player_slug,klub_slug,nazwa,season,source_file,slug_tokens,slug_first,slug_last,slug_nonfirst,slug_full_compact,slug_nonfirst_compact,slug_token_count
andreas-katsantonis,piast-gliwice,Andreas KatsantonisPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['andreas', 'katsantonis']",andreas,katsantonis,katsantonis,andreaskatsantonis,katsantonis,2
dominik-holec,piast-gliwice,Dominik HolecPiast Gliwice,2025/26,gk_bramki-stracone.csv,"['dominik', 'holec']",dominik,holec,holec,dominikholec,holec,2
elton-fikaj,piast-gliwice,Elton FikajPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['elton', 'fikaj']",elton,fikaj,fikaj,eltonfikaj,fikaj,2
emmanuel-kapo-twumasi,piast-gliwice,Emmanuel Kapo TwumasiPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['emmanuel', 'kapo', 'twumasi']",emmanuel,twumasi,kapo-twumasi,emmanuelkapotwumasi,kapotwumasi,3
erik-jirka,piast-gliwice,Erik JirkaPiast Gliwice,2025/26,pole_asysty.csv,"['erik', 'jirka']",erik,jirka,jirka,erikjirka,jirka,2
filip-borowski,piast-gliwice,Filip BorowskiPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['filip', 'borowski']",filip,borowski,borowski,filipborowski,borowski,2
frantisek-plach,piast-gliwice,František PlachPiast Gliwice,2025/26,gk_bramki-stracone.csv,"['frantisek', 'plach']",frantisek,plach,plach,frantisekplach,plach,2
german-barkovskiy,piast-gliwice,German BarkovskiyPiast Gliwice,2025/26,pole_asysty.csv,"['german', 'barkovskiy']",german,barkovskiy,barkovskiy,germanbarkovskiy,barkovskiy,2
grzegorz-tomasiewicz,piast-gliwice,Grzegorz TomasiewiczPiast Gliwice,2025/26,pole_asysty.csv,"['grzegorz', 'tomasiewicz']",grzegorz,tomasiewicz,tomasiewicz,grzegorztomasiewicz,tomasiewicz,2
hugo-claudio-vallejo-aviles,piast-gliwice,Hugo Claudio Vallejo AvilésPiast Gliwice,2025/26,pole_asysty.csv,"['hugo', 'claudio', 'vallejo', 'aviles']",hugo,aviles,claudio-vallejo-aviles,hugoclaudiovallejoaviles,claudiovallejoaviles,4
igor-drapinski,piast-gliwice,Igor DrapińskiPiast Gliwice,2025/26,pole_asysty.csv,"['igor', 'drapinski']",igor,drapinski,drapinski,igordrapinski,drapinski,2
ivan-correia-posser-lima,piast-gliwice,Ivan LimaPiast Gliwice,2025/26,pole_dosrodkowania-celne.csv,"['ivan', 'correia', 'posser', 'lima']",ivan,lima,correia-posser-lima,ivancorreiaposserlima,correiaposserlima,4
jakub-czerwinski,piast-gliwice,Jakub CzerwińskiPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['jakub', 'czerwinski']",jakub,czerwinski,czerwinski,jakubczerwinski,czerwinski,2
jakub-lewicki,piast-gliwice,Jakub LewickiPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['jakub', 'lewicki']",jakub,lewicki,lewicki,jakublewicki,lewicki,2
jason-eyenga-lokilo,piast-gliwice,Jason Eyenga LokiloPiast Gliwice,2025/26,pole_asysty.csv,"['jason', 'eyenga', 'lokilo']",jason,lokilo,eyenga-lokilo,jasoneyengalokilo,eyengalokilo,3
jorge-felix-munoz-garcia,piast-gliwice,Jorge Félix Muñoz GarcíaPiast Gliwice,2025/26,pole_asysty.csv,"['jorge', 'felix', 'munoz', 'garcia']",jorge,garcia,felix-munoz-garcia,jorgefelixmunozgarcia,felixmunozgarcia,4
juan-de-dios-rivas-margalef,piast-gliwice,Juande RivasPiast Gliwice,2025/26,pole_asysty.csv,"['juan', 'de', 'dios', 'rivas', 'margalef']",juan,margalef,de-dios-rivas-margalef,juandediosrivasmargalef,dediosrivasmargalef,5
karol-szymanski,piast-gliwice,Karol SzymańskiPiast Gliwice,2025/26,gk_bramki-stracone.csv,"['karol', 'szymanski']",karol,szymanski,szymanski,karolszymanski,szymanski,2
leandro-mario-balde-sanca,piast-gliwice,Leandro SancaPiast Gliwice,2025/26,pole_asysty.csv,"['leandro', 'mario', 'balde', 'sanca']",leandro,sanca,mario-balde-sanca,leandromariobaldesanca,mariobaldesanca,4
levis-pitan,piast-gliwice,Levis PitanPiast Gliwice,2025/26,pole_dosrodkowania.csv,"['levis', 'pitan']",levis,pitan,pitan,levispitan,pitan,2
micha-ukasz-chrapek,piast-gliwice,Michał Łukasz ChrapekPiast Gliwice,2025/26,pole_asysty.csv,"['micha', 'ukasz', 'chrapek']",micha,chrapek,ukasz-chrapek,michaukaszchrapek,ukaszchrapek,3
oliwier-maziarz,piast-gliwice,Oliwier MaziarzPiast Gliwice,2025/26,pole_dosrodkowania.csv,"['oliwier', 'maziarz']",oliwier,maziarz,maziarz,oliwiermaziarz,maziarz,2
oskar-lesniak,piast-gliwice,Oskar LeśniakPiast Gliwice,2025/26,pole_asysty.csv,"['oskar', 'lesniak']",oskar,lesniak,lesniak,oskarlesniak,lesniak,2
patryk-dziczek,piast-gliwice,Patryk DziczekPiast Gliwice,2025/26,pole_asysty.csv,"['patryk', 'dziczek']",patryk,dziczek,dziczek,patrykdziczek,dziczek,2
quentin-boisgard,piast-gliwice,Quentin BoisgardPiast Gliwice,2025/26,pole_celne-strzaly.csv,"['quentin', 'boisgard']",quentin,boisgard,boisgard,quentinboisgard,boisgard,2
szczepan-mucha,piast-gliwice,Szczepan MuchaPiast Gliwice,2025/26,pole_dosrodkowania.csv,"['szczepan', 'mucha']",szczepan,mucha,mucha,szczepanmucha,mucha,2
tomasz-mokwa,piast-gliwice,Tomasz MokwaPiast Gliwice,2025/26,pole_dosrodkowania-celne.csv,"['tomasz', 'mokwa']",tomasz,mokwa,mokwa,tomaszmokwa,mokwa,2
adrian-przyborek,pogon-szczecin,Adrian PrzyborekPogoń Szczecin,2025/26,pole_asysty.csv,"['adrian', 'przyborek']",adrian,przyborek,przyborek,adrianprzyborek,przyborek,2
attila-arpad-szalai,pogon-szczecin,Attila Árpád SzalaiPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['attila', 'arpad', 'szalai']",attila,szalai,arpad-szalai,attilaarpadszalai,arpadszalai,3
benjamin-mendy,pogon-szczecin,Benjamin MendyPogoń Szczecin,2025/26,pole_dogodne-szanse.csv,"['benjamin', 'mendy']",benjamin,mendy,mendy,benjaminmendy,mendy,2
danijel-loncar,pogon-szczecin,Danijel LončarPogoń Szczecin,2025/26,pole_asysty.csv,"['danijel', 'loncar']",danijel,loncar,loncar,danijelloncar,loncar,2
dimitris-keramitsis,pogon-szczecin,Dimitris KeramitsisPogoń Szczecin,2025/26,pole_asysty.csv,"['dimitris', 'keramitsis']",dimitris,keramitsis,keramitsis,dimitriskeramitsis,keramitsis,2
efthymios-koulouris,pogon-szczecin,Efthymios KoulourisPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['efthymios', 'koulouris']",efthymios,koulouris,koulouris,efthymioskoulouris,koulouris,2
filip-cuic,pogon-szczecin,Filip ČuićPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['filip', 'cuic']",filip,cuic,cuic,filipcuic,cuic,2
fredrik-stense-ulvestad,pogon-szczecin,Fredrik Stensøe UlvestadPogoń Szczecin,2025/26,pole_asysty.csv,"['fredrik', 'stense', 'ulvestad']",fredrik,ulvestad,stense-ulvestad,fredrikstenseulvestad,stenseulvestad,3
hussein-haydar-hussein-ali,pogon-szczecin,Hussein AliPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['hussein', 'haydar', 'hussein', 'ali']",hussein,ali,haydar-hussein-ali,husseinhaydarhusseinali,haydarhusseinali,4
jacek-samuel-czaplinski,pogon-szczecin,Jacek Samuel CzaplińskiPogoń Szczecin,2025/26,pole_asysty.csv,"['jacek', 'samuel', 'czaplinski']",jacek,czaplinski,samuel-czaplinski,jaceksamuelczaplinski,samuelczaplinski,3
jakub-lis,pogon-szczecin,Jakub LisPogoń Szczecin,2025/26,pole_dogodne-szanse.csv,"['jakub', 'lis']",jakub,lis,lis,jakublis,lis,2
jan-marek-bieganski,pogon-szczecin,Jan Marek BiegańskiPogoń Szczecin,2025/26,pole_dosrodkowania-celne.csv,"['jan', 'marek', 'bieganski']",jan,bieganski,marek-bieganski,janmarekbieganski,marekbieganski,3
jose-angel-pozo-la-rosa,pogon-szczecin,José Ángel Pozo la RosaPogoń Szczecin,2025/26,pole_asysty.csv,"['jose', 'angel', 'pozo', 'la', 'rosa']",jose,rosa,angel-pozo-la-rosa,joseangelpozolarosa,angelpozolarosa,5
kacper-kostorz,pogon-szczecin,Kacper KostorzPogoń Szczecin,2025/26,pole_dogodne-szanse.csv,"['kacper', 'kostorz']",kacper,kostorz,kostorz,kacperkostorz,kostorz,2
kacper-smolinski,pogon-szczecin,Kacper SmolińskiPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['kacper', 'smolinski']",kacper,smolinski,smolinski,kacpersmolinski,smolinski,2
kamil-pawe-grosicki,pogon-szczecin,Kamil Paweł GrosickiPogoń Szczecin,2025/26,pole_asysty.csv,"['kamil', 'pawe', 'grosicki']",kamil,grosicki,pawe-grosicki,kamilpawegrosicki,pawegrosicki,3
karol-jerzy-angielski,pogon-szczecin,Karol Jerzy AngielskiPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['karol', 'jerzy', 'angielski']",karol,angielski,jerzy-angielski,karoljerzyangielski,jerzyangielski,3
kellyn-kai-perry-acosta,pogon-szczecin,Kellyn Kai Perry-AcostaPogoń Szczecin,2025/26,pole_asysty.csv,"['kellyn', 'kai', 'perry', 'acosta']",kellyn,acosta,kai-perry-acosta,kellynkaiperryacosta,kaiperryacosta,4
krzysztof-kaminski,pogon-szczecin,Krzysztof KamińskiPogoń Szczecin,2025/26,gk_bramki-stracone.csv,"['krzysztof', 'kaminski']",krzysztof,kaminski,kaminski,krzysztofkaminski,kaminski,2
leonardo-borges-da-silva,pogon-szczecin,Léo BorgesPogoń Szczecin,2025/26,pole_asysty.csv,"['leonardo', 'borges', 'da', 'silva']",leonardo,silva,borges-da-silva,leonardoborgesdasilva,borgesdasilva,4
leonardo-pablo-koutris,pogon-szczecin,Leonárdo Páblo KoútrisPogoń Szczecin,2025/26,pole_asysty.csv,"['leonardo', 'pablo', 'koutris']",leonardo,koutris,pablo-koutris,leonardopablokoutris,pablokoutris,3
maciej-wojciechowski,pogon-szczecin,Maciej WojciechowskiPogoń Szczecin,2025/26,pole_dryblingi.csv,"['maciej', 'wojciechowski']",maciej,wojciechowski,wojciechowski,maciejwojciechowski,wojciechowski,2
mads-agger,pogon-szczecin,Mads AggerPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['mads', 'agger']",mads,agger,agger,madsagger,agger,2
marian-fernando-huja,pogon-szczecin,Marian HujaPogoń Szczecin,2025/26,pole_asysty.csv,"['marian', 'fernando', 'huja']",marian,huja,fernando-huja,marianfernandohuja,fernandohuja,3
mor-ndiaye,pogon-szczecin,Mor NdiayePogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['mor', 'ndiaye']",mor,ndiaye,ndiaye,morndiaye,ndiaye,2
musa-juwara,pogon-szczecin,Musa JuwaraPogoń Szczecin,2025/26,pole_asysty.csv,"['musa', 'juwara']",musa,juwara,juwara,musajuwara,juwara,2
natan-awa,pogon-szczecin,Natan ŁawaPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['natan', 'awa']",natan,awa,awa,natanawa,awa,2
patryk-paryzek,pogon-szczecin,Patryk ParyzekPogoń Szczecin,2025/26,pole_faule-wywalczone.csv,"['patryk', 'paryzek']",patryk,paryzek,paryzek,patrykparyzek,paryzek,2
paul-omo-mukairu,pogon-szczecin,Paul Omo MukairuPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['paul', 'omo', 'mukairu']",paul,mukairu,omo-mukairu,paulomomukairu,omomukairu,3
rajmund-molnar,pogon-szczecin,Rajmund MolnárPogoń Szczecin,2025/26,pole_celne-strzaly.csv,"['rajmund', 'molnar']",rajmund,molnar,molnar,rajmundmolnar,molnar,2
rolf-linus-wahlqvist-egnell,pogon-szczecin,Rolf Linus Wahlqvist EgnellPogoń Szczecin,2025/26,pole_asysty.csv,"['rolf', 'linus', 'wahlqvist', 'egnell']",rolf,egnell,linus-wahlqvist-egnell,rolflinuswahlqvistegnell,linuswahlqvistegnell,4
sam-greenwood,pogon-szczecin,Sam GreenwoodPogoń Szczecin,2025/26,pole_asysty.csv,"['sam', 'greenwood']",sam,greenwood,greenwood,samgreenwood,greenwood,2
valentin-alexandru-cojocaru,pogon-szczecin,Valentin Alexandru CojocaruPogoń Szczecin,2025/26,gk_bramki-stracone.csv,"['valentin', 'alexandru', 'cojocaru']",valentin,cojocaru,alexandru-cojocaru,valentinalexandrucojocaru,alexandrucojocaru,3
abdoul-fessal-tapsoba,radomiak-radom,Abdoul Fessal TapsobaRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['abdoul', 'fessal', 'tapsoba']",abdoul,tapsoba,fessal-tapsoba,abdoulfessaltapsoba,fessaltapsoba,3
adam-zabicki,radomiak-radom,Adam ŻabickiRadomiak Radom,2025/26,pole_minuty.csv,"['adam', 'zabicki']",adam,zabicki,zabicki,adamzabicki,zabicki,2
adrian-dieguez-grande,radomiak-radom,Adrián Diéguez GrandeRadomiak Radom,2025/26,pole_asysty.csv,"['adrian', 'dieguez', 'grande']",adrian,grande,dieguez-grande,adriandieguezgrande,dieguezgrande,3
bruno-andre-cavaco-jordao,radomiak-radom,Bruno JordãoRadomiak Radom,2025/26,pole_asysty.csv,"['bruno', 'andre', 'cavaco', 'jordao']",bruno,jordao,andre-cavaco-jordao,brunoandrecavacojordao,andrecavacojordao,4
christos-donis,radomiak-radom,Christos DonisRadomiak Radom,2025/26,pole_asysty.csv,"['christos', 'donis']",christos,donis,donis,christosdonis,donis,2
elves-umar-balde,radomiak-radom,Elves BaldéRadomiak Radom,2025/26,pole_asysty.csv,"['elves', 'umar', 'balde']",elves,balde,umar-balde,elvesumarbalde,umarbalde,3
filip-majchrowicz,radomiak-radom,Filip MajchrowiczRadomiak Radom,2025/26,gk_bramki-stracone.csv,"['filip', 'majchrowicz']",filip,majchrowicz,majchrowicz,filipmajchrowicz,majchrowicz,2
ibrahima-camara,radomiak-radom,Ibrahima CamaráRadomiak Radom,2025/26,pole_asysty.csv,"['ibrahima', 'camara']",ibrahima,camara,camara,ibrahimacamara,camara,2
jan-grzesik,radomiak-radom,Jan GrzesikRadomiak Radom,2025/26,pole_asysty.csv,"['jan', 'grzesik']",jan,grzesik,grzesik,jangrzesik,grzesik,2
jeremy-damien-blasco,radomiak-radom,Jérémy Damien BlascoRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['jeremy', 'damien', 'blasco']",jeremy,blasco,damien-blasco,jeremydamienblasco,damienblasco,3
joao-pedro-reginaldo,radomiak-radom,João PedroRadomiak Radom,2025/26,pole_asysty.csv,"['joao', 'pedro', 'reginaldo']",joao,reginaldo,pedro-reginaldo,joaopedroreginaldo,pedroreginaldo,3
joshua-darius-kamani-wilson-esbrand,radomiak-radom,Joshua Darius Kamani Wilson-EsbrandRadomiak Radom,2025/26,pole_asysty.csv,"['joshua', 'darius', 'kamani', 'wilson', 'esbrand']",joshua,esbrand,darius-kamani-wilson-esbrand,joshuadariuskamaniwilsonesbrand,dariuskamaniwilsonesbrand,5
laurindo-dilson-maria-aurelio,radomiak-radom,DepúRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['laurindo', 'dilson', 'maria', 'aurelio']",laurindo,aurelio,dilson-maria-aurelio,laurindodilsonmariaaurelio,dilsonmariaaurelio,4
leandro-rossi-pereira,radomiak-radom,LeândroRadomiak Radom,2025/26,pole_faule.csv,"['leandro', 'rossi', 'pereira']",leandro,pereira,rossi-pereira,leandrorossipereira,rossipereira,3
lucas-lima-linhares,radomiak-radom,LuquinhasRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['lucas', 'lima', 'linhares']",lucas,linhares,lima-linhares,lucaslimalinhares,limalinhares,3
mateusz-cichocki,radomiak-radom,Mateusz CichockiRadomiak Radom,2025/26,pole_dogodne-szanse.csv,"['mateusz', 'cichocki']",mateusz,cichocki,cichocki,mateuszcichocki,cichocki,2
maurides-roque-junior,radomiak-radom,MauridesRadomiak Radom,2025/26,pole_asysty.csv,"['maurides', 'roque', 'junior']",maurides,junior,roque-junior,mauridesroquejunior,roquejunior,3
micha-kaput,radomiak-radom,Michał KaputRadomiak Radom,2025/26,pole_asysty.csv,"['micha', 'kaput']",micha,kaput,kaput,michakaput,kaput,2
osvaldo-pedro-capemba,radomiak-radom,CapitaRadomiak Radom,2025/26,pole_asysty.csv,"['osvaldo', 'pedro', 'capemba']",osvaldo,capemba,pedro-capemba,osvaldopedrocapemba,pedrocapemba,3
paulius-golubickas,radomiak-radom,Paulius GolubickasRadomiak Radom,2025/26,pole_faule.csv,"['paulius', 'golubickas']",paulius,golubickas,golubickas,pauliusgolubickas,golubickas,2
rafa-wolski,radomiak-radom,Rafał WolskiRadomiak Radom,2025/26,pole_asysty.csv,"['rafa', 'wolski']",rafa,wolski,wolski,rafawolski,wolski,2
roberto-emanuel-oliveira-alves,radomiak-radom,Roberto Emanuel Oliveira AlvesRadomiak Radom,2025/26,pole_asysty.csv,"['roberto', 'emanuel', 'oliveira', 'alves']",roberto,alves,emanuel-oliveira-alves,robertoemanueloliveiraalves,emanueloliveiraalves,4
romario-manuel-silva-baro,radomiak-radom,Romário BaróRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['romario', 'manuel', 'silva', 'baro']",romario,baro,manuel-silva-baro,romariomanuelsilvabaro,manuelsilvabaro,4
salifou-soumah-1,radomiak-radom,Salifou SoumahRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['salifou', 'soumah', '1']",salifou,1,soumah-1,salifousoumah1,soumah1,3
steve-kingue,radomiak-radom,Steve KingueRadomiak Radom,2025/26,pole_celne-strzaly.csv,"['steve', 'kingue']",steve,kingue,kingue,stevekingue,kingue,2
vasco-rafael-fortes-lopes,radomiak-radom,Vasco LopesRadomiak Radom,2025/26,pole_asysty.csv,"['vasco', 'rafael', 'fortes', 'lopes']",vasco,lopes,rafael-fortes-lopes,vascorafaelforteslopes,rafaelforteslopes,4
zie-mohamed-ouattara,radomiak-radom,Zié Mohamed OuattaraRadomiak Radom,2025/26,pole_asysty.csv,"['zie', 'mohamed', 'ouattara']",zie,ouattara,mohamed-ouattara,ziemohamedouattara,mohamedouattara,3
abraham-emmanuel-ojo,rakow-czestochowa,Abraham Emmanuel OjoRaków Częstochowa,2025/26,pole_dryblingi.csv,"['abraham', 'emmanuel', 'ojo']",abraham,ojo,emmanuel-ojo,abrahamemmanuelojo,emmanuelojo,3
adriano-luis-amorim-santos,rakow-czestochowa,AdrianoRaków Częstochowa,2025/26,pole_asysty.csv,"['adriano', 'luis', 'amorim', 'santos']",adriano,santos,luis-amorim-santos,adrianoluisamorimsantos,luisamorimsantos,4
apostolos-chrysovalantis-konstantopoulos,rakow-czestochowa,Apostolos-Chrysovalantis KonstantopoulosRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['apostolos', 'chrysovalantis', 'konstantopoulos']",apostolos,konstantopoulos,chrysovalantis-konstantopoulos,apostoloschrysovalantiskonstantopoulos,chrysovalantiskonstantopoulos,3
ariel-pawe-mosor,rakow-czestochowa,Ariel Paweł MosórRaków Częstochowa,2025/26,pole_dosrodkowania-celne.csv,"['ariel', 'pawe', 'mosor']",ariel,mosor,pawe-mosor,arielpawemosor,pawemosor,3
bogdan-mircetic,rakow-czestochowa,Bogdan MirčetićRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['bogdan', 'mircetic']",bogdan,mircetic,mircetic,bogdanmircetic,mircetic,2
bogdan-racovitan,rakow-czestochowa,Bogdan RacovițanRaków Częstochowa,2025/26,pole_asysty.csv,"['bogdan', 'racovitan']",bogdan,racovitan,racovitan,bogdanracovitan,racovitan,2
efstratios-svarnas,rakow-czestochowa,Efstratios SvarnasRaków Częstochowa,2025/26,pole_asysty.csv,"['efstratios', 'svarnas']",efstratios,svarnas,svarnas,efstratiossvarnas,svarnas,2
erick-ouma-otieno,rakow-czestochowa,Erick Ouma OtienoRaków Częstochowa,2025/26,pole_dosrodkowania-celne.csv,"['erick', 'ouma', 'otieno']",erick,otieno,ouma-otieno,erickoumaotieno,oumaotieno,3
fran-tudor,rakow-czestochowa,Fran TudorRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['fran', 'tudor']",fran,tudor,tudor,frantudor,tudor,2
ibrahima-seck,rakow-czestochowa,Ibrahima SeckRaków Częstochowa,2025/26,pole_asysty.csv,"['ibrahima', 'seck']",ibrahima,seck,seck,ibrahimaseck,seck,2
imad-rondic,rakow-czestochowa,Imad RondićRaków Częstochowa,2025/26,pole_dogodne-szanse.csv,"['imad', 'rondic']",imad,rondic,rondic,imadrondic,rondic,2
isak-oliver-brusberg,rakow-czestochowa,Isak Oliver BrusbergRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['isak', 'oliver', 'brusberg']",isak,brusberg,oliver-brusberg,isakoliverbrusberg,oliverbrusberg,3
ivan-lopez-alvarez,rakow-czestochowa,Ivi LópezRaków Częstochowa,2025/26,pole_asysty.csv,"['ivan', 'lopez', 'alvarez']",ivan,alvarez,lopez-alvarez,ivanlopezalvarez,lopezalvarez,3
jean-carlos-silva-rocha,rakow-czestochowa,Jean Carlos Silva RochaRaków Częstochowa,2025/26,pole_asysty.csv,"['jean', 'carlos', 'silva', 'rocha']",jean,rocha,carlos-silva-rocha,jeancarlossilvarocha,carlossilvarocha,4
jonatan-braut-brunes,rakow-czestochowa,Jonatan Braut BrunesRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['jonatan', 'braut', 'brunes']",jonatan,brunes,braut-brunes,jonatanbrautbrunes,brautbrunes,3
kacper-trelowski,rakow-czestochowa,Kacper TrelowskiRaków Częstochowa,2025/26,gk_bramki-stracone.csv,"['kacper', 'trelowski']",kacper,trelowski,trelowski,kacpertrelowski,trelowski,2
karol-struski,rakow-czestochowa,Karol StruskiRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['karol', 'struski']",karol,struski,struski,karolstruski,struski,2
marko-bulat,rakow-czestochowa,Marko BulatRaków Częstochowa,2025/26,pole_asysty.csv,"['marko', 'bulat']",marko,bulat,bulat,markobulat,bulat,2
michael-ameyaw,rakow-czestochowa,Michael AmeyawRaków Częstochowa,2025/26,pole_asysty.csv,"['michael', 'ameyaw']",michael,ameyaw,ameyaw,michaelameyaw,ameyaw,2
mitja-ilenic,rakow-czestochowa,Mitja IleničRaków Częstochowa,2025/26,pole_dosrodkowania-celne.csv,"['mitja', 'ilenic']",mitja,ilenic,ilenic,mitjailenic,ilenic,2
mohamed-lamine-diaby-fadiga,rakow-czestochowa,Mohamed Lamine Diaby-FadigaRaków Częstochowa,2025/26,pole_asysty.csv,"['mohamed', 'lamine', 'diaby', 'fadiga']",mohamed,fadiga,lamine-diaby-fadiga,mohamedlaminediabyfadiga,laminediabyfadiga,4
oliwier-zych,rakow-czestochowa,Oliwier ZychRaków Częstochowa,2025/26,gk_bramki-stracone.csv,"['oliwier', 'zych']",oliwier,zych,zych,oliwierzych,zych,2
oskar-repka,rakow-czestochowa,Oskar RepkaRaków Częstochowa,2025/26,pole_asysty.csv,"['oskar', 'repka']",oskar,repka,repka,oskarrepka,repka,2
patryk-makuch,rakow-czestochowa,Patryk MakuchRaków Częstochowa,2025/26,pole_asysty.csv,"['patryk', 'makuch']",patryk,makuch,makuch,patrykmakuch,makuch,2
pawe-marek-dawidowicz,rakow-czestochowa,Paweł Marek DawidowiczRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['pawe', 'marek', 'dawidowicz']",pawe,dawidowicz,marek-dawidowicz,pawemarekdawidowicz,marekdawidowicz,3
peter-barath,rakow-czestochowa,Péter BaráthRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['peter', 'barath']",peter,barath,barath,peterbarath,barath,2
sran-plavsic,rakow-czestochowa,Srđan PlavšićRaków Częstochowa,2025/26,pole_dosrodkowania-celne.csv,"['sran', 'plavsic']",sran,plavsic,plavsic,sranplavsic,plavsic,2
vladyslav-kochergin,rakow-czestochowa,Vladyslav KocherginRaków Częstochowa,2025/26,pole_celne-strzaly.csv,"['vladyslav', 'kochergin']",vladyslav,kochergin,kochergin,vladyslavkochergin,kochergin,2
zoran-arsenic,rakow-czestochowa,Zoran ArsenićRaków Częstochowa,2025/26,pole_dosrodkowania.csv,"['zoran', 'arsenic']",zoran,arsenic,arsenic,zoranarsenic,arsenic,2
andi-avdi-zeqiri,widzew-lodz,Andi Avdi ZeqiriWidzew Łódź,2025/26,pole_asysty.csv,"['andi', 'avdi', 'zeqiri']",andi,zeqiri,avdi-zeqiri,andiavdizeqiri,avdizeqiri,3
angel-baena-perez,widzew-lodz,Ángel Baena PérezWidzew Łódź,2025/26,pole_asysty.csv,"['angel', 'baena', 'perez']",angel,perez,baena-perez,angelbaenaperez,baenaperez,3
antoni-klukowski,widzew-lodz,Antoni KlukowskiWidzew Łódź,2025/26,pole_minuty.csv,"['antoni', 'klukowski']",antoni,klukowski,klukowski,antoniklukowski,klukowski,2
bartomiej-dragowski,widzew-lodz,Bartłomiej DrągowskiWidzew Łódź,2025/26,gk_bramki-stracone.csv,"['bartomiej', 'dragowski']",bartomiej,dragowski,dragowski,bartomiejdragowski,dragowski,2
bartomiej-radosaw-pawowski,widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,2025/26,pole_asysty.csv,"['bartomiej', 'radosaw', 'pawowski']",bartomiej,pawowski,radosaw-pawowski,bartomiejradosawpawowski,radosawpawowski,3
