sezon,match_id,kolejka,gospodarz,gosc,wynik_1x2,p_home_raw,p_draw_raw,p_away_raw,lambda_home,lambda_away,use_hybrid,ll,ll_baseline
2025/26,2496,17,Piast Gliwice,Widzew Łódź,A,0.4531502539162074,0.27593145193198376,0.2709182941518088,1.3468105395974679,0.9741590993159767,1,1.3917923680399544,1.2154704959694267
2025/26,2497,18,Arka Gdynia,Motor Lublin,H,0.23760656693637536,0.25557100244290015,0.5068224306207245,0.9718962028580775,1.5467165479141711,1,1.4255791858609812,1.461548066777279
2025/26,2498,18,Bruk-Bet Termalica Nieciecza,Jagiellonia Białystok,H,0.31812784241858005,0.2306731861986673,0.4511989713827527,1.4515057016316792,1.7648542646109031,1,1.103973829013949,1.2099000658392371
2025/26,2499,18,Lechia Gdańsk,Górnik Zabrze,H,0.3841337487007486,0.2520668682075921,0.3637993830916593,1.428904935205624,1.383974337502346,1,0.8994705309330666,0.96584390883736
2025/26,2500,18,Pogoń Szczecin,Radomiak Radom,D,0.5164674564913098,0.22615313766413744,0.257379405844553,1.8662468267898924,1.257849580230003,1,1.5493233329790788,1.541138707931734
2025/26,2501,18,Korona Kielce,Wisła Płock,D,0.3924893003946667,0.2953341682847839,0.31217653132054934,1.1465339909254157,0.9887939161339413,1,1.2350840370475424,1.2310968932798052
2025/26,2502,18,Cracovia,Lech Poznań,D,0.3629995828125006,0.27230818501808024,0.36469223216941915,1.2306334879118386,1.2341630709118372,1,1.3212139611479996,1.3223822379144277
2025/26,2503,18,Raków Częstochowa,GKS Katowice,H,0.5556007161927111,0.2418260813955243,0.2025732024117645,1.6791372839898315,0.9080673845661252,1,0.5166452795242711,0.5826380573878263
2025/26,2504,18,Piast Gliwice,Legia Warszawa,H,0.3129414228583004,0.2695110075769425,0.41754756956475714,1.1290249969871344,1.3480842533861443,1,1.1215107822658574,1.2111276630763532
2025/26,2505,18,Zagłębie Lubin,Widzew Łódź,H,0.4264749140855662,0.2673073945545013,0.3062176913599327,1.3773620517449243,1.1242763672995444,1,0.7888191979907334,0.8744590550720975
2025/26,2506,19,Wisła Płock,Raków Częstochowa,H,0.3321155595777075,0.30940686823483426,0.3584775721874582,0.9693641257473201,1.0195866089386103,1,1.0576575703379936,1.0722522846306686
2025/26,2507,19,Bruk-Bet Termalica Nieciecza,Cracovia,A,0.3365933260611975,0.2576247617610453,0.4057819121777571,1.2723125353701188,1.4224513866637492,1,0.9268568021642358,0.8963766992794046
2025/26,2508,19,Legia Warszawa,Korona Kielce,A,0.5189846683331264,0.24642736568850648,0.23458796597836687,1.6359019429522776,1.0138576357062534,1,1.5625560188667602,1.4871983299800982
2025/26,2509,19,Motor Lublin,Pogoń Szczecin,H,0.3285150047591515,0.23096603412024877,0.44051896112059985,1.4831332426265516,1.747106339512761,1,1.0688416632699775,1.114576997289775
2025/26,2510,19,Zagłębie Lubin,GKS Katowice,A,0.4408314378330204,0.2556783523958078,0.3034902097711718,1.4915819871210076,1.1932101287952388,1,1.2624433223655873,1.1727463344833293
