match_id,kolejka,data_meczu,gospodarz,gosc,gospodarz_kod,gosc_kod,gole_gosp,gole_gosc,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,xg_gosp,xg_gosc,xgot_gosp,xgot_gosc,xa_gosp,xa_gosc,wielkie_szanse_gosp,wielkie_szanse_gosc,strzaly_pk_gosp,strzaly_pk_gosc,strzaly_spoza_pk_gosp,strzaly_spoza_pk_gosc,kontakty_pk_gosp,kontakty_pk_gosc,rzuty_wolne_gosp,rzuty_wolne_gosc,pojedynki_gosp,pojedynki_gosc,wybicia_gosp,wybicia_gosc,przechwyty_gosp,przechwyty_gosc,bledy_strzal_gosp,bledy_strzal_gosc,bledy_gol_gosp,bledy_gol_gosc,obrony_bramkarza_gosp,obrony_bramkarza_gosc,xgot_przeciw_gosp,xgot_przeciw_gosc,zapobiegniecia_gosp,zapobiegniecia_gosc,dlugie_podania_celne_gosp,dlugie_podania_gosp,dlugie_podania_celne_gosc,dlugie_podania_gosc,podania_w_strefe_obrony_przeciwnika_celne_gosp,podania_w_strefe_obrony_przeciwnika_gosp,podania_w_strefe_obrony_przeciwnika_celne_gosc,podania_w_strefe_obrony_przeciwnika_gosc,odbiory_skuteczne_fs_gosp,proby_odbioru_fs_gosp,odbiory_skuteczne_fs_gosc,proby_odbioru_fs_gosc,flash_id,flash_url
2480,16,2025-11-22,Legia Warszawa,Lechia Gdańsk,LEG,LGD,2,2,53.5,46.5,13.0,16.0,3.0,5.0,6.0,6.0,4.0,5.0,6.0,2.0,12.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,6.0,3.0,12.0,15.0,462.0,408.0,363.0,309.0,0.83,1.89,0.79,2.06,1.53,1.39,1.0,3.0,5.0,13.0,8.0,4.0,21.0,26.0,2.0,12.0,43.0,61.0,23.0,30.0,10.0,12.0,0.0,0.0,0.0,1.0,3.0,1.0,2.06,0.79,0.06,-1.21,22.0,50.0,24.0,55.0,108.0,157.0,74.0,106.0,13.0,19.0,10.0,24.0,phEd2yl4,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=phEd2yl4
2481,16,2025-11-21,,,,,1,1,58.5,41.5,17.0,7.0,3.0,1.0,5.0,4.0,9.0,2.0,4.0,1.0,12.0,10.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,33.0,11.0,7.0,2.0,10.0,10.0,491.0,356.0,426.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,16,2025-11-24,Pogoń Szczecin,Zagłębie Lubin,POG,ZAG,5,1,51.3,48.7,14.0,15.0,6.0,5.0,4.0,4.0,4.0,6.0,4.0,2.0,13.0,9.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,20.0,4.0,3.0,5.0,4.0,360.0,333.0,270.0,231.0,2.41,1.19,2.51,1.49,0.73,1.23,5.0,3.0,10.0,6.0,4.0,8.0,21.0,19.0,9.0,13.0,50.0,45.0,43.0,16.0,4.0,7.0,1.0,0.0,0.0,1.0,4.0,0.0,1.49,2.51,0.49,-2.49,22.0,54.0,22.0,55.0,59.0,93.0,50.0,98.0,5.0,11.0,4.0,10.0,lpBDbgmT,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=lpBDbgmT
2483,16,2025-11-22,Cracovia,Motor Lublin,CRA,MOT,1,2,57.2,42.8,8.0,6.0,2.0,5.0,2.0,1.0,4.0,0.0,4.0,7.0,16.0,15.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,19.0,18.0,2.0,3.0,11.0,7.0,537.0,396.0,456.0,311.0,0.43,0.32,0.27,1.43,0.84,0.54,0.0,1.0,3.0,4.0,5.0,2.0,13.0,17.0,15.0,16.0,50.0,45.0,31.0,30.0,12.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,1.43,0.27,-0.57,-0.73,28.0,47.0,24.0,50.0,129.0,170.0,58.0,91.0,9.0,14.0,6.0,14.0,YHnpgXAj,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=YHnpgXAj
2484,16,2025-11-23,Lech Poznań,Radomiak Radom,LPO,RAD,4,1,53.3,46.7,13.0,23.0,5.0,5.0,3.0,11.0,5.0,7.0,5.0,5.0,8.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0,15.0,5.0,4.0,5.0,7.0,501.0,442.0,425.0,385.0,3.1,1.86,2.8,1.66,1.55,1.93,6.0,3.0,10.0,12.0,4.0,11.0,24.0,31.0,14.0,8.0,35.0,41.0,16.0,22.0,5.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,1.66,2.8,0.66,-1.2,27.0,50.0,23.0,47.0,73.0,101.0,91.0,113.0,5.0,12.0,11.0,16.0,QPlVGz3c,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=QPlVGz3c
2485,16,2025-11-22,,,,,1,3,57.9,42.1,12.0,13.0,3.0,5.0,4.0,3.0,5.0,5.0,3.0,2.0,5.0,11.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,13.0,3.0,2.0,5.0,12.0,515.0,368.0,412.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2486,16,2026-02-04,Jagiellonia Białystok,GKS Katowice,JAG,GKS,2,1,51.4,48.6,18.0,13.0,5.0,4.0,5.0,6.0,8.0,3.0,5.0,1.0,15.0,16.0,3.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,19.0,19.0,8.0,6.0,14.0,4.0,452.0,424.0,368.0,352.0,1.51,0.81,1.73,0.3,1.14,0.64,2.0,0.0,11.0,10.0,7.0,3.0,34.0,21.0,16.0,15.0,51.0,41.0,30.0,22.0,11.0,9.0,2.0,0.0,0.0,0.0,3.0,2.0,0.3,1.73,-0.7,-0.27,13.0,44.0,30.0,57.0,100.0,135.0,76.0,112.0,14.0,19.0,4.0,8.0,f5tnDh2M,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=f5tnDh2M
2487,16,2025-11-23,Widzew Łódź,Korona Kielce,WID,KOR,1,3,56.6,43.4,22.0,13.0,5.0,5.0,9.0,3.0,8.0,5.0,5.0,4.0,9.0,9.0,1.0,2.0,6.0,4.0,1.0,0.0,1.0,0.0,15.0,17.0,3.0,4.0,6.0,2.0,395.0,294.0,314.0,225.0,1.45,2.2,1.51,1.8,0.64,1.02,2.0,3.0,12.0,10.0,11.0,3.0,23.0,21.0,9.0,9.0,39.0,37.0,23.0,25.0,10.0,7.0,1.0,2.0,0.0,0.0,1.0,4.0,1.8,1.51,-1.2,0.51,13.0,43.0,34.0,60.0,74.0,103.0,54.0,83.0,5.0,8.0,3.0,12.0,EkNI7WPq,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=EkNI7WPq
2488,17,2025-11-30,Arka Gdynia,Raków Częstochowa,ARK,RCZ,1,4,37.4,62.6,6.0,17.0,2.0,6.0,4.0,5.0,0.0,6.0,3.0,4.0,12.0,14.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,14.0,11.0,0.0,3.0,6.0,7.0,298.0,506.0,224.0,445.0,0.68,1.7,0.53,2.14,0.68,0.6,1.0,2.0,1.0,9.0,5.0,8.0,8.0,19.0,15.0,12.0,50.0,43.0,11.0,25.0,5.0,8.0,0.0,1.0,2.0,0.0,2.0,1.0,2.14,0.53,-1.86,-0.47,13.0,46.0,19.0,44.0,54.0,92.0,75.0,89.0,7.0,13.0,7.0,12.0,KnQQ5Afd,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=KnQQ5Afd
2489,17,2025-11-30,,,,,0,0,31.5,68.5,7.0,25.0,2.0,2.0,2.0,13.0,3.0,10.0,2.0,15.0,8.0,13.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,46.0,3.0,11.0,7.0,6.0,303.0,650.0,234.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2490,17,2025-11-29,Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,LGD,BBT,5,1,55.0,45.0,16.0,4.0,10.0,3.0,4.0,0.0,2.0,1.0,4.0,2.0,14.0,9.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,11.0,9.0,2.0,17.0,10.0,512.0,421.0,442.0,341.0,3.15,0.99,4.81,1.47,2.28,0.26,5.0,2.0,9.0,4.0,7.0,0.0,37.0,18.0,9.0,14.0,54.0,37.0,21.0,22.0,6.0,13.0,0.0,0.0,0.0,0.0,2.0,4.0,1.47,4.81,0.47,-0.19,19.0,31.0,20.0,50.0,115.0,157.0,67.0,104.0,19.0,22.0,8.0,15.0,886LRiHF,https://www.flashscore.pl/mecz/pilka-nozna/lechia-gdansk-GGLmkiK8/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=886LRiHF
2491,17,2025-12-01,Motor Lublin,Legia Warszawa,MOT,LEG,1,1,48.9,51.1,4.0,14.0,1.0,4.0,3.0,4.0,0.0,6.0,5.0,1.0,9.0,22.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,18.0,1.0,4.0,16.0,12.0,419.0,438.0,342.0,371.0,0.85,2.41,0.93,1.21,0.38,1.42,1.0,3.0,3.0,6.0,1.0,8.0,12.0,20.0,22.0,9.0,62.0,52.0,21.0,27.0,13.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,1.21,0.93,0.21,-0.07,17.0,40.0,23.0,43.0,47.0,84.0,126.0,158.0,17.0,26.0,12.0,19.0,4z0UPVoS,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=4z0UPVoS
2492,17,2025-11-30,Zagłębie Lubin,Jagiellonia Białystok,ZAG,JAG,0,0,27.3,72.7,9.0,19.0,4.0,4.0,1.0,8.0,4.0,7.0,2.0,6.0,17.0,18.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,15.0,22.0,3.0,3.0,5.0,12.0,223.0,629.0,135.0,541.0,1.16,0.84,1.11,0.48,0.64,0.98,1.0,1.0,5.0,8.0,4.0,11.0,16.0,27.0,18.0,17.0,48.0,56.0,39.0,21.0,14.0,6.0,0.0,0.0,0.0,0.0,4.0,4.0,0.48,1.11,0.48,1.11,17.0,56.0,15.0,40.0,22.0,47.0,163.0,213.0,6.0,11.0,12.0,22.0,06o0K99k,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=06o0K99k
2493,17,2025-11-28,,,,,4,0,48.2,51.8,19.0,9.0,8.0,2.0,5.0,3.0,6.0,4.0,4.0,0.0,19.0,11.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,2.0,11.0,7.0,429.0,469.0,371.0,408.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2494,17,2025-11-29,Korona Kielce,Cracovia,KOR,CRA,0,1,52.6,47.4,16.0,10.0,4.0,3.0,5.0,2.0,7.0,5.0,5.0,4.0,16.0,15.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,21.0,12.0,8.0,4.0,8.0,9.0,405.0,371.0,310.0,277.0,1.77,1.07,1.24,1.3,1.47,1.09,1.0,1.0,11.0,7.0,5.0,4.0,36.0,17.0,15.0,16.0,62.0,65.0,28.0,32.0,7.0,13.0,0.0,0.0,1.0,0.0,2.0,4.0,1.3,1.24,0.3,1.24,24.0,68.0,21.0,62.0,83.0,124.0,54.0,93.0,9.0,14.0,10.0,14.0,nFgmtiW8,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=nFgmtiW8
2495,17,2025-11-29,GKS Katowice,Pogoń Szczecin,GKS,POG,2,0,23.2,76.8,9.0,27.0,5.0,3.0,0.0,14.0,4.0,10.0,3.0,7.0,17.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,30.0,3.0,5.0,8.0,7.0,204.0,678.0,129.0,573.0,1.41,1.46,2.37,0.53,0.76,1.65,2.0,2.0,6.0,12.0,3.0,15.0,13.0,50.0,10.0,17.0,49.0,41.0,54.0,7.0,10.0,4.0,0.0,0.0,0.0,0.0,3.0,3.0,0.53,2.37,0.53,0.37,8.0,41.0,24.0,58.0,20.0,45.0,182.0,235.0,8.0,18.0,7.0,10.0,8UsdvV0L,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=8UsdvV0L
2496,17,2025-11-28,Piast Gliwice,Widzew Łódź,PIA,WID,0,2,68.4,31.6,24.0,10.0,3.0,4.0,10.0,2.0,11.0,4.0,10.0,4.0,8.0,12.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,36.0,10.0,6.0,5.0,6.0,5.0,576.0,269.0,475.0,182.0,1.18,2.61,0.56,2.5,1.05,1.04,1.0,4.0,13.0,7.0,12.0,3.0,45.0,14.0,11.0,8.0,55.0,45.0,15.0,60.0,7.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,2.5,0.56,0.5,0.56,24.0,48.0,27.0,76.0,148.0,210.0,37.0,66.0,8.0,13.0,8.0,13.0,vDYRY8Or,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=vDYRY8Or
2497,18,2025-12-06,Arka Gdynia,Motor Lublin,ARK,MOT,1,0,40.1,59.9,16.0,13.0,6.0,2.0,4.0,5.0,6.0,6.0,6.0,5.0,12.0,18.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,37.0,23.0,6.0,7.0,8.0,9.0,276.0,443.0,215.0,369.0,2.27,0.89,2.18,0.78,1.35,1.18,5.0,1.0,15.0,10.0,2.0,3.0,31.0,23.0,18.0,13.0,47.0,45.0,28.0,26.0,8.0,12.0,1.0,1.0,0.0,0.0,2.0,6.0,0.78,2.18,0.78,1.18,16.0,46.0,17.0,40.0,74.0,92.0,81.0,109.0,8.0,11.0,8.0,13.0,KMtzXnge,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/motor-lublin-IoLk2VlL/szczegoly/statystyki/?mid=KMtzXnge
2498,18,2025-12-07,Bruk-Bet Termalica Nieciecza,Jagiellonia Białystok,BBT,JAG,2,1,26.9,73.1,6.0,17.0,1.0,7.0,2.0,5.0,3.0,5.0,2.0,10.0,18.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,14.0,32.0,5.0,5.0,13.0,5.0,239.0,668.0,168.0,591.0,0.77,0.68,0.57,1.52,0.71,1.2,2.0,1.0,5.0,6.0,1.0,11.0,11.0,28.0,10.0,18.0,50.0,45.0,43.0,12.0,7.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,1.52,0.57,0.52,-0.43,17.0,46.0,29.0,46.0,38.0,69.0,195.0,241.0,13.0,18.0,5.0,13.0,hzurVQN7,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=hzurVQN7
2499,18,2025-12-05,,,,,5,2,39.8,60.2,10.0,15.0,5.0,4.0,2.0,6.0,3.0,5.0,3.0,6.0,14.0,4.0,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,4.0,9.0,8.0,248.0,369.0,176.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,18,2025-12-06,Pogoń Szczecin,Radomiak Radom,POG,RAD,2,2,43.7,56.3,15.0,10.0,4.0,5.0,3.0,1.0,8.0,4.0,9.0,7.0,17.0,15.0,7.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,25.0,18.0,4.0,2.0,11.0,8.0,300.0,402.0,227.0,323.0,2.23,0.77,2.02,1.65,1.22,0.8,7.0,2.0,9.0,3.0,6.0,7.0,35.0,11.0,15.0,17.0,51.0,56.0,27.0,30.0,9.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,1.65,2.02,-0.35,0.02,19.0,47.0,13.0,41.0,97.0,143.0,61.0,89.0,10.0,13.0,9.0,14.0,Esk2zMam,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=Esk2zMam
2501,18,2025-12-08,,,,,1,1,55.6,44.4,17.0,9.0,3.0,4.0,5.0,2.0,9.0,3.0,4.0,4.0,13.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,12.0,4.0,5.0,6.0,10.0,440.0,359.0,364.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,18,2025-12-07,Cracovia,Lech Poznań,CRA,LPO,2,2,62.2,37.8,16.0,9.0,7.0,6.0,5.0,2.0,4.0,1.0,7.0,5.0,20.0,9.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,42.0,10.0,8.0,3.0,7.0,6.0,520.0,329.0,454.0,256.0,2.06,1.33,1.53,1.77,1.5,0.25,5.0,2.0,11.0,5.0,5.0,4.0,38.0,13.0,9.0,20.0,35.0,42.0,16.0,43.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,1.77,1.53,-0.23,-0.47,28.0,44.0,18.0,46.0,172.0,213.0,47.0,72.0,7.0,8.0,6.0,7.0,IuVRUHTO,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=IuVRUHTO
2503,18,2025-12-07,,,,,1,0,47.8,52.2,19.0,10.0,3.0,0.0,7.0,3.0,9.0,7.0,5.0,0.0,9.0,12.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,8.0,1.0,7.0,9.0,354.0,399.0,262.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504,18,2025-12-06,Piast Gliwice,Legia Warszawa,PIA,LEG,2,0,49.2,50.8,13.0,14.0,6.0,7.0,4.0,3.0,3.0,4.0,5.0,2.0,13.0,19.0,3.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,16.0,9.0,4.0,0.0,10.0,20.0,293.0,313.0,188.0,193.0,1.51,1.6,2.33,1.69,0.76,1.13,2.0,2.0,11.0,7.0,2.0,7.0,25.0,18.0,19.0,13.0,75.0,73.0,39.0,31.0,7.0,6.0,1.0,0.0,0.0,0.0,7.0,3.0,1.69,2.33,1.69,0.33,26.0,65.0,17.0,73.0,68.0,113.0,50.0,105.0,11.0,19.0,17.0,26.0,UJbpmaqg,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=UJbpmaqg
2505,18,2025-12-06,Zagłębie Lubin,Widzew Łódź,ZAG,WID,2,1,49.4,50.6,14.0,14.0,6.0,6.0,3.0,1.0,5.0,7.0,4.0,3.0,6.0,17.0,1.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,24.0,11.0,9.0,1.0,8.0,7.0,378.0,396.0,280.0,318.0,0.88,0.98,1.38,1.52,0.75,0.94,0.0,2.0,11.0,5.0,4.0,9.0,30.0,17.0,17.0,6.0,70.0,48.0,20.0,43.0,16.0,7.0,1.0,1.0,0.0,0.0,5.0,4.0,1.52,1.38,0.52,-0.62,31.0,65.0,15.0,49.0,56.0,113.0,72.0,97.0,7.0,18.0,8.0,15.0,zH1howE5,https://www.flashscore.pl/mecz/pilka-nozna/widzew-lodz-rNOIW3uC/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=zH1howE5
2506,19,2026-02-01,,,,,2,1,33.2,66.8,13.0,22.0,5.0,11.0,4.0,7.0,4.0,4.0,3.0,8.0,10.0,9.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,34.0,2.0,10.0,9.0,9.0,278.0,553.0,197.0,489.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,19,2026-02-02,Bruk-Bet Termalica Nieciecza,Cracovia,BBT,CRA,0,1,39.2,60.8,11.0,15.0,1.0,4.0,3.0,9.0,7.0,2.0,4.0,7.0,17.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.0,5.0,6.0,13.0,9.0,339.0,535.0,240.0,445.0,0.81,1.79,0.1,1.37,0.56,1.92,0.0,3.0,8.0,7.0,3.0,8.0,18.0,19.0,12.0,17.0,53.0,55.0,36.0,31.0,10.0,12.0,1.0,0.0,0.0,0.0,3.0,1.0,1.37,0.1,0.37,0.1,17.0,46.0,27.0,67.0,46.0,89.0,87.0,130.0,13.0,18.0,10.0,17.0,4dg9seDU,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/nieciecza-YNkK4khO/szczegoly/statystyki/?mid=4dg9seDU
2508,19,2026-02-01,Legia Warszawa,Korona Kielce,LEG,KOR,1,2,63.7,36.3,17.0,15.0,8.0,3.0,5.0,5.0,4.0,7.0,5.0,3.0,12.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,11.0,9.0,3.0,13.0,19.0,517.0,296.0,418.0,202.0,2.29,1.75,3.27,1.44,2.0,0.84,3.0,5.0,14.0,12.0,3.0,3.0,52.0,30.0,9.0,12.0,67.0,53.0,17.0,35.0,10.0,12.0,2.0,0.0,0.0,0.0,1.0,7.0,1.44,3.27,-0.56,2.27,30.0,63.0,20.0,62.0,156.0,205.0,54.0,96.0,13.0,19.0,19.0,26.0,rNOJ1bbn,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=rNOJ1bbn
2509,19,2026-02-01,Motor Lublin,Pogoń Szczecin,MOT,POG,2,1,40.4,59.6,12.0,17.0,7.0,4.0,0.0,5.0,5.0,8.0,3.0,6.0,16.0,8.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,12.0,25.0,6.0,5.0,12.0,4.0,347.0,508.0,270.0,427.0,2.15,1.8,3.33,2.0,1.82,1.43,5.0,2.0,9.0,12.0,3.0,5.0,24.0,36.0,8.0,16.0,54.0,47.0,45.0,21.0,4.0,7.0,1.0,0.0,0.0,0.0,3.0,5.0,2.0,3.33,1.0,1.33,11.0,37.0,37.0,67.0,45.0,74.0,142.0,191.0,12.0,23.0,4.0,9.0,GzNRaxTb,https://www.flashscore.pl/mecz/pilka-nozna/motor-lublin-IoLk2VlL/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=GzNRaxTb
2510,19,2026-01-30,Zagłębie Lubin,GKS Katowice,ZAG,GKS,0,2,48.7,51.3,11.0,16.0,1.0,7.0,1.0,5.0,9.0,4.0,1.0,4.0,12.0,15.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,15.0,5.0,2.0,9.0,10.0,351.0,378.0,242.0,286.0,0.78,0.72,0.02,0.95,0.82,0.64,2.0,0.0,6.0,9.0,5.0,7.0,23.0,27.0,15.0,12.0,55.0,50.0,22.0,32.0,12.0,6.0,2.0,0.0,0.0,0.0,5.0,1.0,0.95,0.02,-1.05,0.02,24.0,63.0,26.0,66.0,59.0,97.0,73.0,110.0,9.0,16.0,10.0,11.0,MmhScGcB,https://www.flashscore.pl/mecz/pilka-nozna/gks-katowice-K4AgRmS1/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=MmhScGcB
2511,19,2026-01-31,,,,,2,1,47.9,52.1,18.0,9.0,8.0,1.0,5.0,3.0,5.0,5.0,3.0,2.0,9.0,20.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,5.0,3.0,4.0,4.0,376.0,406.0,298.0,338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,19,2026-01-30,Radomiak Radom,Arka Gdynia,RAD,ARK,3,1,48.1,51.9,12.0,14.0,5.0,8.0,0.0,3.0,7.0,3.0,3.0,7.0,23.0,18.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,12.0,18.0,4.0,5.0,7.0,5.0,342.0,365.0,263.0,276.0,1.22,1.27,1.11,2.64,1.23,0.6,2.0,3.0,6.0,12.0,6.0,2.0,22.0,28.0,18.0,23.0,52.0,66.0,29.0,17.0,6.0,9.0,0.0,0.0,0.0,0.0,7.0,2.0,2.64,1.11,1.64,-1.89,19.0,46.0,18.0,50.0,74.0,118.0,67.0,109.0,7.0,12.0,5.0,8.0,EoX6jYko,https://www.flashscore.pl/mecz/pilka-nozna/arka-gdynia-feEez0Ei/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=EoX6jYko
2513,19,2026-01-31,Lech Poznań,Lechia Gdańsk,LPO,LGD,1,3,72.2,27.8,28.0,12.0,5.0,8.0,19.0,1.0,4.0,3.0,7.0,3.0,14.0,14.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0,11.0,12.0,1.0,7.0,7.0,679.0,262.0,587.0,186.0,2.65,1.06,2.08,1.7,2.82,0.55,4.0,2.0,21.0,6.0,7.0,6.0,68.0,16.0,14.0,14.0,42.0,51.0,12.0,38.0,2.0,13.0,2.0,0.0,0.0,0.0,6.0,4.0,1.7,2.08,-0.3,1.08,24.0,44.0,21.0,48.0,172.0,211.0,51.0,84.0,7.0,11.0,7.0,16.0,thPhEyrh,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/lechia-gdansk-GGLmkiK8/szczegoly/statystyki/?mid=thPhEyrh
