flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club,prior_available,prior_source_season,prior_missing_reason,prior_prev_name,prior_prev_klub_slug,prior_gk_bramki-stracone,prior_gk_czyste-konta,prior_gk_gk-dlugie-podania-celne,prior_gk_gk-mecze-rozegrane,prior_gk_gk-minuty-rozegrane,prior_gk_gk-piastkowania,prior_gk_gk-podania,prior_gk_gk-podania-celne,prior_gk_gk-rzuty-karne-przeciwko,prior_gk_obronione-rzuty-karne,prior_gk_obronione-strzaly,prior_pole_asysty,prior_pole_celne-strzaly,prior_pole_celnosc-strzalow,prior_pole_dogodne-szanse,prior_pole_dosrodkowania,prior_pole_dosrodkowania-celne,prior_pole_dryblingi,prior_pole_faule,prior_pole_faule-wywalczone,prior_pole_gole,prior_pole_gole-z-gry,prior_pole_gole-z-pola-karnego,prior_pole_gole-z-rzutow-karnych,prior_pole_kanadyjska,prior_pole_karne-wykonane,prior_pole_kluczowe-podania,prior_pole_konwersja-strzalow,prior_pole_minuty,prior_pole_odbiory,prior_pole_podania,prior_pole_podania-celne,prior_pole_podania-celne-w-polowie-przeciwnika,prior_pole_podania-w-polowie-przeciwnika,prior_pole_pojedynki-obronne-wygrane,prior_pole_pojedynki-wygrane,prior_pole_przechwyty,prior_pole_rzuty-rozne,prior_pole_spalone,prior_pole_strzaly,prior_pole_stworzone-dogodne-szanse,prior_pole_wybicia,prior_pole_xa,prior_pole_xg,prior_pole_xgot,prior_pole_zablokowane-strzaly
Stal Mielec,stal-mielec,Pajnowski K.,unresolved,,auto_same_club_history,kamil-pajnowski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,kamil-pajnowski,review_auto_same_club_history,stal-mielec,2023/24,,2023/24:stal-mielec,Kamil PajnowskiStal Mielec,0.0,1,2023/24,,Kamil PajnowskiStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,533.0,3.0,285.0,0.0,66.0,97.0,3.0,14.0,8.0,0.0,0.0,0.0,0.0,23.0,0.1,0.0,0.0,0.0
Stal Mielec,stal-mielec,Rafa Santos,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stal Mielec,stal-mielec,Senger M.,unresolved,,auto_same_club_history,marvin-senger-1,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marvin-senger-1,review_auto_same_club_history,stal-mielec,2024/25,stal-mielec,2024/25:stal-mielec,Marvin SengerStal Mielec,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stal Mielec,stal-mielec,Shkurin I.,unresolved,,auto_same_club_history,ilya-shkurin,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | present_in_target_season,matched_auto_same_club_history,ilya-shkurin,review_auto_same_club_history,legia-warszawa | stal-mielec,2023/24 | 2024/25 | 2025/26,legia-warszawa,2023/24:stal-mielec | 2024/25:legia-warszawa | 2025/26:legia-warszawa,Ilya ShkurinStal Mielec,0.0,1,2023/24,,Ilya ShkurinStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0,65.0,0.0,2.0,0.0,58.0,38.0,49.0,16.0,12.0,16.0,1.0,21.0,1.0,23.0,40.0,2664.0,5.0,615.0,0.0,259.0,382.0,5.0,158.0,9.0,0.0,4.0,40.0,0.0,23.0,1.2,9.2,7.7,9.0
Stal Mielec,stal-mielec,Stępień M.,unresolved,,auto_same_club_history,mateusz-stepien,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,mateusz-stepien,review_auto_same_club_history,stal-mielec,2023/24 | 2024/25,stal-mielec,2023/24:stal-mielec | 2024/25:stal-mielec,Mateusz StępieńStal Mielec,1.0,1,2023/24,,Mateusz StępieńStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,28.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,493.0,9.0,182.0,0.0,82.0,138.0,9.0,39.0,2.0,0.0,3.0,2.0,0.0,8.0,0.8,0.2,0.0,3.0
Stal Mielec,stal-mielec,Szady M.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stal Mielec,stal-mielec,Tkacz D.,unresolved,,auto_same_club_history,dawid-tkacz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,dawid-tkacz,review_auto_same_club_history,stal-mielec | widzew-lodz,2023/24 | 2024/25,stal-mielec,2023/24:widzew-lodz | 2024/25:stal-mielec,Dawid TkaczWidzew Łódź,1.0,1,2023/24,,Dawid TkaczWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,24.0,2.0,4.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,750.0,8.0,214.0,0.0,112.0,173.0,8.0,39.0,4.0,6.0,6.0,9.0,0.0,4.0,1.1,1.0,0.2,5.0
Stal Mielec,stal-mielec,Wlazło P.,unresolved,,auto_same_club_history,piotr-wlazo,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,piotr-wlazo,review_auto_same_club_history,stal-mielec,2023/24 | 2024/25,stal-mielec,2023/24:stal-mielec | 2024/25:stal-mielec,Piotr WlazłoStal Mielec,1.0,1,2023/24,,Piotr WlazłoStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,10.0,0.0,14.0,3.0,43.0,27.0,52.0,1.0,0.0,1.0,0.0,4.0,1.0,20.0,5.0,2239.0,26.0,1295.0,0.0,513.0,698.0,26.0,145.0,14.0,0.0,0.0,20.0,0.0,52.0,1.6,1.8,1.1,4.0
Stal Mielec,stal-mielec,Wolsztyński Ł.,unresolved,,auto_same_club_history,ukasz-wolsztynski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | same_club_history | same_club_target_season,matched_auto_same_club_history,ukasz-wolsztynski,review_auto_same_club_history,stal-mielec,2023/24 | 2024/25,stal-mielec,2023/24:stal-mielec | 2024/25:stal-mielec,Łukasz WolsztyńskiStal Mielec,1.0,1,2023/24,,Łukasz WolsztyńskiStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,67.0,0.0,3.0,1.0,5.0,7.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,67.0,149.0,0.0,66.0,0.0,31.0,50.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.4,1.4,0.0,2.0
Stal Mielec,stal-mielec,Wołkowicz K.,unresolved,,auto_same_club_history,krzysztof-wokowicz,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,krzysztof-wokowicz,review_auto_same_club_history,stal-mielec,2023/24 | 2024/25,stal-mielec,2023/24:stal-mielec | 2024/25:stal-mielec,Krzysztof WołkowiczStal Mielec,1.0,1,2023/24,,Krzysztof WołkowiczStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,50.0,0.0,23.0,3.0,11.0,19.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,5.0,1076.0,11.0,269.0,0.0,100.0,184.0,11.0,52.0,7.0,2.0,4.0,22.0,0.0,14.0,0.4,1.7,0.9,1.0
Stal Mielec,stal-mielec,Zięba D.,unresolved,,auto_same_club_history,dawid-zieba,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,dawid-zieba,review_auto_same_club_history,stal-mielec,2024/25,stal-mielec,2024/25:stal-mielec,Dawid ZiębaStal Mielec,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Alvarez F.,unresolved,,auto_same_club_history,francisco-javier-alvarez-rodriguez,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,francisco-javier-alvarez-rodriguez,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Francisco Javier Álvarez RodríguezWidzew Łódź,1.0,1,2023/24,,Francisco Javier Álvarez RodríguezWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,31.0,0.0,32.0,6.0,38.0,18.0,24.0,6.0,5.0,3.0,0.0,10.0,0.0,33.0,17.0,2242.0,18.0,1363.0,0.0,691.0,946.0,18.0,96.0,18.0,88.0,0.0,36.0,0.0,42.0,2.8,3.9,2.9,11.0
Widzew Łódź,widzew-lodz,Biegański M.,unresolved,,auto_transfer_candidate,jan-marek-bieganski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token,rejected_manual,,manual_reject_wrong_person_jan_bieganski_is_not_m_bieganski,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Cybulski K.,unresolved,,auto_same_club_history,kamil-cybulski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,kamil-cybulski,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Kamil CybulskiWidzew Łódź,1.0,1,2023/24,,Kamil CybulskiWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,10.0,1.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,303.0,2.0,87.0,0.0,54.0,78.0,2.0,13.0,1.0,0.0,1.0,4.0,0.0,2.0,0.3,0.4,0.5,7.0
Widzew Łódź,widzew-lodz,Czyż S.,unresolved,,auto_same_club_history,szymon-czyz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,szymon-czyz,review_auto_same_club_history,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Szymon CzyżWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Diliberto N.,unresolved,,auto_same_club_history,noah-diliberto-1,all_flash_tokens_in_slug_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,noah-diliberto-1,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz,Noah DilibertoWidzew Łódź,1.0,1,2023/24,,Noah DilibertoWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,75.0,0.0,3.0,0.0,6.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,25.0,346.0,4.0,106.0,0.0,59.0,77.0,4.0,20.0,0.0,5.0,0.0,4.0,0.0,2.0,0.3,0.4,0.1,3.0
Widzew Łódź,widzew-lodz,Gikiewicz R.,unresolved,,auto_same_club_history,rafa-tadeusz-gikiewicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,rafa-tadeusz-gikiewicz,review_auto_same_club_history,widzew-lodz | zagebie-lubin,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:zagebie-lubin,Rafał Tadeusz GikiewiczWidzew Łódź,1.0,1,2023/24,,Rafał Tadeusz GikiewiczWidzew Łódź,widzew-lodz,16.0,4.0,92.0,14.0,1260.0,4.0,571.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,571.0,0.0,29.0,87.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
Widzew Łódź,widzew-lodz,Gong H.,unresolved,,auto_same_club_history,hilary-gong,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,hilary-gong,review_auto_same_club_history,widzew-lodz,2024/25,widzew-lodz,2024/25:widzew-lodz,Hilary Chukwah GongWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Gryzio D.,unresolved,,auto_same_club_history,daniel-gryzio,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,daniel-gryzio,review_auto_same_club_history,widzew-lodz,2024/25,widzew-lodz,2024/25:widzew-lodz,Daniel GryzioWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Grzejszczak J.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Hajrizi K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Hamulic S.,unresolved,,auto_same_club_history,said-hamulic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,said-hamulic,review_auto_same_club_history,widzew-lodz | wisla-plock,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:wisla-plock,Saïd HamulićWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Hanousek Mar.,unresolved,,auto_same_club_history,marek-hanousek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | abbrev_match | same_club_history | same_club_target_season,matched_auto_same_club_history,marek-hanousek,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Marek HanousekWidzew Łódź,1.0,1,2023/24,,Marek HanousekWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,33.0,0.0,2.0,0.0,11.0,50.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2390.0,38.0,1071.0,0.0,464.0,612.0,38.0,140.0,23.0,0.0,1.0,12.0,0.0,46.0,1.7,1.9,0.5,7.0
Widzew Łódź,widzew-lodz,Ibiza,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Kastrati L. II.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Kerk S.,unresolved,,auto_same_club_history,sebastian-kerk,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,sebastian-kerk,review_auto_same_club_history,arka-gdynia | widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:arka-gdynia,Sebastian KerkWidzew Łódź,1.0,1,2023/24,,Sebastian KerkWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,33.0,0.0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,147.0,1.0,75.0,0.0,45.0,70.0,1.0,3.0,0.0,6.0,0.0,3.0,0.0,2.0,0.5,0.1,0.1,2.0
Widzew Łódź,widzew-lodz,Klimek A.,unresolved,,auto_same_club_history,antoni-klimek,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | present_in_target_season,matched_auto_same_club_history,antoni-klimek,review_auto_same_club_history,puszcza-niepolomice | widzew-lodz,2023/24 | 2024/25,puszcza-niepolomice,2023/24:widzew-lodz | 2024/25:puszcza-niepolomice,Antoni KlimekWidzew Łódź,0.0,1,2023/24,,Antoni KlimekWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,48.0,0.0,72.0,10.0,35.0,11.0,24.0,3.0,3.0,2.0,0.0,5.0,0.0,17.0,13.0,1593.0,13.0,330.0,0.0,201.0,332.0,13.0,63.0,6.0,13.0,4.0,23.0,0.0,6.0,2.9,1.9,1.2,12.0
Widzew Łódź,widzew-lodz,Kozlovsky S.,unresolved,,auto_same_club_history,samuel-kozlovsky,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,samuel-kozlovsky,review_auto_same_club_history,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Samuel KozlovskýWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Krajewski M.,unresolved,,auto_same_club_history,marcel-krajewski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,marcel-krajewski,review_auto_same_club_history,widzew-lodz,2024/25 | 2025/26,widzew-lodz,2024/25:widzew-lodz | 2025/26:widzew-lodz,Marcel KrajewskiWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Krzywanski J.,unresolved,,auto_same_club_history,jan-krzywanski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,jan-krzywanski,review_auto_same_club_history,widzew-lodz,2023/24,,2023/24:widzew-lodz,Jan KrzywańskiWidzew Łódź,0.0,1,2023/24,,Jan KrzywańskiWidzew Łódź,widzew-lodz,4.0,0.0,3.0,2.0,180.0,0.0,56.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,56.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Widzew Łódź,widzew-lodz,Kwiatkowski P.,unresolved,,auto_same_club_history,pawe-kwiatkowski,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,pawe-kwiatkowski,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz,Paweł KwiatkowskiWidzew Łódź,1.0,1,2023/24,,Paweł KwiatkowskiWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,60.0,0.0,5.0,10.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.5,0.7,0.0
Widzew Łódź,widzew-lodz,Madej L.,unresolved,,auto_same_club_history,leon-madej,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,leon-madej,review_auto_same_club_history,widzew-lodz,2024/25,widzew-lodz,2024/25:widzew-lodz,Leon MadejWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Nunes F.,unresolved,,auto_same_club_history,fabio-nunes,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,fabio-nunes,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz,Fábio NunesWidzew Łódź,1.0,1,2023/24,,Fábio NunesWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,42.0,0.0,116.0,17.0,57.0,34.0,64.0,2.0,2.0,1.0,0.0,5.0,0.0,31.0,8.0,2276.0,13.0,862.0,0.0,449.0,720.0,13.0,121.0,19.0,25.0,3.0,26.0,0.0,27.0,3.5,2.4,0.8,11.0
Widzew Łódź,widzew-lodz,Pawłowski B.,unresolved,,auto_same_club_history,bartomiej-radosaw-pawowski,all_flash_tokens_in_slug_slugstyle | suffix_exact_slugstyle | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,bartomiej-radosaw-pawowski,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Bartłomiej Radosław PawłowskiWidzew Łódź,1.0,1,2023/24,,Bartłomiej Radosław PawłowskiWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,53.0,0.0,50.0,6.0,82.0,22.0,42.0,8.0,4.0,8.0,3.0,13.0,3.0,24.0,19.0,2207.0,13.0,553.0,0.0,301.0,485.0,13.0,103.0,6.0,20.0,3.0,43.0,0.0,7.0,2.2,6.4,6.2,13.0
Widzew Łódź,widzew-lodz,Rondic I.,unresolved,,auto_same_club_history,imad-rondic,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,imad-rondic,review_auto_same_club_history,rakow-czestochowa | widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:rakow-czestochowa,Imad RondićWidzew Łódź,1.0,1,2023/24,,Imad RondićWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,56.0,0.0,4.0,1.0,20.0,29.0,23.0,5.0,3.0,5.0,1.0,8.0,1.0,3.0,16.0,1157.0,2.0,212.0,0.0,88.0,153.0,2.0,98.0,4.0,0.0,14.0,32.0,0.0,8.0,0.4,5.7,4.6,6.0
Widzew Łódź,widzew-lodz,Shehu J.,unresolved,,auto_same_club_history,juljan-shehu,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,juljan-shehu,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25 | 2025/26,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz | 2025/26:widzew-lodz,Juljan ShehuWidzew Łódź,1.0,1,2023/24,,Juljan ShehuWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,15.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,524.0,7.0,250.0,0.0,119.0,168.0,7.0,39.0,6.0,12.0,0.0,5.0,0.0,8.0,0.6,0.5,0.0,3.0
Widzew Łódź,widzew-lodz,Silva L.,unresolved,,auto_same_club_history,luis-silva,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,luis-silva,review_auto_same_club_history,widzew-lodz,2023/24 | 2024/25,widzew-lodz,2023/24:widzew-lodz | 2024/25:widzew-lodz,Luís SilvaWidzew Łódź,1.0,1,2023/24,,Luís SilvaWidzew Łódź,widzew-lodz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,38.0,0.0,35.0,5.0,13.0,28.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,8.0,1881.0,16.0,1225.0,0.0,408.0,560.0,16.0,80.0,24.0,1.0,1.0,13.0,0.0,60.0,1.8,0.8,0.0,4.0
Widzew Łódź,widzew-lodz,Sobol H.,unresolved,,auto_same_club_history,hubert-sobol,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,hubert-sobol,review_auto_same_club_history,widzew-lodz,2024/25,widzew-lodz,2024/25:widzew-lodz,Hubert SobolWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Widzew Łódź,widzew-lodz,Stachowicz N.,unresolved,,auto_same_club_history,nikodem-stachowicz,all_flash_tokens_in_slug_ascii | suffix_exact_ascii | initial_match_any_given_token | same_club_history | same_club_target_season,matched_auto_same_club_history,nikodem-stachowicz,review_auto_same_club_history,widzew-lodz,2024/25,widzew-lodz,2024/25:widzew-lodz,Nikodem StachowiczWidzew Łódź,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
