player_slug,nazwa,klub_slug,gk_bramki-stracone,gk_czyste-konta,gk_gk-dlugie-podania-celne,gk_gk-mecze-rozegrane,gk_gk-minuty-rozegrane,gk_gk-piastkowania,gk_gk-podania-celne,gk_gk-podania,gk_gk-rzuty-karne-przeciwko,gk_obronione-rzuty-karne,gk_obronione-strzaly,pole_asysty,pole_celne-strzaly,pole_celnosc-strzalow,pole_dogodne-szanse,pole_dosrodkowania-celne,pole_dosrodkowania,pole_dryblingi,pole_faule-wywalczone,pole_faule,pole_gole-z-gry,pole_gole-z-pola-karnego,pole_gole-z-rzutow-karnych,pole_gole,pole_kanadyjska,pole_karne-wykonane,pole_kluczowe-podania,pole_konwersja-strzalow,pole_minuty,pole_odbiory,pole_podania-celne-w-polowie-przeciwnika,pole_podania-celne,pole_podania-w-polowie-przeciwnika,pole_podania,pole_pojedynki-obronne-wygrane,pole_pojedynki-wygrane,pole_przechwyty,pole_rzuty-rozne,pole_spalone,pole_strzaly,pole_stworzone-dogodne-szanse,pole_wybicia,pole_xa,pole_xg,pole_xgot,pole_zablokowane-strzaly
roman-yakuba,Roman YakubaPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,7,35,0,10,42,20,19,56,0,4,0,4,6,0,16,20,2934,35,241,0,451,983,35,179,46,2,1,20,0,135,1.9,2.8,2.5,6
thiago-rodrigues-de-souza,ThiagoPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,1,3,6,4,2,0,0,0,0,0,0,2,0,123,6,39,0,53,60,6,17,2,0,0,4,0,4,0.4,0.7,0.6,2
tomasz-wojcinowicz,Tomasz WojcinowiczPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,4,57,0,0,1,1,3,6,0,0,0,0,0,0,2,0,530,4,39,0,100,237,4,41,9,0,1,7,0,29,0.7,0.3,0.4,1
wojciech-hajda,Wojciech HajdaPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,3,33,0,8,28,23,54,50,1,1,0,1,2,0,11,11,2080,28,182,0,306,511,28,136,22,1,1,9,0,37,1.1,0.7,0.7,1
ukasz-soowiej,Łukasz SołowiejPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,7,70,0,0,7,5,7,22,1,6,2,6,7,2,1,60,1518,7,101,0,178,524,7,51,23,0,3,10,0,69,0.8,3.3,4.6,3
albert-posiadaa,Albert PosiadałaRadomiak Radom,radomiak-radom,18,4,76,15,1350,5,0,342,4,1,38,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1350,0,49,0,143,342,0,9,0,0,0,0,0,12,0,0,0,0
alberto-cayarga,Alberto Cayarga FernándezRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,40,1,16,0,21,30,1,5,0,0,0,0,0,1,0,0,0,0
bruno-andre-cavaco-jordao,Bruno JordãoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,2,12,19,14,18,0,0,0,0,1,0,9,0,812,7,130,0,212,321,7,49,11,17,0,5,0,7,0.7,0.3,0.1,5
christos-donis,Christos DonisRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,2,6,35,0,1,12,11,27,27,0,0,0,1,3,0,16,6,1596,10,298,0,400,739,10,80,19,21,0,17,0,25,1.4,0.7,0.8,7
damian-jakubik,Damian JakubikRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,2,20,14,10,21,0,0,0,0,0,0,4,0,816,21,112,0,203,349,21,63,4,0,1,5,0,11,0.3,0.4,0.6,0
daniel-pik,Daniel PikRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0,0,0,0,0,0,0,0,159,2,21,0,34,54,2,11,4,0,0,0,0,5,0,0,0,2
dawid-abramowicz,Dawid AbramowiczRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,3,13,42,0,29,155,29,37,30,2,2,0,2,5,0,38,6,3060,24,536,0,828,1139,24,121,34,2,2,31,0,71,4.3,3.1,2.3,8
filip-majchrowicz,Filip MajchrowiczRadomiak Radom,radomiak-radom,10,3,25,8,686,4,0,150,1,0,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,686,0,17,0,56,150,0,5,0,0,0,0,0,7,0,0,0,0
frank-castaneda,Frank Andersson Castañeda VélezRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,4,33,0,3,17,14,13,12,1,1,0,1,2,0,12,8,659,5,137,0,208,257,5,38,6,12,5,12,0,4,0.9,1.2,1.1,6
guilherme-da-gama-zimovski,GuilhermeRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,1,3,0,2,1,0,0,1,1,0,1,25,99,1,16,0,21,33,1,2,1,0,0,4,0,0,0.4,0.2,0.6,0
jakub-snopczynski,Jakub SnopczyńskiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
jan-grzesik,Jan GrzesikRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,3,30,0,12,48,17,27,19,1,1,0,1,2,0,18,10,2308,32,343,0,511,901,32,114,47,0,1,10,0,53,1.9,1.2,0.5,5
krystian-okoniewski,Krystian OkoniewskiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,50,0,0,0,4,2,4,0,0,0,0,0,0,0,0,190,1,27,0,36,53,1,8,0,0,1,4,0,1,0.1,0.5,0.7,1
krzysztof-maciej-bakowski,Krzysztof Maciej BąkowskiRadomiak Radom,radomiak-radom,2,0,7,1,90,2,0,21,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,5,0,13,21,0,0,0,0,0,0,0,3,0,0,0,0
leonardo-miramar-rocha,Leonardo RochaRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,12,36,0,0,2,17,15,11,3,4,0,4,4,1,6,12,694,2,57,0,105,127,2,72,2,0,0,33,0,16,0.8,5.8,4.5,12
leandro-rossi-pereira,LeândroRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,1,25,0,2,7,15,24,10,0,0,0,0,1,0,6,0,348,5,59,0,92,114,5,37,2,5,0,4,0,4,0.6,0.9,0.9,4
lisandro-pedro-varela-semedo,Lisandro SemedoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,2,12,50,0,21,67,50,37,23,3,4,1,4,6,1,35,17,2050,11,280,0,405,487,11,92,7,5,10,24,0,8,6,2.7,5.1,8
luiz-gustavo-novaes-palhares,LuizãoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,7,19,14,35,38,0,0,0,0,0,0,13,0,2039,23,371,0,515,858,23,109,29,0,0,9,0,65,0.9,0.5,0.3,14
luka-vuskovic,Luka VuškovićRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,9,53,0,0,1,7,5,13,1,2,0,3,4,0,4,18,1149,3,127,0,205,529,3,77,8,0,1,17,0,68,0.5,1.2,2.2,3
luis-machado,Luís MachadoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,3,4,29,0,9,39,63,23,19,1,1,0,1,4,0,15,7,1371,18,150,0,236,287,18,72,13,2,4,14,0,10,1.7,2.2,1.7,6
mateusz-cichocki,Mateusz CichockiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0,8,8,0,1,0,1,1,0,2,14,1455,8,240,0,298,802,8,50,14,0,0,7,0,44,0.3,0.9,0.6,1
micha-kaput,Michał KaputRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,2,10,22,10,30,0,0,0,0,0,0,9,0,1451,35,334,0,439,782,35,104,21,0,0,8,0,40,0.9,0.6,0.1,5
pedro-henrique-alves-de-almeida,Pedro HenriqueRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,4,20,38,0,1,3,21,45,40,6,6,0,8,12,2,9,15,1623,9,147,0,246,318,9,153,2,0,12,53,0,14,0.9,8.6,8.8,7
joao-peglow,PeglowRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,2,6,12,5,9,0,0,0,0,0,0,5,0,227,3,45,0,75,83,3,13,1,11,0,2,0,2,0.3,0.2,0.4,3
rafa-wolski,Rafał WolskiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,7,13,41,0,12,35,59,54,38,2,2,0,2,9,1,57,6,2313,33,437,0,655,735,33,147,18,86,4,32,0,6,5.3,5.5,2.9,11
roberto-emanuel-oliveira-alves,Roberto Emanuel Oliveira AlvesRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,12,8,0,0,0,0,0,0,16,0,419,10,156,0,203,285,10,30,1,19,0,3,0,5,1.5,0.1,0,0
tiago-matos,Tiago MatosRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,7,0,10,13,0,0,0,0,0,0,0,1,0,0,0,0
vagner-dias,VagnerRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,3,43,0,3,9,29,10,10,2,2,0,2,3,0,9,29,592,8,100,0,143,182,8,46,4,1,1,7,0,1,1.9,1.1,1.9,2
adnan-kovacevic,Adnan KovačevićRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,9,15,0,0,0,0,0,0,2,0,911,7,169,0,219,595,7,50,16,0,0,5,0,37,0.3,0.3,0,1
ante-crnac,Ante CrnacRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,4,20,47,0,0,3,58,21,36,8,6,0,8,12,0,14,19,1860,5,186,0,262,356,5,92,10,0,8,43,0,18,2,9.3,8.5,11
antonios-tsiftsis,Antonis TsiftsisRaków Częstochowa,rakow-czestochowa,0,1,2,1,90,0,0,26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,2,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0
bartosz-nowak,Bartosz NowakRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,2,20,54,0,6,23,41,23,17,4,6,2,7,9,2,46,19,2097,12,392,0,579,640,12,64,13,104,5,37,0,5,4,6.7,8.5,12
bogdan-racovitan,Bogdan RacovițanRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,13,72,0,6,18,15,28,31,1,3,0,3,4,0,11,17,2622,29,630,0,787,1681,29,159,33,0,1,18,0,86,1.3,3.8,5.2,5
dawid-drachal,Dawid DrachalRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,3,9,53,0,4,38,39,32,34,3,3,0,3,6,0,11,18,1299,15,209,0,311,400,15,92,12,0,2,17,0,11,1.2,2.5,2,6
deian-sorescu,Deian Cristian SorescuRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,2,29,0,3,33,7,10,10,1,1,0,1,2,0,8,14,644,7,115,0,180,231,7,29,2,1,3,7,0,11,1.2,0.8,1,5
dusan-kuciak,Dušan KuciakRaków Częstochowa,rakow-czestochowa,1,0,8,1,90,0,0,21,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,4,0,8,21,0,0,0,0,0,0,0,1,0,0,0,0
efstratios-svarnas,Efstratios SvarnasRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,6,46,0,1,15,3,15,23,1,1,0,1,1,0,7,8,1889,13,627,0,772,1342,13,108,30,0,0,13,0,63,1.6,1.7,1.2,2
erick-ouma-otieno,Erick Ouma OtienoRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,20,6,11,0,0,0,0,0,0,8,0,610,4,115,0,165,187,4,27,4,1,1,8,0,7,0.7,0.8,0,2
fran-tudor,Fran TudorRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,4,5,33,0,9,70,32,52,27,0,0,0,0,4,1,29,0,2202,22,694,0,1000,1480,22,129,35,15,0,15,0,35,4.2,2,2.1,7
giannis-papanikolaou,Giannis PapanikolaouRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,9,60,0,1,3,6,15,15,4,5,0,5,5,1,4,33,1107,14,313,0,387,690,14,56,12,0,0,15,0,21,0.7,3.1,5.4,2
ivan-lopez-alvarez,Ivi LópezRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,2,0,1,2,0,0,0,0,0,0,3,0,80,1,33,0,46,42,1,2,0,10,0,2,0,0,0.4,0.1,0.1,0
jean-carlos-silva-rocha,Jean Carlos Silva RochaRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,7,35,0,19,85,81,30,19,2,2,0,2,2,0,32,10,1861,26,463,0,645,825,26,132,12,5,6,20,0,22,4.8,2.3,0.9,8
kacper-bieszczad,Kacper BieszczadRaków Częstochowa,rakow-czestochowa,4,0,0,2,180,3,0,51,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,0,2,0,11,51,0,3,0,0,0,0,0,4,0,0,0,0
kamil-pestka,Kamil PestkaRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,5,0,0,0,0,0,0,1,0,268,4,55,0,85,158,4,21,5,0,0,0,0,4,0,0,0,0
karl-gustav-vilhelm-berggren,Karl Gustav Vilhelm BerggrenRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,6,43,0,0,8,27,32,45,2,0,0,2,3,0,12,14,1848,19,435,0,556,882,19,124,26,0,4,14,0,35,1.9,1.2,0.8,8
marcin-cebula,Marcin CebulaRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,2,2,25,0,8,21,33,14,14,1,1,0,1,3,0,15,13,819,9,199,0,272,323,9,44,7,16,0,8,0,3,1.9,0.8,0.4,4
matej-rodin,Matej RodinRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,1,0,185,4,58,0,80,167,4,15,0,0,0,1,0,4,0.1,0.1,0,1
milan-rundic-1,Milan RundićRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,7,10,0,0,0,0,0,0,4,0,855,6,163,0,238,515,6,34,12,0,0,1,0,29,0.6,0.3,0,2
muhamed-sahinovic,Muhamed ŠahinovićRaków Częstochowa,rakow-czestochowa,1,0,6,1,90,0,0,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,90,0,4,0,5,22,0,1,0,0,0,0,0,0,0,0,0,0
patryk-malamis,Patryk MalamisRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8,0,4,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0
peter-barath,Péter BaráthRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,0,0,0,0,0,0,2,0,235,2,42,0,64,114,2,17,2,0,0,2,0,4,0.2,0.2,0,0
sonny-kittel,Sonny Andreas KittelRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,4,44,0,4,7,4,4,2,3,3,0,3,4,0,15,33,521,3,131,0,173,190,3,12,1,27,1,9,0,0,1.3,1.9,1.8,1
sran-plavsic,Srđan PlavšićRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,2,4,67,0,22,81,44,16,15,1,0,0,1,3,0,21,17,1037,7,232,0,359,440,7,56,11,4,2,6,0,8,3.8,0.3,0.5,4
vladan-kovacevic,Vladan KovačevićRaków Częstochowa,rakow-czestochowa,33,10,122,29,2610,6,0,743,6,0,66,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2610,0,70,0,272,743,0,18,0,0,0,0,0,21,0,0,0,0
vladyslav-kochergin,Vladyslav KocherginRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,2,17,40,0,6,22,68,27,16,4,3,0,5,7,0,20,12,2265,11,628,0,855,1220,11,81,16,0,2,43,0,19,4.3,3.9,3.8,15
zoran-arsenic,Zoran ArsenićRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,3,9,18,15,0,0,0,0,0,0,6,0,1035,18,226,0,292,752,18,85,17,0,1,2,0,34,0.2,0.3,0.2,1
ukasz-zwolinski,Łukasz Piotr ZwolińskiRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,16,62,0,0,1,17,32,36,2,5,3,5,5,3,3,19,998,2,60,0,108,174,2,71,2,0,11,26,0,8,0.3,7.2,8.7,3
adam-vlkanova,Adam VlkanovaRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,2,5,63,0,2,15,11,19,16,1,1,0,1,3,0,4,13,640,9,97,0,160,189,9,43,3,0,1,8,0,3,0.3,1.3,0.7,5
artur-plaskowski,Artur PląskowskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,27,0,2,0,4,5,0,2,0,0,0,0,0,1,0,0,0,0
bartomiej-pawe-baranski,Bartłomiej Paweł BarańskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,5,1,3,1,1,0,1,1,0,1,13,310,5,35,0,47,80,5,14,3,0,0,8,0,2,0.1,1.5,0.7,1
daniel-szczepan,Daniel SzczepanRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,24,41,0,4,14,53,56,57,4,9,5,10,11,6,21,17,2487,8,199,0,337,483,8,178,11,0,11,58,0,26,1.7,13.8,4.8,16
dante-stipica,Dante StipicaRuch Chorzów,ruch-chorzow,17,6,87,16,1440,22,0,555,2,0,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1440,0,49,0,148,555,0,15,0,0,0,0,0,36,0,0,0,0
dominik-steczyk,Dominik Patryk SteczykRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,1,2,9,13,7,0,0,0,0,0,0,2,0,368,6,62,0,85,115,6,34,2,0,4,5,0,4,0.1,0.5,0.1,3
filip-starzynski,Filip StarzyńskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,7,33,0,3,11,18,18,11,0,0,0,0,1,0,18,0,1476,26,290,0,417,579,26,73,11,39,1,21,0,8,1.9,1.5,0.3,5
filip-wilak,Filip WilakRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,2,50,0,0,4,9,10,13,0,0,0,0,1,0,6,0,358,7,37,0,66,98,7,27,0,0,1,4,0,4,0.3,0.4,0,1
jakub-bielecki,Jakub BieleckiRuch Chorzów,ruch-chorzow,8,1,17,4,360,1,0,106,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,8,0,48,106,0,0,0,0,0,0,0,2,0,0,0,0
jan-sedlak,Jan SedlákRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,4,0,7,12,0,0,2,0,0,0,0,2,0,0,0,0
jose-manuel-sanchez-guillen,JosemaRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,12,20,11,11,14,0,1,0,1,1,0,6,50,1123,15,223,0,313,730,15,63,28,1,0,2,0,44,1.2,0.4,0.1,7
juliusz-letniowski,Juliusz LetniowskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,6,29,0,1,9,28,15,27,1,0,0,1,1,0,20,5,1365,29,330,0,470,651,29,92,22,17,5,21,0,13,1.3,1.5,0.4,18
kacper-michalski,Kacper MichalskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,8,42,16,4,15,0,1,0,1,1,0,13,11,1324,10,132,0,243,368,10,49,7,0,1,9,0,35,1.5,1.8,0.1,8
kacper-skwierczynski,Kacper SkwierczyńskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,138,1,8,0,17,29,1,4,0,0,0,0,0,3,0,0,0,0
konrad-kasolik,Konrad KasolikRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,15,0,0,0,0,0,0,0,0,638,10,63,0,107,240,10,43,2,0,0,1,0,33,0.1,0.5,0,0
krzysztof-kaminski,Krzysztof KamińskiRuch Chorzów,ruch-chorzow,14,1,56,8,720,7,0,191,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,720,1,26,0,77,191,1,4,0,0,0,0,0,12,0,0,0,0
maciej-sadlok,Maciej SadlokRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,5,18,9,20,29,0,0,0,0,0,0,18,0,1839,16,325,0,515,1055,16,90,35,32,0,7,0,70,1.7,0.5,0.3,5
mateusz-bartolewski,Mateusz BartolewskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,4,2,22,0,8,27,17,21,18,0,2,0,2,6,0,11,22,1651,14,199,0,316,597,14,94,21,2,1,9,0,64,1.2,1,0,3
micha-buchalik,Michał BuchalikRuch Chorzów,ruch-chorzow,17,1,39,8,720,2,0,246,2,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,720,0,13,0,55,246,0,2,0,0,0,0,0,10,0,0,0,0
micha-feliks,Michał FeliksRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,7,78,0,0,7,13,23,22,4,5,0,5,6,0,5,56,664,7,71,0,126,181,7,70,4,0,0,9,0,13,0.3,1.2,1.6,2
mike-huras,Mike HurasRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,6,0,10,12,0,0,0,0,0,2,0,0,0,0.1,0.1,0
miosz-kozak,Miłosz KozakRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,6,11,41,0,27,113,90,33,35,2,2,0,2,8,0,33,7,1780,12,263,0,516,456,12,97,8,47,2,27,0,13,3.6,1.7,0.9,11
patryk-sikora,Patryk SikoraRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,4,6,15,16,1,1,0,1,1,0,14,8,1328,13,251,0,358,618,13,69,19,0,0,12,0,34,0.7,0.5,0.2,4
pawe-baranowski,Paweł BaranowskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,1,1,0,5,0,0,0,0,0,0,1,0,349,6,35,0,64,196,6,33,5,0,0,3,0,20,0.1,0.1,0,0
przemysaw-szur,Przemysław SzurRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,0,4,5,14,15,1,1,0,1,1,0,2,20,1081,8,106,0,181,449,8,60,20,0,2,5,0,46,0.5,0.5,0.7,1
remigiusz-szywacz,Remigiusz SzywaczRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,296,5,29,0,40,135,5,10,4,0,0,0,0,11,0.1,0.3,0,2
robert-dadok,Robert DadokRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,4,24,0,10,41,53,32,26,1,1,0,1,2,0,15,6,1455,25,168,0,266,434,25,115,13,7,2,17,0,30,1,2.1,0.3,5
soma-novothny,Soma Zsombor NovothnyRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,2,11,46,0,0,2,7,15,10,2,4,0,4,6,0,6,17,778,6,55,0,99,132,6,65,5,0,5,24,0,12,1.1,4.5,1.9,2
szymon-szymanski,Szymon SzymańskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,3,38,0,4,11,6,31,30,0,0,0,0,1,0,11,0,2496,16,288,0,427,1393,16,112,35,0,0,8,0,96,0.6,0.6,0.8,3
tomasz-foszmanczyk,Tomasz FoszmańczykRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,5,0,0,0,0,0,0,2,0,235,2,47,0,73,90,2,8,2,0,0,2,0,2,0.2,0.1,0,1
tomasz-swedrowski,Tomasz SwędrowskiRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,1,8,57,0,3,9,16,25,17,3,2,0,4,5,0,14,29,1652,14,167,0,252,436,14,66,9,5,2,14,0,26,1.3,2.3,0.9,7
tomasz-wojtowicz,Tomasz WójtowiczRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,2,4,29,0,21,89,68,41,9,2,2,0,2,4,0,22,14,2310,18,301,0,552,743,18,118,33,2,0,14,0,40,3.1,1.9,0.5,12
wiktor-dugosz,Wiktor DługoszRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,7,0,0,0,0,0,0,3,0,223,2,25,0,42,53,2,16,4,0,0,1,0,2,0.3,0.1,0,0
ukasz-moneta,Łukasz MonetaRuch Chorzów,ruch-chorzow,0,0,0,0,0,0,0,0,0,0,0,2,5,42,0,6,32,15,8,10,0,1,0,1,3,0,11,8,720,7,75,0,166,185,7,33,8,4,1,12,0,16,1.7,2.2,1.3,6
kenneth-zohore,Albin Kenneth Dahrup ZohorèŚląsk Wrocław,slask-wroclaw,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,1,0,2,0,0,0,0,0,0,0,0,83,0,5,0,7,11,0,7,0,0,0,2,0,2,0,0.3,0.2,3
aleks-milenov-petkov,Aleks Milenov PetkovŚląsk Wrocław,slask-wroclaw,0,0,0,0,0,0,0,0,0,0,0,1,4,57,0,0,1,6,20,25,0,0,0,0,1,0,6,0,2970,24,373,0,512,1589,24,142,29,0,2,7,0,198,0.7,1,1.4,4
aleksander-paluszek,Aleksander PaluszekŚląsk Wrocław,slask-wroclaw,0,0,0,0,0,0,0,0,0,0,0,1,2,100,0,0,0,0,0,2,0,1,0,1,2,0,0,50,462,6,26,0,57,148,6,23,9,0,0,2,0,34,0.1,0.1,0.2,0
