flash_team,klub_slug,flash_name,review_current_status,review_existing_player_slug,review_proposed_status,review_proposed_player_slug,review_evidence,final_status,player_slug,match_method,identity_clubs_all,identity_seasons_all,identity_target_season_clubs,identity_season_club_path,identity_sample_name,identity_in_target_club,prior_available,prior_source_season,prior_missing_reason,prior_prev_name,prior_prev_klub_slug,prior_gk_bramki-stracone,prior_gk_czyste-konta,prior_gk_gk-dlugie-podania-celne,prior_gk_gk-mecze-rozegrane,prior_gk_gk-minuty-rozegrane,prior_gk_gk-piastkowania,prior_gk_gk-podania,prior_gk_gk-podania-celne,prior_gk_gk-rzuty-karne-przeciwko,prior_gk_obronione-rzuty-karne,prior_gk_obronione-strzaly,prior_pole_asysty,prior_pole_celne-strzaly,prior_pole_celnosc-strzalow,prior_pole_dogodne-szanse,prior_pole_dosrodkowania,prior_pole_dosrodkowania-celne,prior_pole_dryblingi,prior_pole_faule,prior_pole_faule-wywalczone,prior_pole_gole,prior_pole_gole-z-gry,prior_pole_gole-z-pola-karnego,prior_pole_gole-z-rzutow-karnych,prior_pole_kanadyjska,prior_pole_karne-wykonane,prior_pole_kluczowe-podania,prior_pole_konwersja-strzalow,prior_pole_minuty,prior_pole_odbiory,prior_pole_podania,prior_pole_podania-celne,prior_pole_podania-celne-w-polowie-przeciwnika,prior_pole_podania-w-polowie-przeciwnika,prior_pole_pojedynki-obronne-wygrane,prior_pole_pojedynki-wygrane,prior_pole_przechwyty,prior_pole_rzuty-rozne,prior_pole_spalone,prior_pole_strzaly,prior_pole_stworzone-dogodne-szanse,prior_pole_wybicia,prior_pole_xa,prior_pole_xg,prior_pole_xgot,prior_pole_zablokowane-strzaly
Bruk-Bet Termalica Nieciecza,nieciecza,Kubica K.,matched_existing,krzysztof-kubica,matched_existing,krzysztof-kubica,already_in_player_mapping_csv,matched_existing,krzysztof-kubica,existing_mapping,motor-lublin | nieciecza,2024/25 | 2025/26,nieciecza,2024/25:motor-lublin | 2025/26:nieciecza,Krzysztof KubicaMotor Lublin,1.0,1,2024/25,,Krzysztof KubicaMotor Lublin,motor-lublin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,2.0,1.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,180.0,2.0,66.0,0.0,23.0,43.0,2.0,11.0,3.0,0.0,0.0,4.0,0.0,6.0,0.1,0.2,0.0,0.0
Bruk-Bet Termalica Nieciecza,nieciecza,Kurzawa R.,matched_existing,rafa-maciej-kurzawa,matched_existing,rafa-maciej-kurzawa,already_in_player_mapping_csv,matched_existing,rafa-maciej-kurzawa,existing_mapping,nieciecza | pogon-szczecin,2023/24 | 2024/25 | 2025/26,nieciecza,2023/24:pogon-szczecin | 2024/25:pogon-szczecin | 2025/26:nieciecza,Rafał Maciej KurzawaPogoń Szczecin,1.0,1,2024/25,,Rafał Maciej KurzawaPogoń Szczecin,pogon-szczecin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,42.0,1.0,24.0,8.0,26.0,29.0,21.0,1.0,1.0,1.0,0.0,3.0,0.0,33.0,5.0,1991.0,32.0,1110.0,0.0,573.0,769.0,32.0,125.0,22.0,26.0,0.0,19.0,3.0,30.0,2.5,1.0,1.2,6.0
Bruk-Bet Termalica Nieciecza,nieciecza,Masoero L.,matched_existing,lucas-gabriel-masoero-masi,matched_existing,lucas-gabriel-masoero-masi,already_in_player_mapping_csv,matched_existing,lucas-gabriel-masoero-masi,existing_mapping,nieciecza,2025/26,nieciecza,2025/26:nieciecza,Lucas Gabriel Masoero MasiNieciecza,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Matysik M.,matched_existing,miosz-matysik,matched_existing,miosz-matysik,already_in_player_mapping_csv,matched_existing,miosz-matysik,existing_mapping,jagiellonia-bialystok | nieciecza,2023/24 | 2025/26,nieciecza,2023/24:jagiellonia-bialystok | 2025/26:nieciecza,Miłosz MatysikJagiellonia Białystok,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Mleczko M.,matched_existing,miosz-stefan-mleczko,matched_existing,miosz-stefan-mleczko,already_in_player_mapping_csv,matched_existing,miosz-stefan-mleczko,existing_mapping,nieciecza,2025/26,nieciecza,2025/26:nieciecza,Miłosz Stefan MleczkoNieciecza,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Mrosek N.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Putivtsev A.,matched_existing,artem-putivtsev,matched_existing,artem-putivtsev,already_in_player_mapping_csv,matched_existing,artem-putivtsev,existing_mapping,nieciecza,2025/26,nieciecza,2025/26:nieciecza,Artem PutivtsevNieciecza,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Strzałek I.,matched_existing,igor-strzaek,matched_existing,igor-strzaek,already_in_player_mapping_csv,matched_existing,igor-strzaek,existing_mapping,legia-warszawa | nieciecza,2023/24 | 2024/25 | 2025/26,nieciecza,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:nieciecza,Igor StrzałekLegia Warszawa,1.0,1,2024/25,,Igor StrzałekLegia Warszawa,legia-warszawa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,11.0,0.0,6.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruk-Bet Termalica Nieciecza,nieciecza,Surowiec K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Surowiec P.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Thiago Dombroski,matched_existing,thiago-dombroski-moreira,matched_existing,thiago-dombroski-moreira,already_in_player_mapping_csv,matched_existing,thiago-dombroski-moreira,existing_mapping,nieciecza,2025/26,nieciecza,2025/26:nieciecza,Thiago DombroskiNieciecza,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Trubeha A.,matched_existing,andrzej-trubeha,matched_existing,andrzej-trubeha,already_in_player_mapping_csv,matched_existing,andrzej-trubeha,existing_mapping,nieciecza,2025/26,nieciecza,2025/26:nieciecza,Andrzej TrubehaNieciecza,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Wolski M.,matched_existing,maciej-wolski,matched_existing,maciej-wolski,already_in_player_mapping_csv,matched_existing,maciej-wolski,existing_mapping,nieciecza,2025/26,nieciecza,2025/26:nieciecza,Maciej WolskiNieciecza,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bruk-Bet Termalica Nieciecza,nieciecza,Zapolnik K.,matched_existing,kamil-zapolnik,matched_existing,kamil-zapolnik,already_in_player_mapping_csv,matched_existing,kamil-zapolnik,existing_mapping,nieciecza | puszcza-niepolomice,2023/24 | 2025/26,nieciecza,2023/24:puszcza-niepolomice | 2025/26:nieciecza,Kamil ZapolnikPuszcza Niepołomice,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Al Ammari A.,matched_existing,amir-fouad-aboud-al-ammari,matched_existing,amir-fouad-aboud-al-ammari,already_in_player_mapping_csv,matched_existing,amir-fouad-aboud-al-ammari,existing_mapping,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Amir Al AmmariCracovia,1.0,1,2024/25,,Amir Al AmmariCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,27.0,0.0,8.0,2.0,5.0,24.0,14.0,1.0,1.0,1.0,0.0,5.0,0.0,14.0,9.0,1102.0,13.0,485.0,0.0,197.0,295.0,13.0,51.0,14.0,4.0,2.0,11.0,0.0,22.0,1.0,1.1,1.0,5.0
Cracovia,cracovia,Aleksic M.,matched_existing,milan-aleksic,matched_existing,milan-aleksic,already_in_player_mapping_csv,matched_existing,milan-aleksic,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Milan AleksićCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Atanasov J.,matched_existing,jani-atanasov,matched_existing,jani-atanasov,already_in_player_mapping_csv,matched_existing,jani-atanasov,existing_mapping,cracovia | puszcza-niepolomice,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:puszcza-niepolomice | 2025/26:cracovia,Jani AtanasovCracovia,1.0,1,2024/25,,Jani AtanasovPuszcza Niepołomice,puszcza-niepolomice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,0.0,23.0,3.0,20.0,25.0,9.0,2.0,0.0,0.0,0.0,3.0,0.0,14.0,12.0,1103.0,20.0,509.0,0.0,220.0,368.0,20.0,68.0,13.0,12.0,0.0,17.0,2.0,27.0,1.0,0.9,0.6,14.0
Cracovia,cracovia,Batoum J.,matched_existing,jean-florent-batoum-1,matched_existing,jean-florent-batoum-1,already_in_player_mapping_csv,matched_existing,jean-florent-batoum-1,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Jean Florent BatoumCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Biedrzycki B.,matched_existing,bartosz-biedrzycki,matched_existing,bartosz-biedrzycki,already_in_player_mapping_csv,matched_existing,bartosz-biedrzycki,existing_mapping,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Bartosz BiedrzyckiCracovia,1.0,1,2024/25,,Bartosz BiedrzyckiCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,33.0,0.0,31.0,10.0,15.0,8.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,680.0,6.0,268.0,0.0,144.0,209.0,6.0,47.0,12.0,1.0,0.0,6.0,0.0,17.0,0.9,1.0,0.2,3.0
Cracovia,cracovia,Bogacz W.,matched_existing,wiktor-bogacz,matched_existing,wiktor-bogacz,already_in_player_mapping_csv,matched_existing,wiktor-bogacz,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Wiktor BogaczCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Bzdyl F.,matched_existing,fabian-bzdyl,matched_existing,fabian-bzdyl,already_in_player_mapping_csv,matched_existing,fabian-bzdyl,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Fabian BzdylCracovia,1.0,1,2024/25,,Fabian BzdylCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,1.0,0.0,11.0,7.0,10.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,50.0,401.0,5.0,171.0,0.0,86.0,109.0,5.0,29.0,3.0,1.0,0.0,4.0,0.0,4.0,0.3,0.6,0.5,2.0
Cracovia,cracovia,Charpentier G.,matched_existing,gabriel-andre-joseph-charpentier,matched_existing,gabriel-andre-joseph-charpentier,already_in_player_mapping_csv,matched_existing,gabriel-andre-joseph-charpentier,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Gabriel André Joseph CharpentierCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Cymerys K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Dominguez M.,matched_existing,maxime-dominguez,matched_existing,maxime-dominguez,already_in_player_mapping_csv,matched_existing,maxime-dominguez,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Maxime DominguezCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Glik K.,matched_existing,kamil-jacek-glik,matched_existing,kamil-jacek-glik,already_in_player_mapping_csv,matched_existing,kamil-jacek-glik,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Kamil Jacek GlikCracovia,1.0,1,2024/25,,Kamil Jacek GlikCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,810.0,3.0,335.0,0.0,58.0,91.0,3.0,38.0,13.0,0.0,0.0,8.0,0.0,64.0,0.3,0.7,0.2,1.0
Cracovia,cracovia,Golonka K.,unresolved,,no_candidate,,no_strict_candidate,no_candidate,,review_no_candidate,,,,,,,0,,unmapped_flash_player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Hasic A.,matched_existing,ajdin-hasic,matched_existing,ajdin-hasic,already_in_player_mapping_csv,matched_existing,ajdin-hasic,existing_mapping,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Ajdin HasićCracovia,1.0,1,2024/25,,Ajdin HasićCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,46.0,0.0,68.0,11.0,88.0,25.0,56.0,3.0,1.0,2.0,1.0,10.0,1.0,45.0,6.0,2127.0,12.0,821.0,0.0,462.0,709.0,12.0,130.0,4.0,64.0,4.0,50.0,0.0,13.0,5.9,5.2,5.6,29.0
Cracovia,cracovia,Henriksson G.,matched_existing,gustav-niklas-henriksson,matched_existing,gustav-niklas-henriksson,already_in_player_mapping_csv,matched_existing,gustav-niklas-henriksson,existing_mapping,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Gustav Niklas HenrikssonCracovia,1.0,1,2024/25,,Gustav Niklas HenrikssonCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,0.0,1.0,1.0,0.0,17.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,50.0,1350.0,9.0,570.0,0.0,126.0,161.0,9.0,57.0,4.0,0.0,1.0,2.0,0.0,74.0,0.2,0.7,0.1,0.0
Cracovia,cracovia,Janasik P.,unresolved,,auto_same_club_history,patryk-janasik,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,patryk-janasik,review_auto_same_club_history,cracovia | slask-wroclaw,2023/24 | 2024/25,,2023/24:slask-wroclaw | 2024/25:cracovia,Patryk JanasikŚląsk Wrocław,0.0,1,2024/25,,Patryk JanasikCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,460.0,8.0,172.0,0.0,68.0,99.0,8.0,17.0,7.0,1.0,2.0,0.0,0.0,14.0,0.2,0.1,0.0,2.0
Cracovia,cracovia,Jugas J.,unresolved,,auto_same_club_history,jakub-jugas,all_flash_tokens_in_slug | suffix_exact | initial_match_any_given_token | same_club_history,matched_auto_same_club_history,jakub-jugas,review_auto_same_club_history,cracovia,2023/24 | 2024/25,,2023/24:cracovia | 2024/25:cracovia,Jakub JugasCracovia,0.0,1,2024/25,,Jakub JugasCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,0.0,24.0,6.0,12.0,23.0,14.0,2.0,0.0,2.0,0.0,3.0,0.0,14.0,20.0,2033.0,11.0,918.0,0.0,325.0,462.0,11.0,90.0,10.0,0.0,4.0,10.0,0.0,81.0,1.1,1.0,1.8,0.0
Cracovia,cracovia,Kakabadze O.,matched_existing,otar-kakabadze,matched_existing,otar-kakabadze,already_in_player_mapping_csv,matched_existing,otar-kakabadze,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Otar KakabadzeCracovia,1.0,1,2024/25,,Otar KakabadzeCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,29.0,0.0,126.0,23.0,75.0,41.0,24.0,3.0,3.0,3.0,0.0,5.0,0.0,39.0,13.0,2632.0,34.0,1139.0,0.0,512.0,829.0,34.0,148.0,45.0,0.0,1.0,24.0,0.0,72.0,3.4,1.4,2.2,7.0
Cracovia,cracovia,Kameri D.,matched_existing,dijon-kameri,matched_existing,dijon-kameri,already_in_player_mapping_csv,matched_existing,dijon-kameri,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Dijon KameriCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Klich M.,matched_existing,mateusz-andrzej-klich,matched_existing,mateusz-andrzej-klich,already_in_player_mapping_csv,matched_existing,mateusz-andrzej-klich,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Mateusz Andrzej KlichCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Knap K.,matched_existing,karol-knap,matched_existing,karol-knap,already_in_player_mapping_csv,matched_existing,karol-knap,existing_mapping,cracovia | stal-mielec,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:stal-mielec | 2025/26:cracovia,Karol KnapCracovia,1.0,1,2024/25,,Karol KnapStal Mielec,stal-mielec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,50.0,0.0,8.0,2.0,9.0,13.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,702.0,8.0,216.0,0.0,106.0,155.0,8.0,34.0,5.0,5.0,1.0,8.0,0.0,12.0,1.0,0.7,0.6,4.0
Cracovia,cracovia,Madejski S.,matched_existing,sebastian-madejski,matched_existing,sebastian-madejski,already_in_player_mapping_csv,matched_existing,sebastian-madejski,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Sebastian MadejskiCracovia,1.0,1,2024/25,,Sebastian MadejskiCracovia,cracovia,17.0,3.0,55.0,11.0,990.0,2.0,253.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,990.0,1.0,253.0,0.0,34.0,102.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
Cracovia,cracovia,Maigaard M.,matched_existing,mikkel-maigaard-jakobsen,matched_existing,mikkel-maigaard-jakobsen,already_in_player_mapping_csv,matched_existing,mikkel-maigaard-jakobsen,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Mikkel Maigaard JakobsenCracovia,1.0,1,2024/25,,Mikkel Maigaard JakobsenCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,41.0,0.0,62.0,16.0,24.0,12.0,33.0,6.0,4.0,2.0,0.0,11.0,0.0,61.0,16.0,2736.0,16.0,1601.0,0.0,834.0,1113.0,16.0,84.0,22.0,73.0,0.0,37.0,0.0,42.0,5.6,3.1,4.1,11.0
Cracovia,cracovia,Minchev M.,matched_existing,martin-yankov-minchev,matched_existing,martin-yankov-minchev,already_in_player_mapping_csv,matched_existing,martin-yankov-minchev,existing_mapping,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Martin Yankov MinchevCracovia,1.0,1,2024/25,,Martin Yankov MinchevCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,13.0,1.0,7.0,8.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,13.0,331.0,7.0,79.0,0.0,36.0,65.0,7.0,36.0,1.0,0.0,2.0,8.0,0.0,4.0,0.7,1.3,0.9,5.0
Cracovia,cracovia,Olafsson D.,matched_existing,davi-kristjan-olafsson,matched_existing,davi-kristjan-olafsson,already_in_player_mapping_csv,matched_existing,davi-kristjan-olafsson,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Davíð Kristján ÓlafssonCracovia,1.0,1,2024/25,,Davíð Kristján ÓlafssonCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,29.0,0.0,75.0,14.0,12.0,21.0,18.0,4.0,3.0,4.0,0.0,7.0,0.0,19.0,24.0,2213.0,19.0,663.0,0.0,287.0,476.0,19.0,81.0,13.0,0.0,4.0,17.0,0.0,60.0,2.3,3.3,3.3,4.0
Cracovia,cracovia,Perkovic M.,matched_existing,mauro-perkovic,matched_existing,mauro-perkovic,already_in_player_mapping_csv,matched_existing,mauro-perkovic,existing_mapping,cracovia,2024/25 | 2025/26,cracovia,2024/25:cracovia | 2025/26:cracovia,Mauro PerkovićCracovia,1.0,1,2024/25,,Mauro PerkovićCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,40.0,581.0,10.0,312.0,0.0,94.0,139.0,10.0,38.0,3.0,0.0,1.0,5.0,0.0,35.0,0.2,0.7,0.8,0.0
Cracovia,cracovia,Piła D.,matched_existing,dominik-pia,matched_existing,dominik-pia,already_in_player_mapping_csv,matched_existing,dominik-pia,existing_mapping,cracovia | lechia-gdansk,2024/25 | 2025/26,cracovia,2024/25:lechia-gdansk | 2025/26:cracovia,Dominik PiłaLechia Gdańsk,1.0,1,2024/25,,Dominik PiłaLechia Gdańsk,lechia-gdansk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,15.0,1.0,76.0,19.0,56.0,41.0,25.0,1.0,0.0,1.0,0.0,2.0,0.0,21.0,8.0,2969.0,59.0,1166.0,0.0,549.0,790.0,59.0,183.0,50.0,0.0,0.0,13.0,4.0,119.0,3.2,1.2,1.0,7.0
Cracovia,cracovia,Praszelik M.,matched_existing,mateusz-jakub-praszelik,matched_existing,mateusz-jakub-praszelik,already_in_player_mapping_csv,matched_existing,mateusz-jakub-praszelik,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Mateusz Jakub PraszelikCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Rakoczy M.,matched_existing,micha-miosz-rakoczy,matched_existing,micha-miosz-rakoczy,already_in_player_mapping_csv,matched_existing,micha-miosz-rakoczy,existing_mapping,cracovia,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:cracovia | 2024/25:cracovia | 2025/26:cracovia,Michał Miłosz RakoczyCracovia,1.0,1,2024/25,,Michał Miłosz RakoczyCracovia,cracovia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,5.0,0.0,16.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,232.0,3.0,72.0,0.0,36.0,65.0,3.0,15.0,1.0,2.0,0.0,4.0,0.0,9.0,0.5,0.7,1.0,1.0
Cracovia,cracovia,Ravas H.,matched_existing,henrich-ravas,matched_existing,henrich-ravas,already_in_player_mapping_csv,matched_existing,henrich-ravas,existing_mapping,cracovia | widzew-lodz,2023/24 | 2024/25 | 2025/26,cracovia,2023/24:widzew-lodz | 2024/25:cracovia | 2025/26:cracovia,Henrich RavasWidzew Łódź,1.0,1,2024/25,,Henrich RavasCracovia,cracovia,36.0,3.0,100.0,23.0,2070.0,12.0,499.0,0.0,3.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,0.0,499.0,0.0,59.0,213.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
Cracovia,cracovia,Sans P.,matched_existing,pau-sans-lopez,matched_existing,pau-sans-lopez,already_in_player_mapping_csv,matched_existing,pau-sans-lopez,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Pau Sans LópezCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cracovia,cracovia,Selan B.,matched_existing,beno-selan,matched_existing,beno-selan,already_in_player_mapping_csv,matched_existing,beno-selan,existing_mapping,cracovia,2025/26,cracovia,2025/26:cracovia,Beno SelanCracovia,1.0,0,,mapped_but_no_previous_season_ranking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
