match_id,sezon,kolejka,data_meczu,referee_name,referee_full_name,ref_matches_before,ref_reliability_k10,league_fouls_avg_before,league_yc_avg_before,league_dismissals_avg_before,ref_fouls_raw_avg_before,ref_yc_raw_avg_before,ref_dismissals_raw_avg_before,ref_fouls_shrunk_before,ref_yc_shrunk_before,ref_dismissals_shrunk_before
2269,2024/25,29,2025-04-19,Stefanski D.,Daniel Stefanski,35,0.7778,25.1362,4.2688,0.2993,27.1714,5.0,0.4571,26.7192,4.8375,0.4221
2270,2024/25,29,2025-04-19,Sylwestrzak D.,Damian Sylwestrzak,37,0.7872,25.1485,4.2683,0.2987,26.4595,4.3784,0.4324,26.1805,4.355,0.404
2273,2024/25,29,2025-04-19,Przybyl J.,Jaroslaw Przybyl,38,0.7917,25.15,4.2696,0.3,26.6053,4.7368,0.2368,26.3021,4.6395,0.25
2274,2024/25,29,2025-04-19,Araki Y.,Yusuke Araki,2,0.1667,25.1497,4.2674,0.2995,21.0,1.5,0.0,24.4581,3.8061,0.2496
2266,2024/25,29,2025-04-21,Raczkowski P.,Pawel Raczkowski,34,0.7727,25.153,4.2651,0.2989,24.5588,5.3824,0.3529,24.6939,5.1284,0.3407
2267,2024/25,29,2025-04-21,Marciniak S.,Szymon Marciniak,52,0.8387,25.1421,4.2664,0.2984,24.6346,4.0385,0.0962,24.7165,4.0752,0.1288
2268,2024/25,29,2025-04-21,Gryckiewicz P.,Patryk Gryckiewicz,24,0.7059,25.133,4.2677,0.2979,26.1667,4.9583,0.4583,25.8626,4.7552,0.4111
2271,2024/25,29,2025-04-21,Kwiatkowski T.,Tomasz Kwiatkowski,31,0.7561,25.115,4.2655,0.2973,23.2581,3.9032,0.2581,23.711,3.9916,0.2676
2272,2024/25,29,2025-04-22,Musiał T.,Tomasz Musial,24,0.7059,25.1201,4.2703,0.2968,27.375,3.2083,0.2083,26.7118,3.5207,0.2344
2281,2024/25,30,2025-04-25,Kuzma L.,Lukasz Kuzma,34,0.7727,25.1164,4.2698,0.2998,25.2941,4.2647,0.3529,25.2537,4.2659,0.3409
2283,2024/25,30,2025-04-25,Frankowski B.,Bartosz Frankowski,27,0.7297,25.1197,4.2711,0.3046,23.8148,4.037,0.4074,24.1675,4.1003,0.3796
2275,2024/25,30,2025-04-26,Arys K.,Karol Arys,33,0.7674,25.109,4.2689,0.304,23.8788,3.3939,0.3333,24.1649,3.5974,0.3265
2279,2024/25,30,2025-04-26,Myc W.,Wojciech Myc,25,0.7143,25.1053,4.2649,0.3035,27.12,4.2,0.2,26.5444,4.2185,0.2296
2280,2024/25,30,2025-04-26,Kos D.,Damian Kos,24,0.7059,25.1051,4.2592,0.303,25.9167,5.2917,0.4583,25.678,4.988,0.4126
2276,2024/25,30,2025-04-27,Kochanek M.,Marcin Kochanek,17,0.6296,25.1049,4.2657,0.3094,24.0588,4.3529,0.2941,24.4463,4.3206,0.2998
2278,2024/25,30,2025-04-27,Kwiatkowski T.,Tomasz Kwiatkowski,32,0.7619,25.0908,4.2653,0.3089,23.4062,4.0,0.25,23.8073,4.0632,0.264
2282,2024/25,30,2025-04-27,Lasyk P.,Piotr Lasyk,43,0.8113,25.0993,4.2683,0.3084,24.186,3.8605,0.186,24.3584,3.9374,0.2091
2277,2024/25,30,2025-04-28,Krasny S.,Sebastian Krasny,15,0.6,25.0887,4.2609,0.3078,24.3333,4.0,0.5333,24.6355,4.1043,0.4431
2287,2024/25,31,2025-05-03,Arys K.,Karol Arys,34,0.7727,25.0851,4.2622,0.3073,23.8529,3.3529,0.3235,24.133,3.5596,0.3198
2290,2024/25,31,2025-05-03,Gryckiewicz P.,Patryk Gryckiewicz,25,0.7143,25.0641,4.2548,0.3068,25.72,4.88,0.44,25.5326,4.7014,0.4019
2292,2024/25,31,2025-05-03,Frankowski B.,Bartosz Frankowski,28,0.7368,25.0467,4.2474,0.3062,23.6429,4.0,0.3929,24.0123,4.0651,0.3701
2284,2024/25,31,2025-05-04,Lasyk P.,Piotr Lasyk,44,0.8148,25.0276,4.2504,0.3057,24.0682,3.7727,0.1818,24.2459,3.8612,0.2048
2285,2024/25,31,2025-05-04,Przybyl J.,Jaroslaw Przybyl,39,0.7959,25.019,4.2448,0.3052,26.5641,4.6923,0.2308,26.2488,4.601,0.246
2288,2024/25,31,2025-05-04,Raczkowski P.,Pawel Raczkowski,35,0.7778,25.0138,4.2427,0.3046,24.4,5.3714,0.3429,24.5364,5.1206,0.3344
2289,2024/25,31,2025-05-04,Przybyl J.,Jaroslaw Przybyl,40,0.8,25.0103,4.2388,0.3041,26.45,4.65,0.225,26.1621,4.5678,0.2408
2291,2024/25,31,2025-05-04,Lasyk P.,Piotr Lasyk,45,0.8182,25.0034,4.2367,0.3036,23.9778,3.7111,0.1778,24.1643,3.8067,0.2007
2286,2024/25,31,2025-05-05,Rzucidlo P.,Piotr Rzucidlo,3,0.2308,25.0103,4.2414,0.3082,25.3333,4.3333,0.6667,25.0848,4.2626,0.3909
2294,2024/25,32,2025-05-09,Marciniak S.,Szymon Marciniak,53,0.8413,25.0017,4.2376,0.3111,24.5472,4.0566,0.0943,24.6193,4.0853,0.1287
2298,2024/25,32,2025-05-09,Malec P.,Pawel Malec,21,0.6774,25.0034,4.2338,0.3106,22.2381,4.3333,0.3333,23.1301,4.3012,0.326
2295,2024/25,32,2025-05-10,Kochanek M.,Marcin Kochanek,18,0.6429,25.0017,4.2317,0.3101,23.6667,4.3333,0.2778,24.1435,4.297,0.2893
2300,2024/25,32,2025-05-10,Krasny S.,Sebastian Krasny,16,0.6154,24.9915,4.2245,0.3095,24.25,4.0625,0.5,24.5352,4.1248,0.4267
2301,2024/25,32,2025-05-10,Raczkowski P.,Pawel Raczkowski,36,0.7826,24.9949,4.2207,0.309,24.3611,5.2778,0.3333,24.4989,5.048,0.328
2293,2024/25,32,2025-05-11,Kos D.,Damian Kos,25,0.7143,24.9966,4.2237,0.3119,25.88,5.4,0.6,25.6276,5.0639,0.5177
2296,2024/25,32,2025-05-11,Kuzma L.,Lukasz Kuzma,35,0.7778,24.9882,4.2183,0.3113,25.3429,4.2857,0.4286,25.264,4.2707,0.4025
2297,2024/25,32,2025-05-11,Myc W.,Wojciech Myc,26,0.7222,24.9848,4.2162,0.3108,27.0385,4.0769,0.1923,26.468,4.1156,0.2252
2299,2024/25,32,2025-05-12,Kwiatkowski T.,Tomasz Kwiatkowski,33,0.7674,24.9865,4.2159,0.3103,23.6061,4.0606,0.2424,23.9271,4.0967,0.2582
2308,2024/25,33,2025-05-16,Marciniak T.,Tomasz Marciniak,0,0.0,24.9848,4.2155,0.3098,24.9848,4.2155,0.3098,24.9848,4.2155,0.3098
2310,2024/25,33,2025-05-16,Arys K.,Karol Arys,35,0.7778,24.9849,4.2118,0.3092,23.5429,3.2571,0.3143,23.8633,3.4693,0.3132
2304,2024/25,33,2025-05-17,Myc W.,Wojciech Myc,27,0.7297,24.9849,4.2081,0.3087,27.0,4.0741,0.1852,26.4554,4.1103,0.2186
2306,2024/25,33,2025-05-17,Przybyl J.,Jaroslaw Przybyl,41,0.8039,24.9648,4.2077,0.3082,26.3171,4.6098,0.2195,26.0519,4.5309,0.2369
2307,2024/25,33,2025-05-17,Gryckiewicz P.,Patryk Gryckiewicz,26,0.7222,24.9699,4.2107,0.3077,25.3077,4.6923,0.4231,25.2139,4.5585,0.391
2302,2024/25,33,2025-05-18,Sylwestrzak D.,Damian Sylwestrzak,38,0.7917,24.9482,4.2137,0.3072,26.4474,4.3947,0.4474,26.1351,4.357,0.4182
2303,2024/25,33,2025-05-18,Frankowski B.,Bartosz Frankowski,29,0.7436,24.9467,4.2167,0.3067,23.3103,4.069,0.3793,23.7299,4.1068,0.3607
2305,2024/25,33,2025-05-18,Piszczelok M.,Mateusz Piszczelok,0,0.0,24.9384,4.218,0.3062,24.9384,4.218,0.3062,24.9384,4.218,0.3062
2309,2024/25,33,2025-05-19,Kawalko G.,Grzegorz Kawalko,0,0.0,24.9369,4.2143,0.3056,24.9369,4.2143,0.3056,24.9369,4.2143,0.3056
2311,2024/25,34,2025-05-24,Rzucidlo P.,Piotr Rzucidlo,4,0.2857,24.9303,4.2139,0.3051,24.0,3.75,1.0,24.6645,4.0814,0.5037
2312,2024/25,34,2025-05-24,Myc W.,Wojciech Myc,28,0.7368,24.9238,4.2136,0.3079,26.5,4.0714,0.1786,26.0852,4.1088,0.2126
2313,2024/25,34,2025-05-24,Karski L.,Lukasz Karski,0,0.0,24.9306,4.2165,0.3074,24.9306,4.2165,0.3074,24.9306,4.2165,0.3074
2314,2024/25,34,2025-05-24,Marciniak S.,Szymon Marciniak,54,0.8438,24.9175,4.2145,0.3069,24.5741,4.0185,0.0926,24.6277,4.0491,0.1261
2315,2024/25,34,2025-05-24,Malyszek J.,Jacek Malyszek,0,0.0,24.9176,4.2109,0.3064,24.9176,4.2109,0.3064,24.9176,4.2109,0.3064
2316,2024/25,34,2025-05-24,Kochanek M.,Marcin Kochanek,19,0.6552,24.8997,4.2089,0.3059,23.4211,4.1053,0.2632,23.9309,4.141,0.2779
2317,2024/25,34,2025-05-24,Kos D.,Damian Kos,26,0.7222,24.8916,4.2069,0.3054,25.6538,5.2308,0.5769,25.4421,4.9464,0.5015
2318,2024/25,34,2025-05-24,Musiał T.,Tomasz Musial,25,0.7143,24.9033,4.2049,0.3049,27.2,3.24,0.28,26.5438,3.5157,0.2871
2319,2024/25,34,2025-05-24,Kwiatkowski T.,Tomasz Kwiatkowski,34,0.7727,24.9067,4.2095,0.3044,23.6176,4.0588,0.2353,23.9106,4.0931,0.251
2344,2025/26,1,2025-07-18,Malec P.,Pawel Malec,22,0.6875,24.9052,4.2141,0.3072,22.3182,4.2727,0.3182,23.1266,4.2544,0.3147
2345,2025/26,1,2025-07-18,Sylwestrzak D.,Damian Sylwestrzak,39,0.7959,24.8923,4.2088,0.3067,26.3846,4.4359,0.4359,26.0801,4.3896,0.4095
2346,2025/26,1,2025-07-19,Raczkowski P.,Pawel Raczkowski,37,0.7872,24.8876,4.2068,0.3062,24.4054,5.2973,0.3784,24.508,5.0653,0.363
2347,2025/26,1,2025-07-19,Kos D.,Damian Kos,27,0.7297,24.8927,4.2114,0.3057,25.8889,5.1481,0.5556,25.6196,4.895,0.488
2348,2025/26,1,2025-07-19,Przybyl J.,Jaroslaw Przybyl,42,0.8077,24.8929,4.211,0.3101,26.3571,4.6429,0.2143,26.0755,4.5598,0.2327
2349,2025/26,1,2025-07-20,Kochanek M.,Marcin Kochanek,20,0.6667,24.8865,4.2075,0.3096,23.25,4.05,0.25,23.7955,4.1025,0.2699
2350,2025/26,1,2025-07-20,Frankowski B.,Bartosz Frankowski,30,0.75,24.8754,4.2039,0.3091,23.2,4.1,0.3667,23.6189,4.126,0.3523
2351,2025/26,1,2025-07-20,Al-Emara M.,Mohammad Al-Emara,0,0.0,24.8756,4.2068,0.3086,24.8756,4.2068,0.3086,24.8756,4.2068,0.3086
2352,2025/26,1,2025-07-20,Lasyk P.,Piotr Lasyk,46,0.8214,24.8806,4.2065,0.3081,24.087,3.7826,0.2391,24.2287,3.8583,0.2514
2353,2025/26,2,2025-07-25,Arys K.,Karol Arys,36,0.7826,24.868,4.2029,0.3076,23.5833,3.2222,0.3056,23.8626,3.4354,0.306
2357,2025/26,2,2025-07-25,Przybyl J.,Jaroslaw Przybyl,43,0.8113,24.873,4.2026,0.3071,26.2326,4.5814,0.2093,25.976,4.5099,0.2277
2354,2025/26,2,2025-07-26,Frankowski B.,Bartosz Frankowski,31,0.7561,24.8844,4.2087,0.3066,23.2581,4.1613,0.3548,23.6547,4.1728,0.3431
2355,2025/26,2,2025-07-26,Gryckiewicz P.,Patryk Gryckiewicz,27,0.7297,24.883,4.2115,0.3061,24.8148,4.7407,0.4074,24.8332,4.5977,0.38
2361,2025/26,2,2025-07-26,Kwiatkowski T.,Tomasz Kwiatkowski,35,0.7778,24.8736,4.2096,0.3056,23.6286,4.1429,0.2857,23.9052,4.1577,0.2901
2356,2025/26,2,2025-07-27,Marciniak S.,Szymon Marciniak,55,0.8462,24.8674,4.2077,0.3051,24.5818,3.9818,0.0909,24.6258,4.0166,0.1239
2359,2025/26,2,2025-07-27,Raczkowski P.,Pawel Raczkowski,38,0.7917,24.8644,4.2026,0.3046,24.5,5.3421,0.3684,24.5759,5.1047,0.3551
2360,2025/26,2,2025-07-27,Myc W.,Wojciech Myc,29,0.7436,24.8854,4.2086,0.3041,26.5862,4.1379,0.1724,26.1501,4.1561,0.2062
2358,2025/26,2,2025-07-28,Szczerbowicz M.,Marcin Szczerbowicz,23,0.697,24.8935,4.2099,0.3037,25.913,4.2174,0.2174,25.6041,4.2151,0.2435
2362,2025/26,3,2025-08-01,Gryckiewicz P.,Patryk Gryckiewicz,28,0.7368,24.8937,4.2063,0.3032,24.6071,4.6786,0.3929,24.6825,4.5543,0.3693
2366,2025/26,3,2025-08-01,Myc W.,Wojciech Myc,30,0.75,24.8875,4.2124,0.3027,26.7,4.1667,0.1667,26.2469,4.1781,0.2007
2363,2025/26,3,2025-08-02,Rzucidlo P.,Piotr Rzucidlo,5,0.3333,24.9019,4.212,0.3022,23.4,3.8,1.2,24.4013,4.0747,0.6015
2369,2025/26,3,2025-08-02,Marciniak S.,Szymon Marciniak,56,0.8485,24.8973,4.2085,0.3017,24.5536,3.9286,0.0893,24.6057,3.971,0.1215
2370,2025/26,3,2025-08-02,Frankowski B.,Bartosz Frankowski,32,0.7619,24.8801,4.2066,0.3013,23.2812,4.2188,0.3438,23.6619,4.2159,0.3336
2364,2025/26,3,2025-08-03,Lasyk P.,Piotr Lasyk,47,0.8246,24.8614,4.2094,0.3008,23.9362,3.7447,0.234,24.0985,3.8262,0.2458
2365,2025/26,3,2025-08-03,Kwiatkowski T.,Tomasz Kwiatkowski,36,0.7826,24.8726,4.2123,0.3003,23.5556,4.1111,0.2778,23.8419,4.1331,0.2827
2367,2025/26,3,2025-08-03,Sylwestrzak D.,Damian Sylwestrzak,40,0.8,24.8681,4.2104,0.2998,26.275,4.4,0.425,25.9936,4.3621,0.4
2368,2025/26,3,2025-08-03,Piszczelok M.,Mateusz Piszczelok,1,0.0909,24.8824,4.2132,0.2994,24.0,2.0,0.0,24.8022,4.012,0.2722
2374,2025/26,4,2025-08-08,Arys K.,Karol Arys,37,0.7872,24.8842,4.2144,0.2989,23.7027,3.2432,0.2973,23.9541,3.4499,0.2976
2375,2025/26,4,2025-08-08,Raczkowski P.,Pawel Raczkowski,39,0.7959,24.8875,4.2172,0.2984,24.8462,5.4103,0.359,24.8546,5.1668,0.3466
2371,2025/26,4,2025-08-09,Marciniak S.,Szymon Marciniak,57,0.8507,24.897,4.2231,0.298,24.3684,3.9123,0.0877,24.4473,3.9587,0.1191
2378,2025/26,4,2025-08-09,Przybyl J.,Jaroslaw Przybyl,44,0.8148,24.9003,4.2259,0.2975,26.3636,4.6591,0.2045,26.0927,4.5789,0.2218
2379,2025/26,4,2025-08-09,Kwiatkowski T.,Tomasz Kwiatkowski,37,0.7872,24.8911,4.224,0.297,23.5135,4.0811,0.2703,23.8066,4.1115,0.276
2372,2025/26,4,2025-08-10,Kos D.,Damian Kos,28,0.7368,24.882,4.2252,0.2966,25.8571,5.1071,0.6429,25.6005,4.875,0.5517
2376,2025/26,4,2025-08-10,Raczkowski P.,Pawel Raczkowski,40,0.8,24.8806,4.2248,0.2961,25.0,5.475,0.35,24.9761,5.225,0.3392
2377,2025/26,4,2025-08-10,Gryckiewicz P.,Patryk Gryckiewicz,29,0.7436,24.8916,4.2276,0.2972,24.4828,4.7931,0.3793,24.5876,4.6481,0.3583
2373,2025/26,4,2025-08-11,Kuzma L.,Lukasz Kuzma,36,0.7826,24.9011,4.2287,0.2983,25.2778,4.25,0.4167,25.1959,4.2454,0.3909
2383,2025/26,5,2025-08-15,Frankowski B.,Bartosz Frankowski,33,0.7674,24.8981,4.2284,0.2978,22.9697,4.2727,0.3333,23.4182,4.2624,0.3251
2386,2025/26,5,2025-08-15,Kochanek M.,Marcin Kochanek,21,0.6774,24.8829,4.2219,0.2974,23.0,3.9524,0.2381,23.6074,4.0393,0.2572
2382,2025/26,5,2025-08-16,Arys K.,Karol Arys,38,0.7917,24.8862,4.22,0.2969,23.7895,3.3158,0.2895,24.0179,3.5042,0.291
2387,2025/26,5,2025-08-16,Sylwestrzak D.,Damian Sylwestrzak,41,0.8039,24.8986,4.2227,0.298,26.4634,4.439,0.4146,26.1566,4.3966,0.3918
2388,2025/26,5,2025-08-16,Lasyk P.,Piotr Lasyk,48,0.8276,24.908,4.2239,0.2975,24.1042,3.7917,0.2292,24.2428,3.8662,0.241
2380,2025/26,5,2025-08-17,Kuzma L.,Lukasz Kuzma,37,0.7872,24.9035,4.2205,0.2971,25.2162,4.2432,0.4054,25.1497,4.2384,0.3824
2381,2025/26,5,2025-08-17,Marciniak S.,Szymon Marciniak,58,0.8529,24.8869,4.2171,0.2966,24.4138,3.9483,0.0862,24.4834,3.9878,0.1172
2384,2025/26,5,2025-08-17,Myc W.,Wojciech Myc,31,0.7561,24.8962,4.2198,0.2962,26.9355,4.1613,0.1613,26.4381,4.1756,0.1942
2385,2025/26,5,2025-08-17,Przybyl J.,Jaroslaw Przybyl,45,0.8182,24.907,4.2241,0.2957,26.2,4.6222,0.2,25.9649,4.5498,0.2174
2393,2025/26,6,2025-08-22,Kos D.,Damian Kos,29,0.7436,24.9102,4.2207,0.2953,25.7931,5.069,0.6207,25.5667,4.8515,0.5373
2397,2025/26,6,2025-08-22,Kuzma L.,Lukasz Kuzma,38,0.7917,24.9073,4.2188,0.2948,24.9211,4.1842,0.3947,24.9182,4.1914,0.3739
2392,2025/26,6,2025-08-23,Marciniak S.,Szymon Marciniak,59,0.8551,24.9014,4.22,0.2959,24.5254,3.9831,0.0847,24.5799,4.0174,0.1153
2394,2025/26,6,2025-08-23,Sylwestrzak D.,Damian Sylwestrzak,42,0.8077,24.8939,4.2152,0.2955,26.5714,4.4524,0.4048,26.2488,4.4068,0.3837
2390,2025/26,6,2025-08-24,Sylwestrzak D.,Damian Sylwestrzak,43,0.8113,24.9002,4.2224,0.295,26.6279,4.5581,0.3953,26.3019,4.4948,0.3764
2391,2025/26,6,2025-08-24,Raczkowski P.,Pawel Raczkowski,41,0.8039,24.9154,4.2221,0.2946,25.1707,5.4878,0.3659,25.1207,5.2396,0.3519
2396,2025/26,6,2025-08-24,Myc W.,Wojciech Myc,32,0.7619,24.911,4.2247,0.2941,27.0938,4.25,0.1562,26.5741,4.244,0.1891
2389,2025/26,6,2025-08-25,Arys K.,Karol Arys,39,0.7959,24.9292,4.2199,0.2937,24.0256,3.3846,0.3077,24.21,3.5551,0.3048
2398,2025/26,7,2025-08-29,Malec P.,Pawel Malec,23,0.697,24.9278,4.215,0.2932,22.087,4.1304,0.3043,22.9478,4.1561,0.301
2404,2025/26,7,2025-08-29,Kwiatkowski T.,Tomasz Kwiatkowski,38,0.7917,24.9234,4.2132,0.2928,23.3947,4.1053,0.2632,23.7132,4.1278,0.2693
2399,2025/26,7,2025-08-30,Myc W.,Wojciech Myc,33,0.7674,24.9415,4.2204,0.2924,27.3939,4.1515,0.1515,26.8236,4.1675,0.1843
2400,2025/26,7,2025-08-30,Krasny S.,Sebastian Krasny,17,0.6296,24.9416,4.2171,0.2919,24.4118,3.9412,0.4706,24.608,4.0434,0.4044
2401,2025/26,7,2025-08-30,Kos D.,Damian Kos,30,0.75,24.9402,4.2197,0.2915,25.7,5.0,0.6,25.5101,4.8049,0.5229
2402,2025/26,7,2025-08-31,Frankowski B.,Bartosz Frankowski,34,0.7727,24.9373,4.2269,0.291,22.7353,4.1471,0.3235,23.2358,4.1652,0.3161
2403,2025/26,7,2025-08-31,Lasyk P.,Piotr Lasyk,49,0.8305,24.9389,4.231,0.2906,24.0612,3.7551,0.2245,24.21,3.8358,0.2357
2405,2025/26,7,2025-08-31,Gryckiewicz P.,Patryk Gryckiewicz,30,0.75,24.9464,4.2336,0.2902,24.7,4.8,0.4,24.7616,4.6584,0.3725
2406,2025/26,7,2025-08-31,Rzucidlo P.,Piotr Rzucidlo,6,0.375,24.9376,4.2318,0.2897,23.1667,3.5,1.0,24.2735,3.9574,0.5561
2409,2025/26,8,2025-09-12,Malec P.,Pawel Malec,24,0.7059,24.9496,4.2374,0.2893,22.0833,4.0833,0.2917,22.9263,4.1286,0.291
2412,2025/26,8,2025-09-12,Kos D.,Damian Kos,31,0.7561,24.9393,4.237,0.2889,25.6129,5.129,0.5806,25.4486,4.9115,0.5095
2407,2025/26,8,2025-09-13,Przybyl J.,Jaroslaw Przybyl,46,0.8214,24.9305,4.2396,0.2885,26.2174,4.5652,0.1957,25.9876,4.5071,0.2122
2411,2025/26,8,2025-09-13,Lasyk P.,Piotr Lasyk,50,0.8333,24.9291,4.2393,0.288,24.18,3.8,0.22,24.3048,3.8732,0.2313
2414,2025/26,8,2025-09-13,Raczkowski P.,Pawel Raczkowski,42,0.8077,24.9218,4.236,0.2876,25.0952,5.5,0.3571,25.0619,5.2569,0.3438
2408,2025/26,8,2025-09-14,Marciniak S.,Szymon Marciniak,60,0.8571,24.9205,4.243,0.2901,24.45,3.9333,0.0833,24.5172,3.9776,0.1129
2410,2025/26,8,2025-09-14,Kuzma L.,Lukasz Kuzma,39,0.7959,24.9309,4.2412,0.2897,24.8205,4.2051,0.4103,24.843,4.2125,0.3857
2415,2025/26,8,2025-09-14,Sylwestrzak D.,Damian Sylwestrzak,44,0.8148,24.9369,4.2438,0.2893,26.8182,4.5455,0.3864,26.4698,4.4896,0.3684
2413,2025/26,8,2025-09-15,Frankowski B.,Bartosz Frankowski,35,0.7778,24.9296,4.239,0.2889,22.8286,4.2286,0.3143,23.2955,4.2309,0.3086
2422,2025/26,9,2025-09-19,Marciniak S.,Szymon Marciniak,61,0.8592,24.9268,4.243,0.2884,24.5738,3.918,0.082,24.6235,3.9638,0.111
2424,2025/26,9,2025-09-19,Lasyk P.,Piotr Lasyk,51,0.8361,24.9181,4.2412,0.288,24.098,3.7647,0.2157,24.2325,3.8428,0.2275
2416,2025/26,9,2025-09-20,Piszczelok M.,Mateusz Piszczelok,2,0.1667,24.9124,4.238,0.2876,25.0,3.5,0.0,24.927,4.115,0.2397
2417,2025/26,9,2025-09-20,Kwiatkowski T.,Tomasz Kwiatkowski,39,0.7959,24.9155,4.2391,0.2872,23.7436,4.2308,0.2564,23.9827,4.2325,0.2627
2420,2025/26,9,2025-09-20,Arys K.,Karol Arys,40,0.8,24.8996,4.2358,0.2868,24.025,3.325,0.3,24.1999,3.5072,0.2974
2423,2025/26,9,2025-09-20,Przybyl J.,Jaroslaw Przybyl,47,0.8246,24.9128,4.2311,0.2863,26.1702,4.5532,0.1915,25.9496,4.4967,0.2081
2418,2025/26,9,2025-09-21,Karski L.,Lukasz Karski,1,0.0909,24.9245,4.2308,0.2859,17.0,3.0,0.0,24.2041,4.1189,0.2599
2419,2025/26,9,2025-09-21,Raczkowski P.,Pawel Raczkowski,43,0.8113,24.9304,4.2348,0.2855,25.0698,5.5814,0.3953,25.0435,5.3273,0.3746
2421,2025/26,9,2025-09-21,Kochanek M.,Marcin Kochanek,22,0.6875,24.9334,4.2359,0.2851,23.1818,3.9091,0.2273,23.7292,4.0112,0.2453
2395,2025/26,6,2025-09-24,Marciniak S.,Szymon Marciniak,62,0.8611,24.9263,4.2384,0.2847,24.4839,3.9032,0.0806,24.5453,3.9498,0.109
2425,2025/26,10,2025-09-26,Raczkowski P.,Pawel Raczkowski,44,0.8148,24.9264,4.2381,0.2857,25.1136,5.5682,0.3864,25.079,5.3219,0.3677
2429,2025/26,10,2025-09-27,Arys K.,Karol Arys,41,0.8039,24.9265,4.2349,0.2853,24.2683,3.2683,0.2927,24.3974,3.4578,0.2912
2430,2025/26,10,2025-09-27,Gryckiewicz P.,Patryk Gryckiewicz,31,0.7561,24.9266,4.2331,0.2863,24.5161,4.7419,0.3871,24.6162,4.6178,0.3625
2432,2025/26,10,2025-09-27,Malec P.,Pawel Malec,25,0.7143,24.9109,4.2328,0.2859,21.92,4.08,0.28,22.7745,4.1236,0.2817
2426,2025/26,10,2025-09-28,Myc W.,Wojciech Myc,34,0.7727,24.9067,4.2324,0.2869,27.3235,4.0882,0.1471,26.7743,4.121,0.1789
2431,2025/26,10,2025-09-28,Frankowski B.,Bartosz Frankowski,36,0.7826,24.9169,4.2335,0.2865,22.8333,4.3056,0.3056,23.2863,4.2899,0.3014
2433,2025/26,10,2025-09-28,Kuzma L.,Lukasz Kuzma,40,0.8,24.9142,4.2346,0.2861,24.925,4.25,0.4,24.9228,4.2469,0.3772
2427,2025/26,10,2025-09-29,Rzucidlo P.,Piotr Rzucidlo,7,0.4118,24.9186,4.2386,0.2857,24.5714,4.1429,0.8571,24.7756,4.1992,0.521
2428,2025/26,10,2025-09-29,Lasyk P.,Piotr Lasyk,52,0.8387,24.9173,4.2382,0.2853,24.0385,3.7308,0.2115,24.1802,3.8126,0.2234
2436,2025/26,11,2025-10-03,Piszczelok M.,Mateusz Piszczelok,3,0.2308,24.9259,4.2365,0.2849,25.6667,4.0,0.0,25.0969,4.1819,0.2192
2439,2025/26,11,2025-10-03,Sylwestrzak D.,Damian Sylwestrzak,45,0.8182,24.9161,4.2361,0.2845,26.6667,4.4667,0.3778,26.3484,4.4248,0.3608
2434,2025/26,11,2025-10-04,Myc W.,Wojciech Myc,35,0.7778,24.919,4.2344,0.2841,27.4571,4.1143,0.1429,26.8931,4.141,0.1742
2435,2025/26,11,2025-10-04,Lasyk P.,Piotr Lasyk,53,0.8413,24.9362,4.2312,0.2837,24.1698,3.717,0.2075,24.2915,3.7986,0.2196
2438,2025/26,11,2025-10-04,Krasny S.,Sebastian Krasny,18,0.6429,24.9448,4.2295,0.2833,24.3889,4.0556,0.4444,24.5874,4.1177,0.3869
2437,2025/26,11,2025-10-05,Kuzma L.,Lukasz Kuzma,41,0.8039,24.9434,4.2277,0.2829,25.0,4.3171,0.3902,24.9889,4.2996,0.3692
2440,2025/26,11,2025-10-05,Arys K.,Karol Arys,42,0.8077,24.9364,4.2246,0.2825,24.2857,3.2619,0.3095,24.4109,3.447,0.3043
2441,2025/26,11,2025-10-05,Kos D.,Damian Kos,32,0.7619,24.9464,4.2243,0.2821,25.4062,5.1562,0.5625,25.2968,4.9343,0.4957
2442,2025/26,11,2025-10-05,Kwiatkowski T.,Tomasz Kwiatkowski,40,0.8,24.9493,4.2239,0.2831,23.5,4.175,0.25,23.7899,4.1848,0.2566
2444,2025/26,12,2025-10-17,Kwiatkowski T.,Tomasz Kwiatkowski,41,0.8039,24.9409,4.2208,0.2827,23.3902,4.122,0.2439,23.6943,4.1413,0.2515
2451,2025/26,12,2025-10-17,Raczkowski P.,Pawel Raczkowski,45,0.8182,24.9396,4.2219,0.2851,25.1111,5.4889,0.3778,25.0799,5.2585,0.3609
2446,2025/26,12,2025-10-18,Marciniak S.,Szymon Marciniak,63,0.863,24.9439,4.2216,0.2847,24.4921,3.9048,0.0952,24.554,3.9482,0.1212
2447,2025/26,12,2025-10-18,Sylwestrzak D.,Damian Sylwestrzak,46,0.8214,24.9356,4.2185,0.2843,26.6739,4.4348,0.3696,26.3635,4.3962,0.3543
2449,2025/26,12,2025-10-18,Arys K.,Karol Arys,43,0.8113,24.9413,4.2224,0.2839,24.4651,3.2791,0.3023,24.555,3.4571,0.2989
2445,2025/26,12,2025-10-19,Gryckiewicz P.,Patryk Gryckiewicz,32,0.7619,24.9316,4.2193,0.2835,24.1875,4.7188,0.375,24.3647,4.5998,0.3532
2448,2025/26,12,2025-10-19,Myc W.,Wojciech Myc,36,0.7826,24.9386,4.2176,0.2845,27.7222,4.0556,0.1389,27.1171,4.0908,0.1705
