player_slug,nazwa,klub_slug,gk_bramki-stracone,gk_czyste-konta,gk_gk-dlugie-podania-celne,gk_gk-mecze-rozegrane,gk_gk-minuty-rozegrane,gk_gk-piastkowania,gk_gk-podania-celne,gk_gk-podania,gk_gk-rzuty-karne-przeciwko,gk_obronione-rzuty-karne,gk_obronione-strzaly,pole_asysty,pole_celne-strzaly,pole_celnosc-strzalow,pole_dogodne-szanse,pole_dosrodkowania-celne,pole_dosrodkowania,pole_dryblingi,pole_faule-wywalczone,pole_faule,pole_gole-z-gry,pole_gole-z-pola-karnego,pole_gole-z-rzutow-karnych,pole_gole,pole_kanadyjska,pole_karne-wykonane,pole_kluczowe-podania,pole_konwersja-strzalow,pole_minuty,pole_odbiory,pole_podania-celne-w-polowie-przeciwnika,pole_podania-celne,pole_podania-w-polowie-przeciwnika,pole_podania,pole_pojedynki-obronne-wygrane,pole_pojedynki-wygrane,pole_przechwyty,pole_rzuty-rozne,pole_spalone,pole_strzaly,pole_stworzone-dogodne-szanse,pole_wybicia,pole_xa,pole_xg,pole_xgot,pole_zablokowane-strzaly
leonardo-pablo-koutris,Leonárdo Páblo KoútrisPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,6,5,33,1,22,98,41,40,17,0,0,0,0,6,0,24,0,2881,27,614,0,903,1440,27,132,31,16,4,15,4,83,4.4,0.9,0.6,4
luiz-gustavo-oliveira-da-silva,LuizãoPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,1,50,1,1,1,2,0,4,0,0,0,0,0,0,2,0,355,2,46,0,60,216,2,14,1,0,0,2,0,22,0.1,0.5,0.7,1
leonardo-borges-da-silva,Léo BorgesPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,2,7,50,2,10,28,22,8,34,0,1,0,1,3,0,9,7,2435,33,539,0,725,1833,33,111,41,0,0,14,2,132,1.8,1.7,2,11
marcel-wedrychowski,Marcel WędrychowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,3,60,0,2,12,13,11,7,1,1,0,1,1,0,6,20,467,20,101,0,133,161,20,45,4,0,0,5,0,1,0.6,0.4,0.8,4
mariusz-malec,Mariusz MalecPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,269,1,70,0,86,207,1,4,3,0,0,0,0,4,0,0,0,0
mateusz-bak,Mateusz BąkPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
olaf-korczakowski,Olaf Igor KorczakowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,3,50,1,1,15,21,1,7,0,0,0,0,0,0,2,0,309,3,55,0,92,109,3,24,2,2,1,6,0,6,0.2,0.6,0.9,8
patryk-paryzek,Patryk ParyzekPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,0,5,71,2,0,2,8,7,10,1,1,0,1,1,0,3,14,337,3,28,0,45,70,3,30,0,0,0,7,1,2,0.3,1.5,2,3
rafa-maciej-kurzawa,Rafał Maciej KurzawaPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,2,8,42,1,8,24,26,21,29,1,1,0,1,3,0,33,5,1991,32,573,0,769,1110,32,125,22,26,0,19,3,30,2.5,1,1.2,6
rolf-linus-wahlqvist-egnell,Rolf Linus Wahlqvist EgnellPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,7,37,4,11,39,16,15,38,1,2,0,2,3,0,34,11,2828,28,534,0,730,1290,28,121,31,0,2,19,7,142,3.8,2.8,2.8,4
valentin-alexandru-cojocaru,Valentin Alexandru CojocaruPogoń Szczecin,pogon-szczecin,40,14,196,34,3060,13,0,1085,3,0,103,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,1,0,3060,1,96,0,281,1085,1,43,0,0,0,0,1,36,0.1,0,0,0
wojciech-lisowski,Wojciech LisowskiPogoń Szczecin,pogon-szczecin,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,0,0,0,7,7,0,0,0,0,1,0,1,0,251,1,37,0,52,127,1,29,2,0,0,2,0,25,0.3,0,0.1,0
antoni-klimek,Antoni KlimekPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,12,67,2,7,33,40,15,6,3,3,0,3,5,0,11,17,1050,8,138,0,220,266,8,51,4,5,4,18,1,7,0.7,2,3.2,8
artur-craciun,Artur CrăciunPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,6,60,5,3,15,8,10,34,0,5,5,5,6,5,11,50,2194,25,191,0,401,799,25,181,29,0,2,10,2,129,1.6,4.6,3.7,6
artur-siemaszko,Artur SiemaszkoPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,3,2,0,3,0,0,0,0,0,0,1,0,39,1,3,0,13,13,1,5,0,0,0,1,0,1,0,0,0,0
dawid-abramowicz,Dawid AbramowiczPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,4,9,53,7,24,100,26,34,26,0,1,0,1,5,0,27,6,2385,20,273,0,476,580,20,106,17,8,3,17,6,83,4.2,2.8,2.6,7
dawid-kogut,Dawid KogutPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0
dawid-szymonowicz,Dawid SzymonowiczPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,5,36,4,0,2,4,13,26,0,2,0,2,2,0,5,14,1754,15,86,0,155,453,15,98,32,0,0,14,1,89,1,2.2,1.6,1
georgy-zhukov,Georgy ZhukovPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,19,8,11,0,0,0,0,0,0,5,0,435,3,61,0,89,125,3,32,9,0,0,2,1,10,0.5,0.2,0,1
german-barkovskiy,German BarkovskiyPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,6,38,2,2,3,18,23,25,2,2,0,3,5,0,7,19,966,6,90,0,173,209,6,88,5,0,7,16,2,19,0.6,1.3,2.8,5
hubert-tomalski,Hubert TomalskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,10,14,13,0,0,0,0,0,0,1,0,443,4,55,0,84,104,4,28,2,0,3,2,0,0,0.2,0,0,0
igor-pieprzyca,Igor Franciszek PieprzycaPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,15,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0
ioan-calin-revenco-1,Ioan-Călin RevencoPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,1,5,18,0,0,0,0,0,0,5,0,769,11,83,0,137,231,11,38,22,1,0,0,0,26,0.7,0,0,0
jakov-blagaic,Jakov BlagaićPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,10,71,3,1,8,12,26,22,1,0,0,1,1,0,4,7,890,10,123,0,187,268,10,79,11,1,0,14,0,15,0.5,1.5,2.4,6
jakub-serafin,Jakub SerafinPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,4,29,0,1,23,15,45,52,0,1,0,1,3,0,39,7,2573,37,448,0,670,898,37,127,43,77,0,14,6,77,3.8,0.8,0.7,6
jakub-stec,Jakub StecPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,2,40,1,0,0,7,7,5,0,0,0,0,0,0,2,0,333,2,40,0,62,107,2,18,6,0,0,5,0,11,0.1,0.6,0.9,1
jani-atanasov,Jani AtanasovPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,3,18,0,3,23,20,9,25,0,0,0,2,3,0,14,12,1103,20,220,0,368,509,20,68,13,12,0,17,2,27,1,0.9,0.6,14
kewin-komar,Kewin KomarPuszcza Niepołomice,puszcza-niepolomice,51,6,300,30,2700,7,0,891,3,0,113,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2700,0,240,0,614,891,0,11,0,0,0,0,0,28,0.1,0,0,0
konrad-stepien,Konrad StępieńPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,4,9,45,4,2,16,29,16,21,0,2,0,2,6,0,7,10,2072,22,169,0,278,616,22,115,24,0,1,20,3,65,0.7,3.1,2.8,10
krystian-okoniewski,Krystian OkoniewskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,88,2,20,0,23,30,2,6,2,0,1,0,0,1,0,0,0,0
jin-hyun-lee,Lee Jin-HyunPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,2,7,41,2,9,35,26,18,15,0,0,0,0,2,1,16,0,1473,22,226,0,334,438,22,78,11,16,5,17,3,9,1.4,2.2,1.7,3
lucjan-klisiewicz,Lucjan KlisiewiczPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
mateusz-cholewiak,Mateusz CholewiakPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,7,44,4,1,18,36,12,18,1,2,0,2,3,0,10,13,1522,18,125,0,216,253,18,95,14,12,4,16,1,24,0.6,2.6,2.1,14
mateusz-radecki,Mateusz RadeckiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,6,67,3,0,5,9,14,16,0,0,0,0,0,0,2,0,613,10,65,0,102,148,10,70,5,0,6,9,0,6,0.2,2,2.7,2
michal-siplak,Michal SipľakPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,5,13,0,0,0,0,0,0,3,0,1117,21,93,0,160,280,21,50,12,0,0,9,0,41,0.4,0.8,0,1
michalis-kosidis,Michalis KosidisPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,14,58,11,0,5,26,25,38,6,7,1,8,9,1,9,33,1958,4,138,0,268,368,4,137,3,0,10,24,1,38,0.7,5.1,5.9,6
micha-perchel,Michał PerchelPuszcza Niepołomice,puszcza-niepolomice,12,0,26,4,360,4,0,99,3,0,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,360,1,17,0,50,99,1,7,0,0,0,0,0,7,0,0,0,0
micha-walski,Michał WalskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,2,0,252,0,31,0,53,85,0,4,1,5,1,1,0,4,0.2,0,0,0
patryk-kielis-1,Patryk KieliśPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0.3,0,0
piotr-mrozinski,Piotr MrozińskiPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,4,33,3,12,43,8,12,37,1,2,0,2,2,0,18,17,1984,29,193,0,344,552,29,89,25,0,5,12,3,61,1.7,1.6,1.8,7
rok-kidric-1,Rok KidričPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,1,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0
roman-yakuba,Roman YakubaPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,5,50,2,1,4,11,13,31,0,3,0,3,3,0,9,30,2485,36,180,0,315,866,36,144,36,0,3,10,0,128,0.6,1.8,2.6,8
wojciech-hajda,Wojciech HajdaPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,0,3,100,0,2,8,5,5,28,0,0,0,0,0,0,4,0,606,6,60,0,92,154,6,38,11,0,0,3,0,14,0.2,0.1,0.2,3
ukasz-soowiej,Łukasz SołowiejPuszcza Niepołomice,puszcza-niepolomice,0,0,0,0,0,0,0,0,0,0,0,1,3,60,2,4,7,3,0,13,0,1,0,1,2,0,4,20,934,6,66,0,126,353,6,30,6,0,0,5,2,57,1,1,1.1,4
abdoul-fessal-tapsoba,Abdoul Fessal TapsobaRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,2,4,24,0,4,16,34,15,40,1,1,0,1,3,0,11,6,927,8,86,0,138,152,8,69,1,0,10,17,0,6,1.3,1.9,1.6,4
bruno-andre-cavaco-jordao,Bruno JordãoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,5,11,32,13,28,0,0,0,0,0,0,16,0,1466,17,219,0,340,535,17,79,10,13,1,10,0,26,1.4,1.4,0.1,12
osvaldo-pedro-capemba,CapitaRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,15,58,0,1,8,38,16,8,6,5,0,6,7,0,3,23,831,11,50,0,78,102,11,57,3,0,1,26,0,14,0.3,4.1,5.5,2
christos-donis,Christos DonisRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,5,9,22,20,0,0,0,0,0,0,14,0,1582,18,266,0,356,656,18,78,22,17,1,6,0,39,1.4,0.6,0,1
damian-jakubik,Damian JakubikRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,6,3,2,9,0,0,0,0,0,0,0,0,339,5,33,0,67,109,5,19,2,0,1,2,0,9,0.1,0.1,0.1,0
dominik-banach,Dominik BanachRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
francisco-ramos,Francisco RamosRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,2,10,1,9,6,0,0,0,0,0,0,6,0,410,3,79,0,105,227,3,16,10,0,0,4,0,5,0.3,0.2,0,1
guilherme-da-gama-zimovski,GuilhermeRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,2,3,0,0,0,0,1,0,0,0,167,2,28,0,40,48,2,9,2,0,0,0,0,1,0.1,0,0,1
jan-grzesik,Jan GrzesikRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,7,12,38,0,22,64,27,39,37,5,5,0,5,12,0,44,16,2555,17,313,0,472,655,17,135,38,2,6,32,0,85,4.7,4.6,4.8,6
jean-franco-sarmiento,Jean Franco Sarmiento CampoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,4,4,0,0,0,0,1,1,0,1,0,0.1,0,1
kamil-pestka,Kamil PestkaRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,5,71,0,5,14,11,7,16,0,1,0,1,1,0,3,14,879,9,161,0,224,439,9,53,11,0,0,7,0,37,0.3,0.8,1.4,4
leonardo-miramar-rocha,Leonardo RochaRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,2,25,40,0,0,2,36,35,20,7,12,2,11,13,2,14,17,1715,4,121,0,228,295,4,172,1,0,3,63,0,30,0.8,8.1,8.4,18
leandro-rossi-pereira,LeândroRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,3,43,0,1,9,12,15,9,2,2,0,2,3,0,6,29,400,2,71,0,94,119,2,35,4,2,0,7,0,3,0.8,1.1,1.1,2
luiz-gustavo-novaes-palhares,LuizãoRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,11,0,0,0,0,0,0,0,0,651,9,98,0,126,296,9,31,5,0,0,2,0,20,0.1,0,0,0
maciej-kikolski,Maciej KikolskiRadomiak Radom,radomiak-radom,44,5,196,31,2790,16,0,866,4,0,88,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,2790,0,118,0,353,866,0,22,0,0,0,0,0,28,0,0,0,0
mateusz-cichocki,Mateusz CichockiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,3,0,0,0,0,0,0,1,0,625,3,61,0,76,299,3,15,7,0,0,3,0,40,0.1,0.4,0.1,2
paulius-golubickas,Paulius GolubickasRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,1,50,0,0,4,1,1,5,0,0,0,0,1,0,0,0,238,2,29,0,49,63,2,10,1,0,0,2,0,6,0.3,0.1,0.1,1
paulo-henrique-rodrigues-cabral,Paulo HenriqueRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,3,14,50,0,10,67,45,43,38,0,3,0,3,6,0,16,11,2209,15,284,0,475,786,15,169,34,0,0,28,0,108,2.1,2.6,3.2,7
joao-peglow,PeglowRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,8,42,0,11,37,55,14,26,1,1,0,1,2,0,19,5,1362,26,273,0,385,485,26,109,24,5,2,19,0,19,2.8,2.3,1.6,3
radosaw-cielemecki,Radosław CielemęckiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,63,0,11,0,14,16,0,4,0,0,0,0,0,2,0,0,0,0
rafael-avelino-pereira-pinto-barbosa,Rafael BarbosaRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,1,3,38,0,3,17,11,3,11,0,1,1,1,2,1,5,13,424,3,87,0,145,161,3,16,2,16,1,8,0,1,0.7,1.4,0.9,5
rafa-wolski,Rafał WolskiRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,7,10,42,0,6,37,48,37,22,2,2,0,2,9,0,28,8,1694,31,266,0,427,518,31,121,19,40,0,24,0,6,3.8,2.6,1.1,13
rahil-mmmdov,Rahil MəmmədovRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,3,4,5,0,0,0,0,0,0,0,0,910,10,85,0,118,388,10,37,7,0,0,5,0,58,0.1,0.6,0.8,1
renat-dadasov,Renat DadaşovRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,2,6,50,0,0,2,7,13,11,2,2,0,2,4,0,3,17,530,2,47,0,84,102,2,44,0,0,0,12,0,10,0.7,2.1,3.1,3
roberto-emanuel-oliveira-alves,Roberto Emanuel Oliveira AlvesRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,3,3,38,0,10,33,20,35,33,0,0,0,0,3,0,51,0,1880,23,536,0,715,922,23,90,19,80,0,8,0,23,6.5,1,1.3,11
saad-agouzoul,Saad AgouzoulRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,2,4,6,12,0,1,0,1,1,0,1,14,1170,12,128,0,206,548,12,57,11,0,0,7,0,71,0.2,1.1,1.2,2
steve-kingue,Steve KingueRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,1,1,4,4,9,0,0,0,0,0,0,3,0,962,7,103,0,171,443,7,40,5,0,0,8,0,72,0.3,0.9,0.5,4
vagner-dias,VagnerRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,2,11,7,10,8,0,0,0,0,0,0,6,0,419,5,81,0,113,140,5,29,3,7,0,6,0,2,0.8,1,0.4,6
wiktor-koptas,Wiktor KoptasRadomiak Radom,radomiak-radom,8,0,13,3,270,1,0,64,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,7,0,16,64,0,0,0,0,0,0,0,1,0,0,0,0
zie-mohamed-ouattara,Zié Mohamed OuattaraRadomiak Radom,radomiak-radom,0,0,0,0,0,0,0,0,0,0,0,2,5,38,0,31,81,46,14,21,3,3,0,3,5,0,24,23,2248,38,459,0,675,1082,38,125,40,0,1,13,0,62,2.5,0.9,1.4,1
adriano-luis-amorim-santos,AdrianoRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,15,56,0,5,19,74,59,33,1,1,0,1,1,0,18,4,2064,20,299,0,401,504,20,152,14,0,6,27,0,22,1.6,2.8,2.2,9
ante-crnac,Ante CrnacRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,10,77,0,0,1,21,2,5,1,1,0,1,2,0,5,8,450,1,57,0,76,96,1,25,2,0,1,13,0,2,0.6,1.9,2,1
bartosz-nowak,Bartosz NowakRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,7,11,38,3,4,23,71,13,16,1,2,1,2,9,1,59,7,2270,9,437,0,694,838,9,67,12,104,5,29,13,9,6.6,3.1,1.8,11
bogdan-racovitan,Bogdan RacovițanRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0,0,2,0,3,1,0,0,0,0,0,0,0,0,263,2,50,0,71,139,2,12,2,0,0,2,0,10,0,0.3,0.6,0
dawid-drachal,Dawid DrachalRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,6,50,3,1,10,20,14,10,1,1,0,1,2,0,3,8,607,12,89,0,130,173,12,50,10,0,3,12,1,7,0.1,0.4,0.9,2
efstratios-svarnas,Efstratios SvarnasRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,5,22,9,12,29,0,2,0,2,2,0,7,17,2503,27,592,0,724,1556,27,121,44,0,3,12,0,84,1.2,1.1,1.9,0
erick-ouma-otieno,Erick Ouma OtienoRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,4,3,33,0,26,120,37,10,26,1,1,0,1,5,0,14,11,1455,13,263,0,411,457,13,65,15,1,3,9,0,26,2.8,0.9,0.7,1
fran-tudor,Fran TudorRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,3,1,13,0,11,63,30,33,27,0,0,0,0,3,0,23,0,2560,25,702,0,955,1469,25,117,35,10,4,8,0,53,3.4,0.7,0,6
ibrahima-seck,Ibrahima SeckRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1
ivan-lopez-alvarez,Ivi LópezRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,7,25,50,0,12,52,52,16,17,6,7,1,8,15,1,36,16,1777,4,360,0,556,599,4,62,5,77,5,50,0,6,2.8,5.6,7,20
jakub-myszor,Jakub MyszorRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,2,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0
jean-carlos-silva-rocha,Jean Carlos Silva RochaRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,14,54,0,28,110,105,42,27,4,5,0,5,6,0,39,19,2748,33,568,0,793,1076,33,185,33,3,6,26,0,56,4.5,2.9,3.8,12
jesus-antonio-diaz-gomez,Jesús Antonio Díaz GómezRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,10,56,0,1,16,57,20,28,1,1,0,1,1,0,8,6,779,10,127,0,173,192,10,74,2,4,2,18,0,3,0.8,1.9,1.3,6
jonatan-braut-brunes,Jonatan Braut BrunesRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,22,55,0,0,2,21,26,14,10,13,3,14,14,3,8,35,1992,4,141,0,223,322,4,78,3,0,8,40,0,20,0.7,11.1,10.8,15
kacper-trelowski,Kacper TrelowskiRaków Częstochowa,rakow-czestochowa,23,17,178,34,3060,10,0,886,5,2,84,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,3060,1,118,0,347,886,1,12,0,0,0,0,0,32,0.3,0,0,0
karl-gustav-vilhelm-berggren,Karl Gustav Vilhelm BerggrenRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,5,9,43,0,1,3,29,28,52,2,2,0,2,7,0,21,10,2865,28,570,0,727,1078,28,132,42,0,2,21,0,59,2,3.2,3.5,8
lazaros-lamprou,Lazaros LamprouRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,1,7,9,1,4,0,0,0,0,0,0,7,0,247,0,47,0,81,80,0,7,2,7,0,2,0,3,0.4,0.3,0.1,2
matej-rodin,Matej RodinRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,7,50,0,1,1,4,16,24,1,1,0,1,1,0,8,7,1393,7,227,0,325,848,7,103,19,0,3,14,0,67,0.6,1.9,3.3,4
milan-rundic-1,Milan RundićRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,1,5,9,0,0,0,0,0,0,4,0,794,4,199,0,267,524,4,36,6,0,1,1,0,27,0.5,0.1,0,1
patryk-makuch,Patryk MakuchRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,2,7,33,0,1,8,13,26,24,3,3,0,3,5,1,10,14,1079,8,105,0,202,234,8,124,3,0,5,21,0,10,1,3.2,2.5,8
peter-barath,Péter BaráthRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,1,4,50,0,2,11,7,7,14,1,2,0,2,3,0,9,25,621,15,186,0,240,372,15,59,10,0,0,8,0,23,0.5,1.1,0.9,4
sran-plavsic,Srđan PlavšićRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,1,50,0,8,19,10,3,2,0,0,0,0,0,0,4,0,143,8,32,0,56,44,8,17,1,6,0,2,0,2,0.6,0.1,0.3,0
tomasz-walczak,Tomasz WalczakRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,100,0,8,0,14,18,0,13,1,0,0,0,0,1,0,0.1,0,1
vladyslav-kochergin,Vladyslav KocherginRaków Częstochowa,rakow-czestochowa,0,0,0,0,0,0,0,0,0,0,0,5,19,48,0,4,19,49,22,21,4,2,0,5,10,0,58,13,2627,27,759,0,1024,1437,27,86,23,66,1,40,0,28,5.2,3.8,3.1,23
