season,flash_team,flash_name,final_status,player_slug,identity_season_club_path,identity_clubs_all,identity_seasons_all,identity_in_target_club,match_method,risk_level,evidence,user_decision
2025/26,Lech Poznań,Monka W.,matched_existing,wojciech-monka,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Moutinho J.,matched_existing,joao-gervasio-braganca-moutinho,2024/25:jagiellonia-bialystok | 2025/26:lech-poznan,jagiellonia-bialystok | lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Mrozek B.,matched_existing,bartosz-mrozek,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Murawski R.,matched_existing,radosaw-pawe-murawski,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Ouma T.,matched_existing,timothy-noor-ouma,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Palma L.,matched_existing,luis-enrique-palma-oseguera,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Pereira J.,matched_existing,joel-vieira-pereira,2023/24:lech-poznan | 2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Rodriguez P.,matched_existing,pablo-rodriguez-delgado,2025/26:lech-poznan,lech-poznan,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Skrzypczak M.,matched_existing,mateusz-skrzypczak,2023/24:jagiellonia-bialystok | 2024/25:jagiellonia-bialystok | 2025/26:lech-poznan,jagiellonia-bialystok | lech-poznan,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Szymczak F.,matched_existing,filip-szymczak,2023/24:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Szymczak W.,matched_existing,filip-szymczak,2023/24:lech-poznan | 2025/26:lech-poznan,lech-poznan,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Thordarson G.,matched_existing,gisli-gottskalk-orarson,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lech Poznań,Walemark P.,matched_existing,jens-patrik-walemark,2024/25:lech-poznan | 2025/26:lech-poznan,lech-poznan,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Awad M.,matched_existing,mohamed-awad-alla-hassan-ibrahim,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Bobcek T.,matched_existing,tomas-bobcek,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Cirkovic A.,matched_existing,aleksandar-cirkovic,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Dyachuk M.,matched_existing,maksym-diachuk,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Głogowski M.,matched_existing,micha-gogowski,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Jaunzems A.,matched_existing,alvis-jaunzems,2023/24:stal-mielec | 2024/25:stal-mielec | 2025/26:lechia-gdansk,lechia-gdansk | stal-mielec,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Kapić R.,matched_existing,rifet-kapic,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Kałahur M.,matched_existing,miosz-kaahur,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Kurminowski D.,matched_existing,dawid-kurminowski,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:lechia-gdansk,lechia-gdansk | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Kłudka B.,matched_existing,bartomiej-kudka,2023/24:zagebie-lubin | 2024/25:zagebie-lubin | 2025/26:lechia-gdansk,lechia-gdansk | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Mena C.,matched_existing,camilo-andres-mena-marquez,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Neugebauer T.,matched_existing,tomasz-neugebauer,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Olsson E.,matched_existing,elias-oskar-olsson,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Paulsen A.,matched_existing,alexander-noah-paulsen,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Pllana B.,matched_existing,bujar-pllana,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Rodin M.,matched_existing,matej-rodin,2023/24:rakow-czestochowa | 2024/25:rakow-czestochowa | 2025/26:lechia-gdansk,lechia-gdansk | rakow-czestochowa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Sarnavskyi B.,matched_existing,bohdan-sarnavskyi,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Sezonienko K.,matched_existing,kacper-sezonienko,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Sinkiewicz D.,matched_existing,dorian-sinkiewicz,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Szczepankiewicz B.,matched_existing,bartosz-szczepankiewicz,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Tsarenko A.,matched_existing,anton-tsarenko,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Viunnyk B.,matched_existing,bohdan-viunnyk,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Vojtko M.,matched_existing,matus-vojtko,2025/26:lechia-gdansk,lechia-gdansk,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Weirauch S.,matched_existing,szymon-weirauch,2023/24:zagebie-lubin | 2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Wójtowicz T.,matched_existing,tomasz-wojtowicz,2023/24:ruch-chorzow | 2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk | ruch-chorzow,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Lechia Gdańsk,Zhelizko I.,matched_existing,ivan-zhelizko,2024/25:lechia-gdansk | 2025/26:lechia-gdansk,lechia-gdansk,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Adamski R.,matched_existing,rafa-adamski,2024/25:zagebie-lubin | 2025/26:legia-warszawa,legia-warszawa | zagebie-lubin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Alfarela M.,matched_existing,allan-migouel-alfarela,2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Arreiol H.,matched_existing,henrique-miguel-sousa-arreiol,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Augustyniak R.,matched_existing,rafa-sylwester-augustyniak,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Bichakhchyan V.,matched_existing,vahan-bichakhchyan,2023/24:pogon-szczecin | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa | pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Burch M.,matched_existing,marco-burch,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Chodyna K.,matched_existing,kacper-chodyna,2023/24:zagebie-lubin | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa | zagebie-lubin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Colak A.,matched_existing,antonio-mirko-colak,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Elitim J.,matched_existing,juergen-farid-elitim-sepulveda,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Goncalves C.,matched_existing,joaquim-claude-goncalves-araujo,2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Hindrich O.,matched_existing,otto-hindrich,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Jędrzejczyk A.,matched_existing,artur-marcin-jedrzejczyk,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Kapuadi S.,matched_existing,steve-nkanu-kapuadi,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Kapustka B.,matched_existing,bartosz-kapustka,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Kovacik S.,matched_existing,samuel-kovacik,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Krasniqi E.,matched_existing,ermal-krasniqi,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Kun P.,matched_existing,patryk-kun,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Leszczynski J.,matched_existing,jan-leszczynski,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Morishita R.,matched_existing,ryoya-morishita,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Nsame J.,matched_existing,jean-pierre-junior-nsame,2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Pankov R.,matched_existing,radovan-pankov,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Piątkowski K.,matched_existing,kamil-dawid-piatkowski,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Rajovic M.,matched_existing,mileta-rajovic,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Reca A.,matched_existing,arkadiusz-reca,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Shkurin I.,matched_existing,ilya-shkurin,2023/24:stal-mielec | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa | stal-mielec,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Stojanovic P.,matched_existing,petar-stojanovic,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Szymański D.,matched_existing,damian-dawid-szymanski,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Tobiasz K.,matched_existing,kacper-tobiasz,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Urbański K.,matched_existing,kacper-urbanski,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Urbański W.,matched_existing,wojciech-urbanski,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Vinagre R.,matched_existing,ruben-goncalo-da-silva-nascimento-vinagre,2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Weisshaupt N.,matched_existing,noah-raphael-weihaupt,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Wszołek P.,matched_existing,pawe-marek-wszoek,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Zewlakow J.,matched_existing,jakub-zewakow,2025/26:legia-warszawa,legia-warszawa,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Legia Warszawa,Ziółkowski J.,matched_existing,jan-ziokowski,2023/24:legia-warszawa | 2024/25:legia-warszawa | 2025/26:legia-warszawa,legia-warszawa,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Bartoš M.,matched_existing,marek-kristian-bartos,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Brkic I.,matched_existing,ivan-brkic,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Czubak K.,matched_existing,karol-czubak,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Dadashov R.,matched_existing,renat-dadasov,2024/25:radomiak-radom | 2025/26:motor-lublin,motor-lublin | radomiak-radom,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Ede B.,matched_existing,bright-ede,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Fabio Ronaldo,matched_existing,fabio-ronaldo-da-costa-conceicao,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Haxha F.,matched_existing,florian-haxha,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Karasek K.,matched_existing,kacper-karasek,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Kikis,matched_existing,christopher-serge-simon,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Król M.,matched_existing,micha-krol,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Lewandowski F.,matched_existing,franciszek-lewandowski,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Luberecki F.,matched_existing,filip-luberecki,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Matthys H.,matched_existing,herve-jean-matthys,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Meyer P.,matched_existing,paskal-konrad-meyer,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Najemski A.,matched_existing,arkadiusz-najemski,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Ndiaye M.,matched_existing,mbaye-jacques-ndiaye,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Palacz K.,matched_existing,krystian-palacz,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Rodrigues I.,matched_existing,ivo-tiago-dos-santos-rodrigues,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Samper S.,matched_existing,sergi-samper-montana,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Santos T.,matched_existing,thomas-santos-christensen-1,2025/26:motor-lublin,motor-lublin,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Scalet M.,matched_existing,mathieu-scalet,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Stolarski P.,matched_existing,pawe-stolarski,2023/24:pogon-szczecin | 2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin | pogon-szczecin,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Tratnik G.,matched_existing,gasper-tratnik,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Wolski B.,matched_existing,bartosz-wolski,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Wójcik F.,matched_existing,filip-wojcik,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,van Hoeven B.,matched_existing,bradly-van-hoeven,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Motor Lublin,Łabojko J.,matched_existing,jakub-jan-abojko,2024/25:motor-lublin | 2025/26:motor-lublin,motor-lublin,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Barkovskiy G.,matched_existing,german-barkovskiy,2024/25:puszcza-niepolomice | 2025/26:piast-gliwice,piast-gliwice | puszcza-niepolomice,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Boisgard Q.,matched_existing,quentin-boisgard,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Borowski F.,matched_existing,filip-borowski,2023/24:warta-poznan | 2025/26:piast-gliwice,piast-gliwice | warta-poznan,2023/24 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Chrapek M.,matched_existing,micha-ukasz-chrapek,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Czerwiński J.,matched_existing,jakub-czerwinski,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Dalmau A.,matched_existing,adrian-dalmau-vaquer,2023/24:korona-kielce | 2024/25:korona-kielce | 2025/26:piast-gliwice,korona-kielce | piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Drapiński I.,matched_existing,igor-drapinski,2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Dziczek P.,matched_existing,patryk-dziczek,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Felix J.,matched_existing,jorge-felix-munoz-garcia,2023/24:piast-gliwice | 2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2023/24 | 2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Fikaj E.,matched_existing,elton-fikaj,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Holec D.,matched_existing,dominik-holec,2025/26:piast-gliwice,piast-gliwice,2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
2025/26,Piast Gliwice,Jirka E.,matched_existing,erik-jirka,2024/25:piast-gliwice | 2025/26:piast-gliwice,piast-gliwice,2024/25 | 2025/26,1.0,existing_mapping,LOW,existing_mapping — zaakceptowane wcześniej,
