match_id,sezon,kolejka,data_meczu,gospodarz,gosc,gole_gosp,gole_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,flash_id,flash_url,has_observed_xg,xg_source,xg_gosp_obs,xg_gosc_obs,xg_gosp_hybrid,xg_gosc_hybrid
1916,2023/24,26,2024-04-02,Warta Poznań,Zagłębie Lubin,1.0,1.0,9.0,18.0,2.0,7.0,YgSqeROu,https://www.flashscore.pl/mecz/pilka-nozna/warta-poznan-CrVUWAl8/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=YgSqeROu,1,observed_flash,0.67,1.01,0.67,1.01
1917,2023/24,26,2024-04-01,Widzew Łódź,Korona Kielce,3.0,1.0,15.0,15.0,4.0,4.0,CpRmfovn,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=CpRmfovn,1,observed_flash,1.14,1.88,1.14,1.88
1918,2023/24,27,2024-04-05,Cracovia,ŁKS Łódź,2.0,2.0,20.0,12.0,5.0,4.0,tKVig5gh,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lks-lodz-ShUKWHDG/szczegoly/statystyki/?mid=tKVig5gh,1,observed_flash,0.99,1.41,0.99,1.41
1919,2023/24,27,2024-04-08,Zagłębie Lubin,Górnik Zabrze,1.0,2.0,17.0,9.0,4.0,3.0,KAUehP8b,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=KAUehP8b,1,observed_flash,0.78,1.12,0.78,1.12
1920,2023/24,27,2024-04-06,Korona Kielce,Stal Mielec,1.0,0.0,8.0,10.0,1.0,0.0,2ZJ0iqO4,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=2ZJ0iqO4,1,observed_flash,0.72,0.54,0.72,0.54
1921,2023/24,27,2024-04-07,Lech Poznań,Pogoń Szczecin,1.0,0.0,10.0,20.0,4.0,6.0,E9N4j3wB,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=E9N4j3wB,1,observed_flash,0.86,1.8,0.86,1.8
1922,2023/24,27,2024-04-07,Legia Warszawa,Jagiellonia Białystok,1.0,1.0,17.0,12.0,6.0,2.0,8WM8kNhH,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=8WM8kNhH,1,observed_flash,1.62,0.93,1.62,0.93
1923,2023/24,27,2024-04-05,Radomiak Radom,Raków Częstochowa,2.0,1.0,8.0,12.0,3.0,4.0,nNLCls8N,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=nNLCls8N,1,observed_flash,1.23,1.79,1.23,1.79
1924,2023/24,27,2024-04-06,Ruch Chorzów,Puszcza Niepołomice,0.0,0.0,23.0,15.0,1.0,3.0,4bGHm1NT,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=4bGHm1NT,1,observed_flash,1.3,0.68,1.3,0.68
1925,2023/24,27,2024-04-07,Widzew Łódź,Piast Gliwice,1.0,0.0,15.0,11.0,2.0,2.0,672qqLVp,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=672qqLVp,1,observed_flash,1.19,0.81,1.19,0.81
1926,2023/24,27,2024-04-06,Śląsk Wrocław,Warta Poznań,2.0,1.0,8.0,4.0,4.0,0.0,KAjR748o,https://www.flashscore.pl/mecz/pilka-nozna/slask-wroclaw-E1Oxemse/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=KAjR748o,1,observed_flash,0.38,0.31,0.38,0.31
1927,2023/24,28,2024-04-14,Górnik Zabrze,Śląsk Wrocław,2.0,0.0,9.0,22.0,6.0,3.0,YDfV6ONi,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=YDfV6ONi,1,observed_flash,1.0,1.33,1.0,1.33
1928,2023/24,28,2024-04-14,Jagiellonia Białystok,Cracovia,1.0,3.0,20.0,18.0,6.0,9.0,Gxpz6rwb,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/jagiellonia-bialystok-lIDaZJTc/szczegoly/statystyki/?mid=Gxpz6rwb,1,observed_flash,2.01,2.62,2.01,2.62
1929,2023/24,28,2024-04-15,Piast Gliwice,Zagłębie Lubin,2.0,0.0,18.0,6.0,8.0,1.0,fTrv52h4,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=fTrv52h4,1,observed_flash,2.13,0.23,2.13,0.23
1930,2023/24,28,2024-04-12,Pogoń Szczecin,Ruch Chorzów,5.0,0.0,16.0,19.0,6.0,5.0,l4cs4M7A,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=l4cs4M7A,1,observed_flash,0.11,0.12,0.11,0.12
1931,2023/24,28,2024-04-13,Puszcza Niepołomice,Lech Poznań,2.0,1.0,11.0,16.0,5.0,2.0,Sfdo3tNG,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/puszcza-dtqx13O8/szczegoly/statystyki/?mid=Sfdo3tNG,1,observed_flash,1.53,0.75,1.53,0.75
1932,2023/24,28,2024-04-13,Raków Częstochowa,Legia Warszawa,1.0,1.0,7.0,7.0,5.0,2.0,AJoj20xN,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=AJoj20xN,1,observed_flash,0.45,0.56,0.45,0.56
1933,2023/24,28,2024-04-13,Stal Mielec,Widzew Łódź,0.0,0.0,7.0,9.0,2.0,1.0,OMkf1KiT,https://www.flashscore.pl/mecz/pilka-nozna/stal-mielec-pxXiDZkQ/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=OMkf1KiT,1,observed_flash,0.77,0.38,0.77,0.38
1934,2023/24,28,2024-04-12,Warta Poznań,Korona Kielce,1.0,0.0,12.0,7.0,2.0,4.0,t2xMdv0p,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=t2xMdv0p,1,observed_flash,0.42,0.06,0.42,0.06
1935,2023/24,28,2024-04-14,ŁKS Łódź,Radomiak Radom,3.0,2.0,18.0,17.0,6.0,6.0,KhyQebFj,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=KhyQebFj,1,observed_flash,0.36,0.12,0.36,0.12
1936,2023/24,29,2024-04-21,Cracovia,Puszcza Niepołomice,0.0,1.0,14.0,9.0,2.0,2.0,dAK8Kshi,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/puszcza-dtqx13O8/szczegoly/statystyki/?mid=dAK8Kshi,1,observed_flash,0.43,0.65,0.43,0.65
1937,2023/24,29,2024-04-20,Zagłębie Lubin,Jagiellonia Białystok,1.0,2.0,25.0,17.0,4.0,7.0,z1JCJ17c,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=z1JCJ17c,1,observed_flash,1.87,2.19,1.87,2.19
1938,2023/24,29,2024-04-19,Korona Kielce,Radomiak Radom,4.0,0.0,16.0,14.0,6.0,5.0,UNIGILM3,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=UNIGILM3,1,observed_flash,3.88,0.55,3.88,0.55
1939,2023/24,29,2024-04-21,Legia Warszawa,Śląsk Wrocław,0.0,0.0,14.0,9.0,3.0,3.0,tbMKHuxA,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=tbMKHuxA,1,observed_flash,0.94,0.29,0.94,0.29
1940,2023/24,29,2024-04-20,Pogoń Szczecin,Piast Gliwice,0.0,2.0,13.0,8.0,4.0,3.0,OMBPGaiG,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=OMBPGaiG,1,observed_flash,1.24,0.59,1.24,0.59
1941,2023/24,29,2024-04-19,Raków Częstochowa,Górnik Zabrze,0.0,1.0,15.0,11.0,2.0,3.0,2DATFJ6M,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=2DATFJ6M,1,observed_flash,1.83,1.38,1.83,1.38
1942,2023/24,29,2024-04-20,Ruch Chorzów,Widzew Łódź,2.0,3.0,22.0,14.0,7.0,6.0,WnFXEwMS,https://www.flashscore.pl/mecz/pilka-nozna/ruch-chorzow-S4zygtuJ/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=WnFXEwMS,1,observed_flash,1.71,2.03,1.71,2.03
1943,2023/24,29,2024-04-22,Warta Poznań,Stal Mielec,5.0,2.0,11.0,15.0,7.0,4.0,Ye1aAcUq,https://www.flashscore.pl/mecz/pilka-nozna/stal-mielec-pxXiDZkQ/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=Ye1aAcUq,1,observed_flash,0.98,1.11,0.98,1.11
1944,2023/24,29,2024-04-21,ŁKS Łódź,Lech Poznań,2.0,3.0,12.0,16.0,6.0,8.0,GKj49Hqj,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/lks-lodz-ShUKWHDG/szczegoly/statystyki/?mid=GKj49Hqj,1,observed_flash,2.54,2.15,2.54,2.15
1945,2023/24,30,2024-04-27,Górnik Zabrze,ŁKS Łódź,4.0,1.0,18.0,11.0,7.0,6.0,UNf88yad,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/lks-lodz-ShUKWHDG/szczegoly/statystyki/?mid=UNf88yad,1,observed_flash,1.78,1.05,1.78,1.05
1946,2023/24,30,2024-04-26,Jagiellonia Białystok,Pogoń Szczecin,2.0,2.0,13.0,15.0,3.0,5.0,rRrjXKyc,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=rRrjXKyc,1,observed_flash,1.14,1.54,1.14,1.54
1947,2023/24,30,2024-04-28,Lech Poznań,Cracovia,0.0,0.0,15.0,5.0,5.0,1.0,MHsfWvi3,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=MHsfWvi3,1,observed_flash,1.24,0.59,1.24,0.59
1948,2023/24,30,2024-04-26,Piast Gliwice,Warta Poznań,2.0,0.0,12.0,8.0,5.0,2.0,2TbiVb69,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=2TbiVb69,1,observed_flash,1.13,0.69,1.13,0.69
1949,2023/24,30,2024-04-29,Puszcza Niepołomice,Korona Kielce,1.0,1.0,15.0,13.0,2.0,4.0,tKceUILF,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/puszcza-dtqx13O8/szczegoly/statystyki/?mid=tKceUILF,1,observed_flash,0.59,0.47,0.59,0.47
1950,2023/24,30,2024-04-28,Radomiak Radom,Zagłębie Lubin,3.0,4.0,12.0,15.0,5.0,7.0,zscaTxyM,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=zscaTxyM,1,observed_flash,1.05,3.28,1.05,3.28
1951,2023/24,30,2024-04-28,Stal Mielec,Legia Warszawa,1.0,3.0,8.0,16.0,2.0,7.0,lp13SdjS,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=lp13SdjS,1,observed_flash,0.56,3.61,0.56,3.61
1952,2023/24,30,2024-04-27,Widzew Łódź,Raków Częstochowa,0.0,1.0,7.0,22.0,2.0,6.0,fRwWNGbq,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=fRwWNGbq,1,observed_flash,0.89,1.54,0.89,1.54
1953,2023/24,30,2024-04-27,Śląsk Wrocław,Ruch Chorzów,2.0,3.0,23.0,6.0,6.0,5.0,YHxzNzEk,https://www.flashscore.pl/mecz/pilka-nozna/ruch-chorzow-S4zygtuJ/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=YHxzNzEk,1,observed_flash,2.0,0.6,2.0,0.6
1954,2023/24,31,2024-05-03,Cracovia,Górnik Zabrze,5.0,0.0,18.0,6.0,5.0,2.0,2isvMfTe,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/gornik-zabrze-2LH3Ywq4/szczegoly/statystyki/?mid=2isvMfTe,1,observed_flash,1.44,0.2,1.44,0.2
1955,2023/24,31,2024-05-04,Zagłębie Lubin,Raków Częstochowa,2.0,0.0,11.0,15.0,4.0,3.0,trtrLEr2,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=trtrLEr2,1,observed_flash,1.04,0.97,1.04,0.97
1956,2023/24,31,2024-05-05,Korona Kielce,Piast Gliwice,1.0,1.0,10.0,9.0,3.0,3.0,rmKQqbL2,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=rmKQqbL2,1,observed_flash,1.17,1.3,1.17,1.3
1957,2023/24,31,2024-05-05,Legia Warszawa,Radomiak Radom,0.0,3.0,13.0,15.0,0.0,7.0,tYxUrIz9,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/radomiak-radom-zD5nYhAT/szczegoly/statystyki/?mid=tYxUrIz9,1,observed_flash,0.61,1.0,0.61,1.0
1958,2023/24,31,2024-05-06,Pogoń Szczecin,Puszcza Niepołomice,1.0,0.0,17.0,9.0,4.0,2.0,zexYsxjF,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/puszcza-dtqx13O8/szczegoly/statystyki/?mid=zexYsxjF,1,observed_flash,1.19,0.79,1.19,0.79
1959,2023/24,31,2024-05-03,Ruch Chorzów,Lech Poznań,2.0,1.0,16.0,12.0,4.0,3.0,CKa1Q9Ks,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=CKa1Q9Ks,1,observed_flash,1.84,1.48,1.84,1.48
1960,2023/24,31,2024-05-04,Stal Mielec,Jagiellonia Białystok,3.0,2.0,11.0,12.0,3.0,5.0,Uef6PTZm,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=Uef6PTZm,1,observed_flash,0.7,2.43,0.7,2.43
1961,2023/24,31,2024-05-05,Warta Poznań,Widzew Łódź,2.0,1.0,7.0,12.0,3.0,4.0,8ngAOmkf,https://www.flashscore.pl/mecz/pilka-nozna/warta-poznan-CrVUWAl8/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=8ngAOmkf,1,observed_flash,0.55,0.88,0.55,0.88
1962,2023/24,31,2024-05-04,ŁKS Łódź,Śląsk Wrocław,1.0,2.0,17.0,12.0,5.0,5.0,29hEN740,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=29hEN740,1,observed_flash,1.74,1.59,1.74,1.59
1963,2023/24,32,2024-05-11,Górnik Zabrze,Stal Mielec,1.0,1.0,15.0,10.0,5.0,5.0,GCdIMRJ6,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=GCdIMRJ6,1,observed_flash,0.87,0.26,0.87,0.26
1964,2023/24,32,2024-05-11,Jagiellonia Białystok,Korona Kielce,3.0,0.0,7.0,12.0,4.0,6.0,bynNLoZC,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/korona-kielce-pp78XcbA/szczegoly/statystyki/?mid=bynNLoZC,1,observed_flash,2.69,1.12,2.69,1.12
1965,2023/24,32,2024-05-12,Lech Poznań,Legia Warszawa,1.0,2.0,11.0,9.0,3.0,1.0,xSpRK5lJ,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/legia-warszawa-K6kUepBs/szczegoly/statystyki/?mid=xSpRK5lJ,1,observed_flash,0.56,1.45,0.56,1.45
1966,2023/24,32,2024-05-10,Piast Gliwice,ŁKS Łódź,4.0,0.0,21.0,9.0,9.0,2.0,4YY8qkRJ,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=4YY8qkRJ,1,observed_flash,2.58,0.36,2.58,0.36
1967,2023/24,32,2024-05-12,Puszcza Niepołomice,Warta Poznań,1.0,0.0,22.0,11.0,11.0,2.0,rPXCr9tQ,https://www.flashscore.pl/mecz/pilka-nozna/puszcza-dtqx13O8/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=rPXCr9tQ,1,observed_flash,1.29,0.47,1.29,0.47
1968,2023/24,32,2024-05-13,Radomiak Radom,Ruch Chorzów,0.0,2.0,22.0,10.0,6.0,3.0,l6AuvTls,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=l6AuvTls,1,observed_flash,2.09,1.28,2.09,1.28
1969,2023/24,32,2024-05-11,Raków Częstochowa,Pogoń Szczecin,2.0,1.0,11.0,14.0,5.0,1.0,29Eqwm4m,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=29Eqwm4m,1,observed_flash,2.77,0.82,2.77,0.82
1970,2023/24,32,2024-05-12,Widzew Łódź,Zagłębie Lubin,1.0,3.0,16.0,11.0,4.0,5.0,dWDmx7Jg,https://www.flashscore.pl/mecz/pilka-nozna/widzew-lodz-rNOIW3uC/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=dWDmx7Jg,1,observed_flash,0.68,0.86,0.68,0.86
1971,2023/24,32,2024-05-10,Śląsk Wrocław,Cracovia,4.0,0.0,10.0,6.0,6.0,1.0,zNCiyRYa,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=zNCiyRYa,1,observed_flash,2.22,0.17,2.22,0.17
1972,2023/24,33,2024-05-19,Cracovia,Raków Częstochowa,2.0,0.0,9.0,18.0,4.0,4.0,hb7dzol6,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/rakow-czestochowa-SQOrbYim/szczegoly/statystyki/?mid=hb7dzol6,1,observed_flash,2.68,0.93,2.68,0.93
1973,2023/24,33,2024-05-17,Górnik Zabrze,Puszcza Niepołomice,1.0,1.0,10.0,10.0,4.0,1.0,Wl60Z43C,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/puszcza-dtqx13O8/szczegoly/statystyki/?mid=Wl60Z43C,1,observed_flash,1.47,0.45,1.47,0.45
1974,2023/24,33,2024-05-20,Zagłębie Lubin,ŁKS Łódź,2.0,1.0,25.0,13.0,10.0,7.0,QB54YOII,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=QB54YOII,1,observed_flash,2.37,0.84,2.37,0.84
1975,2023/24,33,2024-05-18,Korona Kielce,Ruch Chorzów,2.0,0.0,26.0,7.0,4.0,2.0,xn98XrYO,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=xn98XrYO,1,observed_flash,2.37,0.29,2.37,0.29
1976,2023/24,33,2024-05-18,Piast Gliwice,Jagiellonia Białystok,1.0,1.0,9.0,11.0,1.0,4.0,vimidSAP,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/piast-gliwice-ve2oT9ck/szczegoly/statystyki/?mid=vimidSAP,1,observed_flash,0.29,0.66,0.29,0.66
1977,2023/24,33,2024-05-17,Stal Mielec,Pogoń Szczecin,0.0,0.0,6.0,18.0,1.0,4.0,t0ZIinJt,https://www.flashscore.pl/mecz/pilka-nozna/pogon-szczecin-Um9YwPQ0/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=t0ZIinJt,1,observed_flash,0.43,1.45,0.43,1.45
1978,2023/24,33,2024-05-19,Warta Poznań,Legia Warszawa,0.0,1.0,13.0,13.0,0.0,4.0,AZwNj6Yn,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=AZwNj6Yn,1,observed_flash,0.52,0.73,0.52,0.73
1979,2023/24,33,2024-05-19,Widzew Łódź,Lech Poznań,1.0,1.0,24.0,14.0,11.0,3.0,lQxRkQmg,https://www.flashscore.pl/mecz/pilka-nozna/lech-poznan-OpNH7Ouf/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=lQxRkQmg,1,observed_flash,2.39,1.2,2.39,1.2
1980,2023/24,33,2024-05-18,Śląsk Wrocław,Radomiak Radom,2.0,0.0,13.0,8.0,5.0,1.0,WlSVlp3a,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=WlSVlp3a,1,observed_flash,1.56,0.36,1.56,0.36
1981,2023/24,34,2024-05-25,Jagiellonia Białystok,Warta Poznań,3.0,0.0,14.0,14.0,6.0,2.0,phWZm4I5,https://www.flashscore.pl/mecz/pilka-nozna/jagiellonia-bialystok-lIDaZJTc/warta-poznan-CrVUWAl8/szczegoly/statystyki/?mid=phWZm4I5,1,observed_flash,1.48,1.05,1.48,1.05
1982,2023/24,34,2024-05-25,Lech Poznań,Korona Kielce,1.0,2.0,8.0,23.0,3.0,12.0,vFVwmOXB,https://www.flashscore.pl/mecz/pilka-nozna/korona-kielce-pp78XcbA/lech-poznan-OpNH7Ouf/szczegoly/statystyki/?mid=vFVwmOXB,1,observed_flash,0.82,2.03,0.82,2.03
1983,2023/24,34,2024-05-25,Legia Warszawa,Zagłębie Lubin,2.0,1.0,16.0,10.0,7.0,3.0,I5UsnrmI,https://www.flashscore.pl/mecz/pilka-nozna/legia-warszawa-K6kUepBs/zaglebie-lubin-tlYOere0/szczegoly/statystyki/?mid=I5UsnrmI,1,observed_flash,2.18,0.66,2.18,0.66
1984,2023/24,34,2024-05-25,Pogoń Szczecin,Górnik Zabrze,1.0,0.0,22.0,9.0,5.0,2.0,pS0vo22O,https://www.flashscore.pl/mecz/pilka-nozna/gornik-zabrze-2LH3Ywq4/pogon-szczecin-Um9YwPQ0/szczegoly/statystyki/?mid=pS0vo22O,1,observed_flash,2.11,0.28,2.11,0.28
1985,2023/24,34,2024-05-25,Puszcza Niepołomice,Piast Gliwice,1.0,0.0,9.0,17.0,2.0,6.0,OIarpMHU,https://www.flashscore.pl/mecz/pilka-nozna/piast-gliwice-ve2oT9ck/puszcza-dtqx13O8/szczegoly/statystyki/?mid=OIarpMHU,1,observed_flash,0.91,1.24,0.91,1.24
1986,2023/24,34,2024-05-25,Radomiak Radom,Widzew Łódź,1.0,3.0,12.0,13.0,6.0,4.0,0vyl55mt,https://www.flashscore.pl/mecz/pilka-nozna/radomiak-radom-zD5nYhAT/widzew-lodz-rNOIW3uC/szczegoly/statystyki/?mid=0vyl55mt,1,observed_flash,1.46,1.7,1.46,1.7
1987,2023/24,34,2024-05-25,Raków Częstochowa,Śląsk Wrocław,1.0,2.0,11.0,9.0,2.0,3.0,Esuh4P2n,https://www.flashscore.pl/mecz/pilka-nozna/rakow-czestochowa-SQOrbYim/slask-wroclaw-E1Oxemse/szczegoly/statystyki/?mid=Esuh4P2n,1,observed_flash,1.64,1.22,1.64,1.22
1988,2023/24,34,2024-05-25,Ruch Chorzów,Cracovia,2.0,0.0,15.0,12.0,4.0,0.0,d6Ud3qIh,https://www.flashscore.pl/mecz/pilka-nozna/cracovia-KvXSf2A6/ruch-chorzow-S4zygtuJ/szczegoly/statystyki/?mid=d6Ud3qIh,1,observed_flash,3.68,0.77,3.68,0.77
1989,2023/24,34,2024-05-25,ŁKS Łódź,Stal Mielec,3.0,2.0,14.0,15.0,4.0,6.0,zcT023Xb,https://www.flashscore.pl/mecz/pilka-nozna/lks-lodz-ShUKWHDG/stal-mielec-pxXiDZkQ/szczegoly/statystyki/?mid=zcT023Xb,1,observed_flash,0.73,2.42,0.73,2.42
