match_id,gospodarz,gosc,gole_gosp,gole_gosc,data_meczu,posiadanie_gosp,posiadanie_gosc,strzaly_gosp,strzaly_gosc,celne_gosp,celne_gosc,strzaly_zablokowane_gosp,strzaly_zablokowane_gosc,strzaly_niecelne_gosp,strzaly_niecelne_gosc,rozne_gosp,rozne_gosc,faule_gosp,faule_gosc,spalone_gosp,spalone_gosc,zk_gosp,zk_gosc,czk_gosp,czk_gosc,druga_zk_gosp,druga_zk_gosc,dosrodkowania_gosp,dosrodkowania_gosc,dosrodkowania_celne_gosp,dosrodkowania_celne_gosc,odbiory_gosp,odbiory_gosc,podania_gosp,podania_gosc,podania_celne_gosp,podania_celne_gosc,kolejka
2604,RCZ,CRA,4,1,2026-04-19,60.9,39.1,9.0,19.0,7.0,6.0,1.0,9.0,1.0,4.0,2.0,7.0,10.0,17.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,23.0,4.0,4.0,3.0,6.0,558.0,345.0,491.0,265.0,29
2605,WPŁ,RAD,0,1,2026-04-26,43.7,56.3,10.0,17.0,2.0,6.0,2.0,6.0,6.0,5.0,7.0,7.0,14.0,11.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,29.0,21.0,5.0,4.0,11.0,5.0,343.0,459.0,267.0,399.0,30
2606,LGD,RCZ,1,2,2026-04-25,48.7,51.3,11.0,16.0,6.0,4.0,0.0,8.0,5.0,4.0,3.0,3.0,13.0,13.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,15.0,7.0,3.0,9.0,4.0,360.0,393.0,276.0,317.0,30
2607,ZAG,BBT,1,2,2026-04-24,41.7,58.3,10.0,15.0,2.0,8.0,3.0,4.0,5.0,3.0,6.0,4.0,11.0,16.0,0.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,19.0,29.0,5.0,4.0,6.0,4.0,275.0,389.0,185.0,314.0,30
2608,KOR,GKS,1,1,2026-04-25,55.8,44.2,17.0,16.0,4.0,5.0,3.0,5.0,10.0,6.0,5.0,3.0,9.0,8.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,12.0,5.0,5.0,8.0,437.0,354.0,333.0,253.0,30
2609,CRA,POG,1,1,2026-04-25,55.1,44.9,14.0,9.0,4.0,2.0,2.0,1.0,8.0,6.0,7.0,0.0,14.0,20.0,3.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,24.0,8.0,8.0,3.0,6.0,3.0,415.0,349.0,324.0,264.0,30
2610,LPO,LEG,4,0,2026-04-26,67.4,32.6,24.0,5.0,7.0,0.0,8.0,2.0,9.0,3.0,5.0,2.0,11.0,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,11.0,3.0,6.0,9.0,9.0,602.0,285.0,538.0,229.0,30
2611,JAG,GÓR,1,2,2026-04-24,61.3,38.7,18.0,10.0,7.0,4.0,7.0,4.0,4.0,2.0,7.0,2.0,13.0,14.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,23.0,7.0,6.0,2.0,14.0,13.0,512.0,325.0,433.0,254.0,30
2612,PIA,ARK,4,1,2026-04-27,64.1,35.9,24.0,7.0,12.0,3.0,6.0,1.0,6.0,3.0,6.0,5.0,11.0,7.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,17.0,13.0,9.0,4.0,7.0,10.0,512.0,284.0,423.0,191.0,30
2613,WID,MOT,2,0,2026-04-26,36.6,63.4,14.0,9.0,5.0,1.0,3.0,5.0,6.0,3.0,4.0,6.0,17.0,18.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,18.0,20.0,8.0,3.0,15.0,14.0,247.0,436.0,172.0,357.0,30
2614,ARK,GÓR,0,0,2026-05-13,36.2,63.8,11.0,15.0,2.0,2.0,2.0,5.0,7.0,8.0,1.0,9.0,14.0,12.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,22.0,2.0,0.0,7.0,10.0,278.0,486.0,193.0,399.0,31
2615,LEG,WID,1,0,2026-05-01,61.8,38.2,15.0,6.0,4.0,1.0,6.0,2.0,5.0,3.0,6.0,1.0,15.0,15.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,26.0,10.0,10.0,3.0,11.0,7.0,489.0,305.0,408.0,229.0,31
2616,MOT,LPO,0,1,2026-05-02,52.3,47.7,11.0,24.0,1.0,6.0,2.0,5.0,8.0,13.0,3.0,7.0,10.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,6.0,6.0,9.0,11.0,422.0,384.0,348.0,316.0,31
2617,ZAG,CRA,0,0,2026-05-03,32.6,67.4,18.0,15.0,3.0,3.0,8.0,8.0,7.0,4.0,5.0,11.0,6.0,14.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,13.0,43.0,6.0,12.0,5.0,6.0,223.0,443.0,143.0,379.0,31
2618,RAD,LGD,3,1,2026-05-04,33.3,66.7,13.0,27.0,5.0,7.0,4.0,7.0,4.0,13.0,4.0,7.0,10.0,9.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,46.0,3.0,12.0,7.0,7.0,250.0,475.0,172.0,403.0,31
2619,POG,WPŁ,3,0,2026-05-03,50.8,49.2,11.0,10.0,7.0,3.0,0.0,2.0,4.0,5.0,5.0,9.0,10.0,8.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,17.0,24.0,4.0,6.0,14.0,7.0,339.0,319.0,271.0,245.0,31
2620,KOR,PIA,1,1,2026-05-01,51.0,49.0,12.0,15.0,7.0,4.0,3.0,4.0,2.0,7.0,5.0,6.0,15.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,5.0,5.0,10.0,9.0,408.0,385.0,324.0,293.0,31
2621,GKS,BBT,5,1,2026-05-03,42.5,57.5,12.0,17.0,7.0,1.0,1.0,9.0,4.0,7.0,3.0,9.0,10.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,29.0,4.0,6.0,5.0,5.0,298.0,389.0,225.0,304.0,31
2622,RCZ,JAG,0,2,2026-05-13,60.4,39.6,25.0,13.0,3.0,7.0,9.0,3.0,13.0,3.0,6.0,4.0,8.0,9.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,40.0,8.0,17.0,2.0,11.0,10.0,496.0,347.0,433.0,266.0,31
2623,WPŁ,MOT,0,4,2026-05-10,56.5,43.5,22.0,17.0,4.0,6.0,11.0,4.0,7.0,7.0,7.0,6.0,12.0,12.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,29.0,19.0,12.0,7.0,10.0,9.0,356.0,276.0,287.0,220.0,32
2624,BBT,LEG,0,1,2026-05-10,59.2,40.8,10.0,6.0,4.0,1.0,1.0,1.0,5.0,4.0,6.0,1.0,14.0,17.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,29.0,11.0,11.0,4.0,12.0,4.0,514.0,361.0,406.0,290.0,32
2625,GÓR,ZAG,0,2,2026-05-09,64.4,35.6,25.0,13.0,5.0,6.0,9.0,1.0,11.0,6.0,15.0,4.0,10.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,15.0,10.0,5.0,8.0,6.0,492.0,280.0,429.0,211.0,32
2626,CRA,RAD,0,0,2026-05-11,59.8,40.2,17.0,6.0,4.0,1.0,6.0,1.0,7.0,4.0,5.0,4.0,12.0,7.0,0.0,2.0,5.0,4.0,0.0,1.0,0.0,0.0,30.0,12.0,6.0,3.0,8.0,9.0,428.0,296.0,346.0,207.0,32
2627,LPO,ARK,1,1,2026-05-08,80.6,19.4,26.0,7.0,7.0,2.0,7.0,1.0,12.0,4.0,15.0,5.0,7.0,13.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,45.0,11.0,10.0,4.0,2.0,12.0,661.0,159.0,574.0,91.0,32
2628,RCZ,KOR,2,0,2026-05-08,49.5,50.5,14.0,11.0,5.0,3.0,5.0,2.0,4.0,6.0,6.0,2.0,9.0,16.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,22.0,15.0,5.0,2.0,10.0,13.0,431.0,445.0,348.0,359.0,32
2629,JAG,POG,3,2,2026-05-09,56.6,43.4,20.0,10.0,14.0,3.0,3.0,4.0,3.0,3.0,7.0,0.0,17.0,19.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,5.0,4.0,8.0,6.0,472.0,360.0,399.0,293.0,32
2630,PIA,GKS,0,0,2026-05-10,61.3,38.7,18.0,8.0,3.0,4.0,9.0,2.0,6.0,2.0,4.0,3.0,14.0,13.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,12.0,4.0,3.0,5.0,10.0,470.0,301.0,371.0,214.0,32
2631,WID,LGD,3,1,2026-05-09,51.7,48.3,18.0,11.0,4.0,2.0,4.0,2.0,10.0,7.0,2.0,2.0,11.0,15.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,19.0,20.0,7.0,5.0,9.0,12.0,429.0,391.0,343.0,297.0,32
2632,ARK,BBT,2,3,2026-05-18,43.5,56.5,16.0,12.0,4.0,4.0,5.0,3.0,7.0,5.0,2.0,4.0,19.0,11.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,18.0,16.0,5.0,5.0,9.0,12.0,324.0,427.0,238.0,333.0,33
2633,WPŁ,GÓR,0,1,2026-05-16,45.1,54.9,8.0,14.0,1.0,5.0,4.0,2.0,3.0,7.0,7.0,4.0,12.0,11.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,31.0,3.0,6.0,6.0,7.0,349.0,407.0,281.0,344.0,33
2634,LGD,LEG,1,2,2026-05-17,62.4,37.6,16.0,9.0,6.0,4.0,3.0,3.0,7.0,2.0,4.0,5.0,17.0,12.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,18.0,19.0,6.0,6.0,13.0,10.0,470.0,275.0,373.0,186.0,33
2635,MOT,CRA,3,3,2026-05-16,63.4,36.6,12.0,17.0,7.0,7.0,2.0,4.0,3.0,6.0,2.0,7.0,14.0,12.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,18.0,23.0,7.0,8.0,12.0,13.0,486.0,267.0,406.0,192.0,33
2636,ZAG,POG,0,1,2026-05-15,30.2,69.8,10.0,17.0,3.0,5.0,1.0,6.0,6.0,6.0,3.0,6.0,8.0,12.0,6.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,27.0,6.0,4.0,6.0,4.0,237.0,563.0,159.0,496.0,33
2637,RAD,LPO,1,3,2026-05-16,54.1,45.9,7.0,11.0,2.0,5.0,3.0,2.0,2.0,4.0,4.0,4.0,17.0,15.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,18.0,7.0,4.0,5.0,6.0,5.0,397.0,343.0,338.0,273.0,33
2638,KOR,WID,1,0,2026-05-15,43.1,56.9,11.0,7.0,2.0,3.0,6.0,2.0,3.0,2.0,3.0,2.0,23.0,16.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,20.0,23.0,4.0,4.0,13.0,11.0,295.0,389.0,224.0,310.0,33
2639,GKS,JAG,2,2,2026-05-17,40.6,59.4,11.0,22.0,5.0,8.0,2.0,8.0,4.0,6.0,4.0,9.0,15.0,10.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,13.0,18.0,2.0,8.0,11.0,6.0,304.0,449.0,235.0,370.0,33
2640,PIA,RCZ,1,3,2026-05-17,67.2,32.8,31.0,6.0,9.0,5.0,12.0,0.0,10.0,1.0,9.0,0.0,16.0,7.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,47.0,0.0,11.0,0.0,6.0,3.0,512.0,267.0,427.0,184.0,33
2641,BBT,LGD,3,2,2026-05-23,41.1,58.9,7.0,22.0,5.0,4.0,0.0,9.0,2.0,9.0,2.0,10.0,14.0,16.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,8.0,41.0,2.0,12.0,6.0,6.0,304.0,407.0,209.0,334.0,34
2642,LEG,MOT,4,0,2026-05-23,57.2,42.8,18.0,10.0,11.0,5.0,1.0,2.0,6.0,3.0,5.0,3.0,11.0,14.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,19.0,13.0,4.0,1.0,3.0,10.0,452.0,334.0,394.0,258.0,34
2643,GÓR,RAD,6,2,2026-05-23,47.6,52.4,25.0,10.0,11.0,3.0,9.0,5.0,5.0,2.0,6.0,4.0,9.0,9.0,3.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,12.0,3.0,2.0,13.0,11.0,444.0,481.0,381.0,412.0,34
2644,POG,GKS,1,1,2026-05-23,47.3,52.7,14.0,9.0,2.0,3.0,2.0,3.0,10.0,3.0,4.0,3.0,12.0,6.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,16.0,3.0,3.0,7.0,11.0,358.0,405.0,288.0,331.0,34
2645,CRA,KOR,1,1,2026-05-23,39.3,60.7,9.0,6.0,1.0,2.0,3.0,0.0,5.0,4.0,3.0,1.0,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.0,2.0,7.0,9.0,6.0,337.0,517.0,233.0,424.0,34
2646,LPO,WPŁ,2,2,2026-05-23,67.6,32.4,12.0,14.0,3.0,5.0,2.0,3.0,7.0,6.0,5.0,6.0,7.0,11.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,21.0,13.0,4.0,7.0,7.0,14.0,545.0,256.0,489.0,209.0,34
2647,RCZ,ARK,3,0,2026-05-23,60.0,40.0,12.0,8.0,5.0,2.0,1.0,1.0,6.0,5.0,1.0,4.0,14.0,10.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,19.0,4.0,3.0,8.0,5.0,476.0,301.0,397.0,236.0,34
2648,JAG,ZAG,1,0,2026-05-23,55.1,44.9,14.0,16.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,1.0,15.0,16.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,19.0,23.0,2.0,9.0,6.0,6.0,394.0,307.0,320.0,236.0,34
2649,WID,PIA,2,1,2026-05-23,38.0,62.0,10.0,8.0,2.0,3.0,2.0,1.0,6.0,4.0,6.0,6.0,14.0,16.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,19.0,4.0,3.0,14.0,9.0,258.0,433.0,169.0,338.0,34
